Lunes_20_de_febrero_de_2017 [L:20/2/2017:??.??:??] W 1
valuación valuación NCFS000 1
de de SP 1
el el DA0MS0 1
costo costo NCMS000 1
de de SP 1
el el DA0MS0 1
trámite trámite NCMS000 1
donde donde PR00000 0.982827
se se P00CN00 0.494509
estimaron estimar VMIS3P0 1
los el DA0MP0 0.992728
costos costo NCMP000 1
relacionados relacionar VMP00PM 1
con con SP 1
las el DA0FP0 0.988184
cargas carga NCFP000 0.98913
administrativas administrativo AQ0FP00 0.983871
que que CS 0.449861
dichos decir VMP00PM 0.97619
servicios servicio NCMP000 1
generarían generar VMIC3P0 1
utilizando utilizar VMG0000 1
el el DA0MS0 1
Modelo_de_Costeo_Estándar modelo_de_costeo_estándar NP00000 1
. . Fp 1

Dicho decir VMP00SM 0.994334
modelo modelo NCCS000 0.99763
se se P00CN00 0.494509
constituye constituir VMIP3S0 0.993827
de de SP 0.999961
la el DA0FS0 0.98926
sumatoria sumatorio AQ0FS00 1
de de SP 1
el el DA0MS0 1
Costo costo NP00000 1
de de SP 0.999961
carga carga NCFS000 0.969466
administrativa administrativo AQ0FS00 0.661294
y y CC 0.999989
el el DA0MS0 1
Costo costo NP00000 1
de de SP 0.999961
oportunidad oportunidad NCFS000 1
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
se se P00CN00 0.494509
consideraron considerar VMIS3P0 1
diversas diverso DI0FP0 0.805344
variables variable NCFP000 0.365965
como como CS 0.967153
, , Fc 1
el el DA0MS0 1
número número NCMS000 1
de de SP 0.999961
personas persona NCFP000 0.999585
empleadas emplear VMP00PF 0.383747
que que PR0CN00 0.550139
serían ser VSIC3P0 1
necesarias necesario AQ0FP00 1
para para SP 0.999834
llevar_a_cabo llevar_a_cabo VMN0000 1
las el DA0FP0 0.988184
actividades actividad NCFP000 1
que que PR0CN00 0.550139
contempla contemplar VMIP3S0 0.990196
el el DA0MS0 1
proceso proceso NCMS000 0.999101
de de SP 0.999961
acreditación acreditación NCFS000 1
, , Fc 1
revalidación revalidación NCFS000 1
, , Fc 1
ampliación ampliación NCFS000 1
de de SP 0.999961
especialidad especialidad NCFS000 1
y y CC 0.999989
acreditación acreditación NCFS000 1
Honoris_Causa honoris_causa NP00000 1
de de SP 0.999961
peritos perito NCMP000 0.638689
por por SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
el el DA0MS0 1
tiempo tiempo NCMS000 1
necesario necesario AQ0MS00 1
para para SP 0.999834
su su DP3CSN 1
realización realización NCFS000 1
, , Fc 1
el el DA0MS0 1
salario salario NCMS000 0.990196
por por SP 1
hora hora NCFS000 1
de de SP 1
el el DA0MS0 1
personal personal NCMS000 0.288851
empleado emplear VMP00SM 0.865854
, , Fc 1
el el DA0MS0 1
costo costo NCMS000 1
de de SP 1
el el DA0MS0 1
equipo equipo NCMS000 0.999728
informático informático AQ0MS00 0.847222
, , Fc 1
papelería papelería NCFS000 1
, , Fc 1
entre entre SP 0.980341
otros otro PI0MP00 0.254022
. . Fp 1

Lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
se se P00CN00 0.494509
encuentra encontrar VMIP3S0 0.97619
reflejado reflejar VMP00SM 1
y y CC 0.999989
sustentado sustentar VMP00SM 1
en en SP 1
el el DA0MS0 1
Análisis_de_Impacto_Regulatorio análisis_de_impacto_regulatorio NP00000 1
relativo relativo AQ0MS00 0.980769
a a SP 0.998775
los el DA0MP0 0.992728
Lineamientos_para_la_Acreditación_de_Peritos lineamientos_para_la_acreditación_de_peritos NP00000 1
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
radiodifusión radiodifusión NCFS000 1
que que PR0CN00 0.550139
la el DA0FS0 0.98926
Unidad_de_Política_Regulatoria unidad_de_política_regulatoria NP00000 1
, , Fc 1
a_través_de a_través_de SP 1
la el DA0FS0 0.98926
Dirección_General_de_Regulación_Técnica dirección_general_de_regulación_técnica NP00000 1
, , Fc 1
sometió someter VMIS3S0 1
a a SP 0.998775
consideración consideración NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
Coordinación_General_de_Mejora_Regulatoria coordinación_general_de_mejora_regulatoria NP00000 1
de de SP 1
el el DA0MS0 1
mismo mismo AQ0MS00 0.802208
Instituto instituto NP00000 1
mediante mediante SP 0.99763
oficio oficio NCMS000 0.986111
IFT/221/UPR/DG-RTE/004/2017 IFT/221/UPR/DG-RTE/004/2017 Z 1
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
anteriormente anteriormente RG 1
señalado señalar VMP00SM 1
, , Fc 1
el el DA0MS0 1
Pleno_de_el_Instituto_Federal_de_Telecomunicaciones pleno_de_el_instituto_federal_de_telecomunicaciones NP00000 1
con con SP 1
fundamento fundamento NCMS000 0.97619
en en SP 1
lo el DA00S0 0.665165
dispuesto disponer VMP00SM 1
por por SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
28 28 Z 1
párrafo párrafo NCMS000 1
décimo 10 AO0MS00 0.607399
quinto quinto NCMS000 0.264249
de de SP 0.999961
la el DA0FS0 0.98926
Constitución_Política_de_los_Estados_Unidos_Mexicanos constitución_política_de_los_estados_unidos_mexicanos NP00000 1
; ; Fx 1
1 1 Z 1
, , Fc 1
7 7 Z 1
, , Fc 1
15 15 Z 1
, , Fc 1
fracciones fracción NCFP000 0.998103
I i NP00000 1
y y CC 0.999989
XXVI xxvi NP00000 1
, , Fc 1
289 289 Z 1
y y CC 0.999989
290 290 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley_Federal_de_Telecomunicaciones ley_federal_de_telecomunicaciones NP00000 1
y y CC 0.999989
Radiodifusión radiodifusión NP00000 1
, , Fc 1
10 10 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley_de_Ingresos_de_la_Federación_para_el_Ejercicio_Fiscal ley_de_ingresos_de_la_federación_para_el_ejercicio_fiscal NP00000 1
de de SP 0.999961
2017 2017 Z 1
; ; Fx 1
3 3 Z 1
de de SP 1
el el DA0MS0 1
Código_Fiscal_de_la_Federación código_fiscal_de_la_federación NP00000 1
y y CC 0.999989
4 4 Z 1
, , Fc 1
fracción fracción NCFS000 1
I i NP00000 1
, , Fc 1
6 6 Z 1
fracción fracción NCFS000 1
XXXVIII xxxviii NP00000 1
, , Fc 1
21 21 Z 1
, , Fc 1
23 23 Z 1
fracciones fracción NCFP000 0.998103
IV iv NP00000 1
y y CC 0.999989
XXIX_de_el_Estatuto_Orgánico_de_el_Instituto_Federal_de_Telecomunicaciones xxix_de_el_estatuto_orgánico_de_el_instituto_federal_de_telecomunicaciones NP00000 1
y y CC 0.999989
lineamientos lineamiento NCMP000 1
Décimo_Tercero décimo_tercero NP00000 1
y y CC 0.999989
Trigésimo_Primero_de_los_Lineamientos trigésimo_primero_de_los_lineamientos NP00000 1
para para SP 0.999834
la el DA0FS0 0.98926
acreditación acreditación NCFS000 1
de de SP 0.999961
peritos perito NCMP000 0.638689
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
radiodifusión radiodifusión NCFS000 1
emite emitir VMIP3S0 0.989238
el el DA0MS0 1
siguiente siguiente AQ0CS00 1
: : Fd 1
ACUERDO_PRIMERO acuerdo_primero NP00000 1
. . Fp 1
- - Fg 1
Se se P00CN00 0.494509
fija fijar VMIP3S0 0.308271
el el DA0MS0 1
monto monto NCMS000 0.939852
de de SP 0.999961
los el DA0MP0 0.992728
aprovechamientos aprovechamiento NCMP000 1
que que PR0CN00 0.550139
deberán deber VMIF3P0 1
cobrar cobrar VMN0000 1
se se PP3CN00 1
en en SP 1
el el DA0MS0 1
ejercicio ejercicio NCMS000 1
fiscal fiscal NCCS000 0.561475
2017 2017 Z 1
por por SP 1
los el DA0MP0 0.992728
servicios servicio NCMP000 1
que que PR0CN00 0.550139
presta prestar VMIP3S0 0.972603
el el DA0MS0 1
Instituto_Federal_de_Telecomunicaciones instituto_federal_de_telecomunicaciones NP00000 1
derivados derivar VMP00PM 0.445652
de de SP 0.999961
sus su DP3CPN 0.999903
funciones función NCFP000 0.994186
de de SP 0.999961
derecho derecho NCMS000 0.882166
público público AQ0MS00 0.409696
, , Fc 1
mismos mismo PI0MP00 0.47076
que que PR0CN00 0.550139
se se P00CN00 0.494509
establecen establecer VMIP3P0 1
en en SP 1
el el DA0MS0 1
Anexo_Único anexo_único NP00000 1
de de SP 1
el el DA0MS0 1
presente presente AQ0CS00 0.524254
Acuerdo acuerdo NP00000 1
, , Fc 1
el el DA0MS0 1
cual cual PR0CS00 0.930743
forma_parte formar_parte VMIP3S0 0.989241
integral integral AQ0CS00 0.661294
de de SP 0.999961
éste este PD0MS00 1
. . Fp 1

SEGUNDO 2 AO0MS00 0.900353
. . Fp 1

Publique publicar VMM03S0 1
se se PP3CN00 1
el el DA0MS0 1
presente presente NCMS000 0.244403
Acuerdo acuerdo NP00000 1
con con SP 1
su su DP3CSN 1
Anexo_Único anexo_único NP00000 1
en en SP 1
Diario_Oficial_de_la_Federación diario_oficial_de_la_federación NP00000 1
y y CC 0.999989
en en SP 1
el el DA0MS0 1
portal portal NCMS000 0.987805
de de SP 0.999961
Internet_de_el_Instituto_Federal_de_Telecomunicaciones internet_de_el_instituto_federal_de_telecomunicaciones NP00000 1
, , Fc 1
el el DA0MS0 1
cual cual PR0CS00 0.930743
entrará entrar VMIF3S0 1
en en SP 1
vigor vigor NCMS000 1
a a SP 0.998775
los el DA0MP0 0.992728
60_días TM_d:60 Zu 1
naturales natural AQ0CP00 0.991803
contados contar VMP00PM 0.623747
a_partir_de a_partir_de SP 1
su su DP3CSN 1
publicación publicación NCFS000 1
en en SP 1
el el DA0MS0 1
Diario_Oficial_de_la_Federación diario_oficial_de_la_federación NP00000 1
. . Fp 1

TERCERO 3 AO0MS00 0.986928
. . Fp 1
- - Fg 1
De de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
las el DA0FP0 0.988184
atribuciones atribución NCFP000 1
conferidas conferir VMP00PF 1
a a SP 0.998775
la el DA0FS0 0.98926
Unidad_de_Cumplimiento unidad_de_cumplimiento NP00000 1
en en SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
41 41 Z 1
y y CC 0.999989
42 42 Z 1
, , Fc 1
fracción fracción NCFS000 1
XXV_de_el_Estatuto_Orgánico_de_el_Instituto_Federal_de_Telecomunicaciones xxv_de_el_estatuto_orgánico_de_el_instituto_federal_de_telecomunicaciones NP00000 1
, , Fc 1
se se P00CN00 0.494509
instruye instruir VMIP3S0 0.989241
a a SP 0.998775
esa ese DD0FS0 0.964505
Unidad_Administrativa unidad_administrativa NP00000 1
a a SP 0.998775
realizar realizar VMN0000 1
las el DA0FP0 0.988184
gestiones gestión NCFP000 0.97619
necesarias necesario AQ0FP00 1
ante ante SP 0.999744
las el DA0FP0 0.988184
autoridades autoridad NCFP000 1
hacendarias hacendario AQ0FP00 1
competentes competente AQ0CP00 1
a_efecto_de a_efecto_de SP 1
que que CS 0.449861
los el DA0MP0 0.992728
pagos pago NCMP000 1
de de SP 0.999961
los el DA0MP0 0.992728
aprovechamientos aprovechamiento NCMP000 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
fijan fijar VMIP3P0 1
con con SP 1
el el DA0MS0 1
presente presente AQ0CS00 0.524254
Acuerdo acuerdo NP00000 1
, , Fc 1
puedan poder VMSP3P0 0.997382
realizar realizar VMN0000 1
se se PP3CN00 1
de de SP 0.999961
acuerdo acuerdo NCMS000 0.999311
a a SP 0.998775
la el DA0FS0 0.98926
normatividad normatividad NCFS000 1
aplicable aplicable AQ0CS00 1
, , Fc 1
por por SP 1
parte parte NCCS000 0.977711
de de SP 0.999961
los el DA0MP0 0.992728
interesados interesar VMP00PM 0.980769
que que CS 0.449861
correspondan corresponder VMSP3P0 0.941964
. . Fp 1

El el DA0MS0 1
Comisionado_Presidente comisionado_presidente NP00000 1
, , Fc 1
Gabriel_Oswaldo_Contreras_Saldívar gabriel_oswaldo_contreras_saldívar NP00000 1
. . Fp 1
- - Fg 1
Rúbrica rúbrica NP00000 0.331016
. . Fp 1
- - Fg 1
Los el DA0MP0 0.992728
Comisionados comisionados NP00000 1
: : Fd 1
Ernesto_Estrada_González ernesto_estrada_gonzález NP00000 1
, , Fc 1
Adriana_Sofía_Labardini_Inzunza adriana_sofía_labardini_inzunza NP00000 1
, , Fc 1
María_Elena_Estavillo_Flores maría_elena_estavillo_flores NP00000 1
, , Fc 1
Mario_Germán_Fromow_Rangel mario_germán_fromow_rangel NP00000 1
, , Fc 1
Adolfo_Cuevas_Teja adolfo_cuevas_teja NP00000 1
y y CC 0.999989
Javier_Juárez_Mojica javier_juárez_mojica NP00000 1
. . Fp 1
- - Fg 1
Rúbricas rúbricas NP00000 0.331016
. . Fp 1

La el DA0FS0 0.98926
presente presente NCMS000 0.244403
Resolución resolución NP00000 1
fue ser VSIS3S0 0.980739
aprobada aprobar VMP00SF 1
por por SP 1
el el DA0MS0 1
Pleno_de_el_Instituto_Federal_de_Telecomunicaciones pleno_de_el_instituto_federal_de_telecomunicaciones NP00000 1
en en SP 1
su su DP3CSN 1
III_Sesión_Ordinaria iii_sesión_ordinaria NP00000 1
celebrada celebrar VMP00SF 1
el el DA0MS0 1
25_de_enero_de_2017 [??:25/1/2017:??.??:??] W 1
, , Fc 1
por por SP 1
mayoría mayoría NCFS000 1
de de SP 0.999961
votos voto NCMP000 1
de de SP 0.999961
los el DA0MP0 0.992728
Comisionados_Gabriel_Oswaldo_Contreras_Saldívar comisionados_gabriel_oswaldo_contreras_saldívar NP00000 1
, , Fc 1
Ernesto_Estrada_González ernesto_estrada_gonzález NP00000 1
, , Fc 1
María_Elena_Estavillo_Flores maría_elena_estavillo_flores NP00000 1
, , Fc 1
Mario_Germán_Fromow_Rangel mario_germán_fromow_rangel NP00000 1
y y CC 0.999989
Javier_Juárez_Mojica javier_juárez_mojica NP00000 1
; ; Fx 1
y y CC 0.999989
con con SP 1
el el DA0MS0 1
voto voto NCMS000 0.997159
en_contra_de en_contra_de SP 1
la el DA0FS0 0.98926
Comisionada_Adriana_Sofía_Labardini_Inzunza comisionada_adriana_sofía_labardini_inzunza NP00000 1
y y CC 0.999989
de de SP 1
el el DA0MS0 1
Comisionado_Adolfo_Cuevas_Teja comisionado_adolfo_cuevas_teja NP00000 1
; ; Fx 1
con con SP 1
fundamento fundamento NCMS000 0.97619
en en SP 1
los el DA0MP0 0.992728
párrafos párrafo NCMP000 1
vigésimo 20 AO0MS00 1
, , Fc 1
fracciones fracción NCFP000 0.998103
I i NP00000 1
y y CC 0.999989
III iii NP00000 1
; ; Fx 1
y y CC 0.999989
vigésimo 20 AO0MS00 1
primero 1 AO0MS00 0.686916
, , Fc 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
28 28 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Constitución_Política_de_los_Estados_Unidos_Mexicanos constitución_política_de_los_estados_unidos_mexicanos NP00000 1
; ; Fx 1
artículos artículo NCMP000 1
7 7 Z 1
, , Fc 1
16 16 Z 1
y y CC 0.999989
45 45 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley_Federal_de_Telecomunicaciones ley_federal_de_telecomunicaciones NP00000 1
y y CC 0.999989
Radiodifusión radiodifusión NP00000 1
; ; Fx 1
así_como así_como CC 1
en en SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
1 1 Z 1
, , Fc 1
7 7 Z 1
, , Fc 1
8 8 Z 1
y y CC 0.999989
12 12 Z 1
de de SP 1
el el DA0MS0 1
Estatuto_Orgánico_de_el_Instituto_Federal_de_Telecomunicaciones estatuto_orgánico_de_el_instituto_federal_de_telecomunicaciones NP00000 1
, , Fc 1
mediante mediante SP 0.99763
Acuerdo acuerdo NP00000 1
P/IFT/250117/12 P/IFT/250117/12 Z 1
. . Fp 1

ANEXO_ÚNICO_DE_EL_ACUERDO_MEDIANTE_EL_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_DERIVADO_DE_LA_EXPEDICIÓN_DE_LOS_LINEAMIENTOS_PARA_LA_ACREDITACIÓN_DE_PERITOS_EN_MATERIA_DE_TELECOMUNICACIONES_Y_RADIODIFUSIÓN anexo_único_de_el_acuerdo_mediante_el_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_derivado_de_la_expedición_de_los_lineamientos_para_la_acreditación_de_peritos_en_materia_de_telecomunicaciones_y_radiodifusión NP00000 1
, , Fc 1
FIJA_EL_MONTO_DE_LOS_APROVECHAMIENTOS_QUE_SE_DEBERÁN_COBRAR_POR_LA_PRESTACIÓN_DE_DIVERSOS_SERVICIOS_PÚBLICOS_EN_EL_EJERCICIO_DE_SUS_FUNCIONES_DE_DERECHO_PÚBLICO_POR_LOS_QUE_NO_SE_ESTABLECE_MONTO_ESPECÍFICO_EN_LA_LEY_FEDERAL_DE_DERECHOS_ÚNICO fija_el_monto_de_los_aprovechamientos_que_se_deberán_cobrar_por_la_prestación_de_diversos_servicios_públicos_en_el_ejercicio_de_sus_funciones_de_derecho_público_por_los_que_no_se_establece_monto_específico_en_la_ley_federal_de_derechos_único NP00000 1
. . Fp 1
- - Fg 1
Los el DA0MP0 0.992728
interesados interesar VMP00PM 0.980769
en en SP 1
recibir recibir VMN0000 1
los el DA0MP0 0.992728
servicios servicio NCMP000 1
conforme_a conforme_a SP 1
los el DA0MP0 0.992728
conceptos concepto NCMP000 1
que que PR0CN00 0.550139
a a SP 0.998775
continuación continuación NCFS000 1
se se P00CN00 0.494509
establecen establecer VMIP3P0 1
, , Fc 1
deberán deber VMIF3P0 1
pagar pagar VMN0000 1
los el DA0MP0 0.992728
siguientes siguiente AQ0CP00 1
aprovechamientos aprovechamiento NCMP000 1
: : Fd 1
a a SP 0.998775
) ) Fpt 1
Por por NP00000 1
el el DA0MS0 1
estudio estudio NCMS000 0.97043
de de SP 0.999961
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
, , Fc 1
y y CC 0.999989
en en SP 1
su su DP3CSN 1
caso caso NCMS000 0.999445
acreditación acreditación NCFS000 1
de de SP 0.999961
perito perito NCMS000 0.581041
por por SP 1
primera 1 AO0FS00 0.995242
vez vez NCFS000 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
..... ..... Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
$ $ Fz 1
6,234.09 6,234.09 Z 1
b b NCFS000 1
) ) Fpt 1
Por por NP00000 1
el el DA0MS0 1
estudio estudio NCMS000 0.97043
de de SP 0.999961
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
, , Fc 1
y y CC 0.999989
en en SP 1
su su DP3CSN 1
caso caso NCMS000 0.999445
revalidación revalidación NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
acreditación acreditación NCFS000 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
. . Fp 1
. . Fp 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
. . Fp 1
… … Fz 1
… … Fz 1
. . Fp 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
$ $ Fz 1
2,656.31 2,656.31 Z 1
c c NCFS000 1
) ) Fpt 1
Por por NP00000 1
el el DA0MS0 1
estudio estudio NCMS000 0.97043
de de SP 0.999961
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
, , Fc 1
y y CC 0.999989
en en SP 1
su su DP3CSN 1
caso caso NCMS000 0.999445
acreditación acreditación NCFS000 1
de de SP 0.999961
perito perito NCMS000 0.581041
en en SP 1
una uno DI0FS0 0.951973
segunda 2 AO0FS00 0.997801
especialidad especialidad NCFS000 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
. . Fp 1
. . Fp 1
… … Fz 1
… … Fz 1
. . Fp 1
. . Fp 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
. . Fp 1
. . Fp 1
… … Fz 1
… … Fz 1
… … Fz 1
... ... Fs 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
$ $ Fz 1
2,405.55_d TM_d:2,405.55 Zu 1
) ) Fpt 1
Por por NP00000 1
el el DA0MS0 1
estudio estudio NCMS000 0.97043
de de SP 0.999961
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
, , Fc 1
y y CC 0.999989
en en SP 1
su su DP3CSN 1
caso caso NCMS000 0.999445
acreditación acreditación NCFS000 1
Honoris_Causa_Indefinida honoris_causa_indefinida NP00000 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
… … Fz 1
$ $ Fz 1
1,580.00 1,580.00 Z 1
A_efecto_de a_efecto_de NP00000 1
que que CS 0.449861
los el DA0MP0 0.992728
interesados interesado NCMP000 0.0192308
puedan poder VMSP3P0 0.997382
realizar realizar VMN0000 1
el el DA0MS0 1
pago pago NCMS000 0.995283
correspondiente correspondiente AQ0CS00 0.993421
, , Fc 1
deberán deber VMIF3P0 1
solicitar solicitar VMN0000 1
la el DA0FS0 0.98926
hoja hoja NCFS000 1
de de SP 0.999961
ayuda ayuda NCFS000 0.963516
en en SP 1
la el DA0FS0 0.98926
ventanilla ventanilla NCFS000 1
de de SP 0.999961
trámites trámite NCMP000 1
de de SP 0.999961
pago pago NCMS000 0.995283
de de SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
situada situar VMP00SF 1
en en SP 1
Avenida_Insurgentes_Sur avenida_insurgentes_sur NP00000 1
1143 1143 Z 1
, , Fc 1
Planta_Baja planta_baja NP00000 1
, , Fc 1
Colonia_Noche_Buena colonia_noche_buena NP00000 1
, , Fc 1
Delegación_Benito_Juárez delegación_benito_juárez NP00000 1
en en SP 1
la el DA0FS0 0.98926
Ciudad_de_México ciudad_de_méxico NP00000 1
. . Fp 1

( ( Fpa 1
R. r. NP00000 1
- - Fg 1
444964 444964 Z 1
) ) Fpt 1

