RESOLUCIÓN_MEDIANTE_LA_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_OTORGA_UNA_CONCESIÓN_PARA_USAR_Y_APROVECHAR_BANDAS_DE_FRECUENCIAS_DE_EL_ESPECTRO_RADIOELÉCTRICO_PARA_LA_PRESTACIÓN_DE_EL_SERVICIO_PÚBLICO_DE_RADIODIFUSIÓN_SONORA_EN_FRECUENCIA_MODULADA_EN_BOCA_DE_EL_RÍO resolución_mediante_la_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_otorga_una_concesión_para_usar_y_aprovechar_bandas_de_frecuencias_de_el_espectro_radioeléctrico_para_la_prestación_de_el_servicio_público_de_radiodifusión_sonora_en_frecuencia_modulada_en_boca_de_el_río NP00000 1
para para SP 0.999834
las el DA0FP0 0.988184
estaciones estación NCFP000 0.992424
culturales cultural AQ0CP00 1
y y CC 0.999989
de de SP 0.999961
experimentación experimentación NCFS000 1
y y CC 0.999989
para para SP 0.999834
las el DA0FP0 0.988184
escuelas escuela NCFP000 1
radiofónicas radiofónico AQ0FP00 1
sólo sólo RG 1
podrán poder VMIF3P0 1
otorgar otorgar VMN0000 1
se se PP3CN00 1
a a SP 0.998775
ciudadanos ciudadano NCMP000 0.998282
mexicanos mexicano AQ0MP00 0.8125
o o CC 0.999864
sociedades sociedad NCFP000 1
mexicanas mexicano AQ0FP00 0.980769
sin sin SP 1
fines fin NCMP000 0.994186
de de SP 0.999961
lucro lucro NCMS000 0.989726
. . Fp 1
” ” Frc 1
Aunado aunar VMP00SM 1
a a SP 0.998775
los el DA0MP0 0.992728
preceptos precepto NCMP000 1
antes antes RG 1
señalados señalar VMP00PM 1
, , Fc 1
cabe caber VMIP3S0 0.975904
destacar destacar VMN0000 1
que que CS 0.449861
para para SP 0.999834
este este DD0MS0 0.949201
tipo tipo NCMS000 1
de de SP 0.999961
solicitudes solicitud NCFP000 1
debe deber VMIP3S0 0.998712
acatar acatar VMN0000 1
se se PP3CN00 1
el el DA0MS0 1
requisito requisito NCMS000 0.983871
de de SP 0.999961
procedencia procedencia NCFS000 1
establecido establecer VMP00SM 1
por por SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
124 124 Z 1
fracción fracción NCFS000 1
I i NP00000 1
inciso inciso AQ0MS00 0.66114
, , Fc 1
a a SP 0.998775
) ) Fpt 1
en en SP 1
relación relación NCFS000 1
con con SP 1
el el DA0MS0 1
numeral numeral NCMS000 0.349312
130 130 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley_Federal_de_Derechos ley_federal_de_derechos NP00000 1
vigente vigente AQ0CS00 1
a a SP 1
el el DA0MS0 1
momento momento NCMS000 1
de de SP 0.999961
la el DA0FS0 0.98926
presentación presentación NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
, , Fc 1
el el DA0MS0 1
cual cual PR0CS00 0.930743
dispone disponer VMIP3S0 1
la el DA0FS0 0.98926
obligación obligación NCFS000 1
de de SP 0.999961
pagar pagar VMN0000 1
los el DA0MP0 0.992728
derechos derecho NCMP000 0.996795
por por SP 1
el el DA0MS0 1
estudio estudio NCMS000 0.97043
de de SP 0.999961
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
y y CC 0.999989
de de SP 0.999961
la el DA0FS0 0.98926
documentación documentación NCFS000 1
inherente inherente AQ0CS00 1
a a SP 1
el el DA0MS0 1
otorgamiento otorgamiento NCMS000 1
de de SP 0.999961
concesiones concesión NCFP000 1
para para SP 0.999834
establecer establecer VMN0000 1
estaciones estación NCFP000 0.992424
de de SP 0.999961
radiodifusión radiodifusión NCFS000 1
sonora sonoro AQ0FS00 1
, , Fc 1
como como CS 0.967153
es ser VSIP3S0 1
el el DA0MS0 1
caso caso NCMS000 0.999445
que que PR0CN00 0.550139
nos nos PP1CP00 0.810258
ocupa ocupar VMIP3S0 0.99505
. . Fp 1

El el DA0MS0 1
pago pago NCMS000 0.995283
referido referir VMP00SM 1
en en SP 1
el el DA0MS0 1
párrafo párrafo NCMS000 1
que que PR0CN00 0.550139
antecede anteceder VMIP3S0 0.978533
debe deber VMIP3S0 0.998712
acompañar acompañar VMN0000 1
se se PP3CN00 1
a a SP 1
el el DA0MS0 1
escrito escrito NCMS000 0.466887
de de SP 0.999961
petición petición NCFS000 1
, , Fc 1
toda todo DI0FS0 0.984467
vez vez NCFS000 1
que que PR0CN00 0.550139
el el DA0MS0 1
hecho hecho NCMS000 0.361738
imponible imponible AQ0CS00 1
de de SP 1
el el DA0MS0 1
tributo tributo NCMS000 0.989726
es ser VSIP3S0 1
el el DA0MS0 1
estudio estudio NCMS000 0.97043
que que PR0CN00 0.550139
realice realizar VMSP3S0 0.534863
este este DD0MS0 0.949201
Instituto instituto NP00000 1
con con SP 1
motivo motivo NCMS000 0.992395
de de SP 0.999961
la el DA0FS0 0.98926
Solicitud_de_Permiso solicitud_de_permiso NP00000 1
. . Fp 1

TERCERO 3 AO0MS00 0.986928
. . Fp 1
- - Fg 1
Análisis_de_la_Solicitud_de_Permiso análisis_de_la_solicitud_de_permiso NP00000 1
. . Fp 1

De de SP 1
el el DA0MS0 1
análisis análisis NCMN000 1
efectuado efectuar VMP00SM 1
a a SP 0.998775
la el DA0FS0 0.98926
documentación documentación NCFS000 1
presentada presentar VMP00SF 1
por por SP 1
el el DA0MS0 1
solicitante solicitante NCCS000 0.97619
, , Fc 1
se se P00CN00 0.494509
revisó revisar VMIS3S0 1
el el DA0MS0 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
los el DA0MP0 0.992728
requisitos requisito NCMP000 0.98913
en en SP 1
los el DA0MP0 0.992728
siguientes siguiente AQ0CP00 1
términos término NCMP000 1
: : Fd 1
El el DA0MS0 1
solicitante solicitante NCCS000 0.97619
acreditó acreditar VMIS3S0 1
ser ser VSN0000 0.959637
de de SP 0.999961
nacionalidad nacionalidad NCFS000 1
mexicana mexicano AQ0FS00 0.927632
mediante mediante SP 0.99763
escritura escritura NCFS000 0.874644
pública público AQ0FS00 1
número número NCMS000 1
55,949 55.949 Z 1
de de SP 0.999961
fecha fecha NCFS000 0.990741
19_de_junio_de_2013 [??:19/6/2013:??.??:??] W 1
, , Fc 1
otorgada otorgar VMP00SF 1
ante ante SP 0.999744
la el DA0FS0 0.98926
fe fe NCFS000 1
de de SP 1
el el DA0MS0 1
licenciado licenciado NCMS000 0.451213
Antonio_Limón_Alonso antonio_limón_alonso NP00000 1
, , Fc 1
notario notario NCMS000 1
público público AQ0MS00 0.409696
número número NCMS000 1
12 12 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Undécima undécima NP00000 1
demarcación demarcación NCFS000 1
notarial notarial AQ0CS00 1
en en SP 1
Xalapa xalapa NP00000 1
, , Fc 1
- - Fg 1
Enríquez enríquez NP00000 1
, , Fc 1
Veracruz veracruz NP00000 1
, , Fc 1
en en SP 1
la el DA0FS0 0.98926
que que PR0CN00 0.550139
consta constar VMIP3S0 0.880435
la el DA0FS0 0.98926
constitución constitución NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
asociación asociación NCFS000 1
civil civil AQ0CS00 0.997788
denominada denominar VMP00SF 1
Radio_Cultural_Monver radio_cultural_monver NP00000 1
, , Fc 1
A.C. a.c. NP00000 1
como como CS 0.967153
una uno DI0FS0 0.951973
organización organización NCFS000 1
sin sin SP 1
fines fin NCMP000 0.994186
de de SP 0.999961
lucro lucro NCMS000 0.989726
así_como así_como CC 1
con con SP 1
las el DA0FP0 0.988184
actas acta NCFP000 1
de de SP 0.999961
nacimiento nacimiento NCMS000 1
de de SP 0.999961
los el DA0MP0 0.992728
asociados asociado NCMP000 0.376253
, , Fc 1
dando dar VMG0000 1
cumplimiento cumplimiento NCMS000 1
a a SP 0.998775
lo el DA00S0 0.665165
dispuesto disponer VMP00SM 1
en en SP 1
la el DA0FS0 0.98926
fracción fracción NCFS000 1
I i NP00000 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
17-E 17-E Z 1
, , Fc 1
en en SP 1
relación relación NCFS000 1
con con SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
20 20 Z 1
fracción fracción NCFS000 1
I i NP00000 1
y y CC 0.999989
25 25 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFRTV lfrtv NP00000 1
. . Fp 1

De de SP 0.999961
igual igual AQ0CS00 0.592493
manera manera NCFS000 1
, , Fc 1
el el DA0MS0 1
solicitante solicitante NCCS000 0.97619
exhibió exhibir VMIS3S0 1
los el DA0MP0 0.992728
programas programa NCMP000 0.996795
de de SP 0.999961
producción producción NCFS000 1
y y CC 0.999989
programación programación NCFS000 1
a a SP 0.998775
que que PR0CN00 0.550139
se se P00CN00 0.494509
refiere referir VMIP3S0 0.994186
la el DA0FS0 0.98926
fracción fracción NCFS000 1
III iii NP00000 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
17-E 17-E Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFRTV lfrtv NP00000 1
, , Fc 1
mediante mediante SP 0.99763
la el DA0FS0 0.98926
descripción descripción NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
recursos recurso NCMP000 1
humanos humano AQ0MP00 0.808642
, , Fc 1
técnicos técnico AQ0MP00 0.287234
y y CC 0.999989
financieros financiero AQ0MP00 0.987805
que que PR0CN00 0.550139
empleará emplear VMIF3S0 1
en en SP 1
la el DA0FS0 0.98926
instalación instalación NCFS000 1
y y CC 0.999989
operación operación NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
estación estación NCFS000 1
, , Fc 1
así_como así_como CC 1
la el DA0FS0 0.98926
presentación presentación NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
barra barra NCFS000 0.329639
programática programático AQ0FS00 1
que que PR0CN00 0.550139
contempla contemplar VMIP3S0 0.990196
la el DA0FS0 0.98926
transmisión transmisión NCFS000 1
de de SP 0.999961
contenidos contenido NCMP000 0.743902
culturales cultural AQ0CP00 1
, , Fc 1
consistente consistente AQ0CS00 1
con con SP 1
la el DA0FS0 0.98926
naturaleza naturaleza NCFS000 1
y y CC 0.999989
propósitos propósito NCMP000 1
de de SP 0.999961
la el DA0FS0 0.98926
estación estación NCFS000 1
. . Fp 1

El el DA0MS0 1
solicitante solicitante NCCS000 0.97619
constituyó constituir VMIS3S0 1
mediante mediante SP 0.99763
billete billete NCMS000 1
de de SP 0.999961
depósito depósito NCMS000 1
número número NCMS000 1
Y y NP00000 1
206004 206004 Z 1
, , Fc 1
emitido emitir VMP00SM 1
por por SP 1
el el DA0MS0 1
Banco_de_el_Ahorro_Nacional banco_de_el_ahorro_nacional NP00000 1
y y CC 0.999989
Servicios_Financieros servicios_financieros NP00000 1
, , Fc 1
S.N.C. s.n.c. NP00000 1
, , Fc 1
la el DA0FS0 0.98926
correspondiente correspondiente AQ0CS00 0.993421
garantía garantía NCFS000 0.97975
para para SP 0.999834
asegurar asegurar VMN0000 1
la el DA0FS0 0.98926
continuación continuación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
trámites trámite NCMP000 1
hasta hasta SP 0.922749
que que CS 0.449861
la el DA0FS0 0.98926
concesión concesión NCFS000 1
sea ser VSSP1S0 0.49434
otorgada otorgar VMP00SF 1
o o CC 0.999864
negada negar VMP00SF 0.623578
, , Fc 1
con con SP 1
lo el DA00S0 0.665165
cual cual PR0CS00 0.930743
se se P00CN00 0.494509
tiene tener VMIP3S0 1
por por SP 1
cumplido cumplir VMP00SM 0.993421
el el DA0MS0 1
requerimiento requerimiento NCMS000 1
establecido establecer VMP00SM 1
en en SP 1
la el DA0FS0 0.98926
fracción fracción NCFS000 1
IV iv NP00000 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
17-E 17-E Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFRTV lfrtv NP00000 1
. . Fp 1

De de SP 0.999961
igual igual AQ0CS00 0.592493
forma forma NCFS000 0.987798
, , Fc 1
el el DA0MS0 1
solicitante solicitante NCCS000 0.97619
presentó presentar VMIS3S0 1
el el DA0MS0 1
correspondiente correspondiente AQ0CS00 0.993421
programa programa NCMS000 0.997879
de de SP 0.999961
desarrollo desarrollo NCMS000 0.99884
y y CC 0.999989
servicio servicio NCMS000 1
de de SP 0.999961
la el DA0FS0 0.98926
estación estación NCFS000 1
que que PR0CN00 0.550139
comprende comprender VMIP3S0 0.738095
los el DA0MP0 0.992728
programas programa NCMP000 0.996795
de de SP 0.999961
cobertura cobertura NCFS000 1
e y CC 0.987994
inversión inversión NCFS000 1
y y CC 0.999989
recursos recurso NCMP000 1
financieros financiero AQ0MP00 0.987805
necesarios necesario AQ0MP00 1
, , Fc 1
así_como así_como CC 1
la el DA0FS0 0.98926
descripción descripción NCFS000 1
y y CC 0.999989
especificaciones especificación NCFP000 1
técnicas técnico AQ0FP00 0.300493
correspondientes correspondiente AQ0CP00 0.980769
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
mediante mediante SP 0.99763
la el DA0FS0 0.98926
entrega entrega NCFS000 0.73057
de de SP 0.999961
la el DA0FS0 0.98926
información información NCFS000 1
descrita describir VMP00SF 1
y y CC 0.999989
con con SP 1
base base NCCS000 0.963722
en en SP 1
la el DA0FS0 0.98926
evaluación evaluación NCFS000 1
hecha hacer VMP00SF 1
por por SP 1
el el DA0MS0 1
área área NCFS000 1
encargada encargar VMP00SF 0.33871
de de SP 0.999961
la el DA0FS0 0.98926
Unidad_de_Concesiones unidad_de_concesiones NP00000 1
y y CC 0.999989
Servicios_de_el_Instituto servicios_de_el_instituto NP00000 1
, , Fc 1
el el DA0MS0 1
solicitante solicitante NCCS000 0.97619
dio dar VMIS3S0 1
cumplimiento cumplimiento NCMS000 1
a a SP 0.998775
los el DA0MP0 0.992728
requisitos requisito NCMP000 0.98913
exigidos exigir VMP00PM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
20 20 Z 1
fracción fracción NCFS000 1
I_de_la_LFRTV i_de_la_lfrtv NP00000 1
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
dentro_de dentro_de SP 1
la el DA0FS0 0.98926
Solicitud_de_Permiso solicitud_de_permiso NP00000 1
, , Fc 1
el el DA0MS0 1
solicitante solicitante NCCS000 0.97619
presentó presentar VMIS3S0 1
la el DA0FS0 0.98926
descripción descripción NCFS000 1
detallada detallar VMP00SF 1
de de SP 0.999961
la el DA0FS0 0.98926
naturaleza naturaleza NCFS000 1
y y CC 0.999989
propósitos propósito NCMP000 1
de de SP 0.999961
la el DA0FS0 0.98926
estación estación NCFS000 1
, , Fc 1
donde donde PR00000 0.982827
indicó indicar VMIS3S0 1
tener tener VMN0000 1
como como CS 0.967153
objetivo objetivo NCMS000 0.972603
promover promover VMN0000 1
niveles nivel NCMP000 0.987805
de de SP 0.999961
vida vida NCFS000 1
más más RG 0.99993
elevados elevar VMP00PM 1
, , Fc 1
el el DA0MS0 1
pleno pleno AQ0MS00 0.375776
empleo empleo NCMS000 0.998575
y y CC 0.999989
el el DA0MS0 1
progreso progreso NCMS000 0.996032
económico económico AQ0MS00 1
y y CC 0.999989
social social AQ0CS00 0.998783
; ; Fx 1
identificar identificar VMN0000 1
soluciones solución NCFP000 0.993421
para para SP 0.999834
los el DA0MP0 0.992728
problemas problema NCMP000 1
de de SP 0.999961
salud salud NCFS000 1
, , Fc 1
económicos económico AQ0MP00 1
y y CC 0.999989
sociales social AQ0CP00 0.997835
en en SP 1
el el DA0MS0 1
plano plano NCMS000 0.892157
regional regional AQ0CS00 1
y y CC 0.999989
nacional nacional AQ0CS00 1
; ; Fx 1
facilitar facilitar VMN0000 1
la el DA0FS0 0.98926
cooperación cooperación NCFS000 1
en en SP 1
el el DA0MS0 1
orden orden NCCS000 1
cultural cultural AQ0CS00 1
y y CC 0.999989
educativo educativo AQ0MS00 1
; ; Fx 1
y y CC 0.999989
fomentar fomentar VMN0000 1
el el DA0MS0 1
respeto respeto NCMS000 0.916667
universal universal AQ0CS00 0.98913
de de SP 0.999961
los el DA0MP0 0.992728
derechos derecho NCMP000 0.996795
humanos humano AQ0MP00 0.808642
y y CC 0.999989
las el DA0FP0 0.988184
libertades libertad NCFP000 1
fundamentales fundamental AQ0CP00 0.992958
; ; Fx 1
promover promover VMN0000 1
y y CC 0.999989
fomentar fomentar VMN0000 1
la el DA0FS0 0.98926
educación educación NCFS000 1
, , Fc 1
la el DA0FS0 0.98926
cultura cultura NCFS000 1
, , Fc 1
el el DA0MS0 1
arte arte NCCS000 1
, , Fc 1
la el DA0FS0 0.98926
ciencia ciencia NCFS000 1
, , Fc 1
la el DA0FS0 0.98926
tecnología tecnología NCFS000 1
, , Fc 1
protección protección NCFS000 1
civil civil AQ0CS00 0.997788
y y CC 0.999989
acciones acción NCFP000 0.998534
para para SP 0.999834
mejorar mejorar VMN0000 1
la el DA0FS0 0.98926
economía economía NCFS000 1
popular popular AQ0CS00 1
; ; Fx 1
apoyar apoyar VMN0000 1
el el DA0MS0 1
desarrollo desarrollo NCMS000 0.99884
de de SP 0.999961
los el DA0MP0 0.992728
pueblos pueblo NCMP000 1
y y CC 0.999989
comunidades comunidad NCFP000 1
indígenas indígena AQ0CP00 0.403846
; ; Fx 1
promover promover VMN0000 1
la el DA0FS0 0.98926
equidad equidad NCFS000 1
y y CC 0.999989
la el DA0FS0 0.98926
igualdad igualdad NCFS000 1
de de SP 0.999961
género género NCMS000 1
; ; Fx 1
así_como así_como CC 1
aportar aportar VMN0000 1
servicios servicio NCMP000 1
para para SP 0.999834
la el DA0FS0 0.98926
atención atención NCFS000 0.997312
a a SP 0.998775
grupos grupo NCMP000 1
sociales social AQ0CP00 0.997835
con con SP 1
capacidades capacidad NCFP000 1
diferentes diferente AQ0CP00 0.482818
. . Fp 1

Por por SP 1
otra otro DI0FS0 0.740893
parte parte NCCS000 0.977711
, , Fc 1
conforme_a conforme_a SP 1
lo el DA00S0 0.665165
señalado señalar VMP00SM 1
en en SP 1
el el DA0MS0 1
Antecedente_VI antecedente_vi NP00000 1
y y CC 0.999989
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
31 31 Z 1
de de SP 1
el el DA0MS0 1
Estatuto_Orgánico estatuto_orgánico NP00000 1
, , Fc 1
la el DA0FS0 0.98926
Dirección_General_de_Ingeniería_de_el_Espectro dirección_general_de_ingeniería_de_el_espectro NP00000 1
y y CC 0.999989
Estudios_Técnicos estudios_técnicos NP00000 1
, , Fc 1
adscrita adscribir VMP00SF 1
a a SP 0.998775
la el DA0FS0 0.98926
Unidad_de_Espectro_Radioeléctrico unidad_de_espectro_radioeléctrico NP00000 1
, , Fc 1
determinó determinar VMIS3S0 1
factible factible AQ0CS00 1
la el DA0FS0 0.98926
asignación asignación NCFS000 1
a_favor_de a_favor_de SP 1
la el DA0FS0 0.98926
solicitante solicitante NCCS000 0.97619
de de SP 0.999961
la el DA0FS0 0.98926
frecuencia frecuencia NCFS000 1
100.1 100.1 Z 1
MHz mhz NP00000 1
con con SP 1
distintivo distintivo NCMS000 0.97619
de de SP 0.999961
llamada llamada NCFS000 0.480159
XHMBR-FM xhmbr-fm NP00000 1
y y CC 0.999989
coordenadas coordenada NCFP000 0.638706
de de SP 0.999961
ubicación ubicación NCFS000 1
LN ln NP00000 1
: : Fd 1
19 19 Z 1
° ° Fz 1
06 6 Z 1
’ ’ Frc 1
20 20 Z 1
” ” Frc 1
LW l_w NCFS000 0.52712
: : Fd 1
96 96 Z 1
° ° Fz 1
06 6 Z 1
’ ’ Frc 1
28 28 Z 1
” ” Frc 1
, , Fc 1
en en SP 1
Boca_de_el_Río boca_de_el_río NP00000 1
, , Fc 1
Veracruz veracruz NP00000 1
. . Fp 1

Sin_perjuicio_de sin_perjuicio_de SP 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
cabe caber VMIP3S0 0.975904
indicar indicar VMN0000 1
que que CS 0.449861
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
los el DA0MP0 0.992728
Programas_Anuales_de_Bandas_de_Frecuencias programas_anuales_de_bandas_de_frecuencias NP00000 1
( ( Fpa 1
el el DA0MS0 1
“ “ Fra 1
PABF pabf NP00000 1
” ” Frc 1
) ) Fpt 1
2015 2015 Z 1
, , Fc 1
2016 2016 Z 1
y y CC 0.999989
2017 2017 Z 1
no no RN 0.999297
se se P00CN00 0.494509
publicaron publicar VMIS3P0 1
frecuencias frecuencia NCFP000 1
para para SP 0.999834
el el DA0MS0 1
servicio servicio NCMS000 1
de de SP 0.999961
radiodifusión radiodifusión NCFS000 1
sonora sonoro AQ0FS00 1
en en SP 1
frecuencia frecuencia NCFS000 1
modulada modular VMP00SF 1
para para SP 0.999834
Boca_de_el_Río boca_de_el_río NP00000 1
, , Fc 1
Veracruz veracruz NP00000 1
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
de de SP 1
el el DA0MS0 1
análisis análisis NCMN000 1
realizado realizar VMP00SM 1
por por SP 1
esta este DD0FS0 0.978817
autoridad autoridad NCFS000 1
, , Fc 1
se se P00CN00 0.494509
observa observar VMIP3S0 0.989241
que que CS 0.449861
a a SP 0.998775
la el DA0FS0 0.98926
fecha fecha NCFS000 0.990741
en en SP 1
la el DA0FS0 0.98926
localidad localidad NCFS000 1
de de SP 0.999961
Boca_de_el_Río boca_de_el_río NP00000 1
, , Fc 1
Veracruz veracruz NP00000 1
para para SP 0.999834
el el DA0MS0 1
servicio servicio NCMS000 1
de de SP 0.999961
radiodifusión radiodifusión NCFS000 1
sonora sonoro AQ0FS00 1
existen existir VMIP3P0 1
3 3 Z 1
concesiones concesión NCFP000 1
otorgadas otorgar VMP00PF 1
para para SP 0.999834
el el DA0MS0 1
servicio servicio NCMS000 1
de de SP 0.999961
radio radio NCCS000 0.994505
en en SP 1
la el DA0FS0 0.98926
banda banda NCFS000 1
de de SP 0.999961
frecuencia frecuencia NCFS000 1
modulada modular VMP00SF 1
, , Fc 1
las el DA0FP0 0.988184
cuales cual PR0CP00 1
son ser VSIP3P0 0.995197
para para SP 0.999834
uso uso NCMS000 0.998047
comercial comercial AQ0CS00 1
. . Fp 1

Por por SP 1
otra otro DI0FS0 0.740893
parte parte NCCS000 0.977711
, , Fc 1
mediante mediante SP 0.99763
la el DA0FS0 0.98926
resolución resolución NCFS000 1
P/IFT/030914/296 P/IFT/030914/296 Z 1
el el DA0MS0 1
Pleno_de_el_Instituto pleno_de_el_instituto NP00000 1
emitió emitir VMIS3S0 1
opinión opinión NCFS000 1
favorable favorable AQ0CS00 1
en_materia_de en_materia_de SP 1
competencia competencia NCFS000 1
económica económico AQ0FS00 1
, , Fc 1
sobre sobre SP 0.997804
la el DA0FS0 0.98926
Solicitud_de_Permiso solicitud_de_permiso NP00000 1
, , Fc 1
toda todo DI0FS0 0.984467
vez vez NCFS000 1
que que PR0CN00 0.550139
el el DA0MS0 1
solicitante solicitante NCCS000 0.97619
ni ni CC 0.834853
las el DA0FP0 0.988184
personas persona NCFP000 0.999585
relacionadas relacionar VMP00PF 1
con con SP 1
él él PP3MS00 1
tienen tener VMIP3P0 1
concesiones concesión NCFP000 1
o o CC 0.999864
permisos permiso NCMP000 1
para para SP 0.999834
instalar instalar VMN0000 1
y y CC 0.999989
operar operar VMN0000 1
estaciones estación NCFP000 0.992424
de de SP 0.999961
radio radio NCCS000 0.994505
comercial comercial AQ0CS00 1
o o CC 0.999864
cultural cultural AQ0CS00 1
, , Fc 1
ni ni CC 0.834853
operan operar VMIP3P0 1
estaciones estación NCFP000 0.992424
cuya cuyo PR0FS00 1
área área NCFS000 1
de de SP 0.999961
servicio servicio NCMS000 1
cubra cubrir VMSP3S0 0.634863
la el DA0FS0 0.98926
localidad localidad NCFS000 1
objeto objeto NCMS000 0.996183
de de SP 0.999961
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
. . Fp 1

Tampoco tampoco RG 1
tienen tener VMIP3P0 1
concesiones concesión NCFP000 1
que que PR0CN00 0.550139
les le PP3CPD0 1
permitan permitir VMSP3P0 0.990196
participar participar VMN0000 1
en en SP 1
otros otro DI0MP0 0.745978
mercados mercado NCMP000 0.997512
de de SP 0.999961
los el DA0MP0 0.992728
sectores sector NCMP000 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
o o CC 0.999864
radiodifusión radiodifusión NCFS000 1
en en SP 1
Boca_de_el_Río boca_de_el_río NP00000 1
, , Fc 1
Veracruz veracruz NP00000 1
. . Fp 1

En_consecuencia en_consecuencia RG 1
, , Fc 1
de de SP 0.999961
acuerdo acuerdo NCMS000 0.999311
a a SP 0.998775
la el DA0FS0 0.98926
opinión opinión NCFS000 1
emitida emitir VMP00SF 1
por por SP 1
el el DA0MS0 1
Pleno pleno NP00000 1
, , Fc 1
no no RN 0.999297
se se P00CN00 0.494509
prevé prever VMIP3S0 0.967836
que que CS 0.449861
el el DA0MS0 1
otorgamiento otorgamiento NCMS000 1
de de SP 0.999961
la el DA0FS0 0.98926
concesión concesión NCFS000 1
tenga tener VMSP3S0 0.488844
o o CC 0.999864
pueda poder VMSP3S0 0.499421
tener tener VMN0000 1
por por SP 1
objeto objeto NCMS000 0.996183
impedir impedir VMN0000 1
el el DA0MS0 1
acceso acceso NCMS000 1
de de SP 0.999961
competidores competidor NCMP000 0.97619
, , Fc 1
ni ni CC 0.834853
disminuir disminuir VMN0000 1
, , Fc 1
dañar dañar VMN0000 1
o o CC 0.999864
impedir impedir VMN0000 1
la el DA0FS0 0.98926
competencia competencia NCFS000 1
y y CC 0.999989
la el DA0FS0 0.98926
libre libre AQ0CS00 0.957522
concurrencia concurrencia NCFS000 1
, , Fc 1
con con SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
se se P00CN00 0.494509
da dar VMIP3S0 0.998555
cumplimiento cumplimiento NCMS000 1
a a SP 0.998775
lo el DA00S0 0.665165
previsto prever VMP00SM 1
en en SP 1
la el DA0FS0 0.98926
fracción fracción NCFS000 1
V v NP00000 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
17-E 17-E Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFRTV lfrtv NP00000 1
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
este este DD0MS0 0.949201
órgano órgano NCMS000 1
colegiado colegiar VMP00SM 0.32384
considera considerar VMIP3S0 0.998721
que que CS 0.449861
el el DA0MS0 1
otorgamiento otorgamiento NCMS000 1
de de SP 0.999961
una uno DI0FS0 0.951973
concesión concesión NCFS000 1
de de SP 0.999961
radiodifusión radiodifusión NCFS000 1
para para SP 0.999834
uso uso NCMS000 0.998047
social social AQ0CS00 0.998783
en en SP 1
la el DA0FS0 0.98926
localidad localidad NCFS000 1
de de SP 0.999961
Boca_de_el_Río boca_de_el_río NP00000 1
, , Fc 1
Veracruz veracruz NP00000 1
, , Fc 1
contribuiría contribuir VMIC3S0 0.616666
a a SP 0.998775
la el DA0FS0 0.98926
diversidad diversidad NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
información información NCFS000 1
en en SP 1
beneficio beneficio NCMS000 0.994505
de de SP 0.999961
la el DA0FS0 0.98926
población población NCFS000 1
involucrada involucrar VMP00SF 1
, , Fc 1
considerando considerar VMG0000 0.813333
los el DA0MP0 0.992728
propósitos propósito NCMP000 1
y y CC 0.999989
fines fin NCMP000 0.994186
culturales cultural AQ0CP00 1
de de SP 0.999961
la el DA0FS0 0.98926
concesión concesión NCFS000 1
. . Fp 1

En en SP 1
este este DD0MS0 0.949201
orden orden NCCS000 1
