RESOLUCIÓN_MEDIANTE_LA_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_NIEGA_A_GRUPO_HIDALGUENSE_DE_DESARROLLO resolución_mediante_la_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_niega_a_grupo_hidalguense_de_desarrollo NP00000 1
comprobante comprobante NCMS000 1
de de SP 0.999961
pago pago NCMS000 0.995283
de de SP 0.999961
derechos derecho NCMP000 0.996795
por por SP 1
concepto concepto NCMS000 1
de de SP 1
el el DA0MS0 1
estudio estudio NCMS000 0.97043
de de SP 0.999961
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
de de SP 0.999961
modificación modificación NCFS000 1
de de SP 1
el el DA0MS0 1
título título NCMS000 1
de de SP 0.999961
concesión concesión NCFS000 1
, , Fc 1
conforme_a conforme_a SP 1
el el DA0MS0 1
inciso inciso NCMS000 0.33886
a a SP 0.998775
) ) Fpt 1
fracción fracción NCFS000 1
IX ix NP00000 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
97 97 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley_Federal_de_Derechos ley_federal_de_derechos NP00000 1
vigente vigente AQ0CS00 1
durante durante SP 1
2015 2015 Z 1
, , Fc 1
establecido establecer VMP00SM 1
en en SP 1
el el DA0MS0 1
penúltimo penúltimo AO0MS00 0.607399
párrafo párrafo NCMS000 1
de de SP 1
el el DA0MS0 1
mismo mismo AQ0MS00 0.802208
artículo artículo NCMS000 1
de de SP 0.999961
los el DA0MP0 0.992728
Lineamientos lineamientos NP00000 1
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
hace hacer VMIP3S0 1
a a SP 1
el el DA0MS0 1
tercer 3 AO0MS00 1
requisito requisito NCMS000 0.983871
contemplado contemplar VMP00SM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
27 27 Z 1
de de SP 0.999961
los el DA0MP0 0.992728
Lineamientos lineamientos NP00000 1
que que PR0CN00 0.550139
señala señalar VMIP3S0 0.997076
que que CS 0.449861
para para SP 0.999834
que que CS 0.449861
proceda proceder VMSP3S0 0.634863
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
para para SP 0.999834
transitar transitar VMN0000 1
a a SP 0.998775
la el DA0FS0 0.98926
concesión concesión NCFS000 1
única único AQ0FS00 1
para para SP 0.999834
uso uso NCMS000 0.998047
comercial comercial AQ0CS00 1
, , Fc 1
el el DA0MS0 1
solicitante solicitante NCCS000 0.97619
deberá deber VMIF3S0 1
encontrar encontrar VMN0000 1
se se PP3CN00 1
en en SP 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
establecidas establecer VMP00PF 1
en en SP 1
su su DP3CSN 1
título título NCMS000 1
de de SP 0.999961
concesión concesión NCFS000 1
y y CC 0.999989
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
derivadas derivar VMP00PF 0.623747
de de SP 0.999961
la el DA0FS0 0.98926
legislación legislación NCFS000 1
aplicable aplicable AQ0CS00 1
, , Fc 1
la el DA0FS0 0.98926
Unidad_de_Concesiones unidad_de_concesiones NP00000 1
y y CC 0.999989
Servicios servicios NP00000 1
a_través_de a_través_de SP 1
la el DA0FS0 0.98926
Dirección_General_de_Concesiones_de_Telecomunicaciones dirección_general_de_concesiones_de_telecomunicaciones NP00000 1
, , Fc 1
mediante mediante SP 0.99763
oficios oficio NCMP000 1
IFT/223/UCS/DG-CTEL/2904/2015 IFT/223/UCS/DG-CTEL/2904/2015 Z 1
e y CC 0.987994
IFT/223/UCS/DG-CTEL/3228/2015 IFT/223/UCS/DG-CTEL/3228/2015 Z 1
de de SP 0.999961
fechas fecha NCFP000 0.980583
10_de_noviembre [??:10/11/??:??.??:??] W 1
y y CC 0.999989
16_de_diciembre_de_2015 [??:16/12/2015:??.??:??] W 1
, , Fc 1
solicitó solicitar VMIS3S0 1
a a SP 0.998775
la el DA0FS0 0.98926
Dirección_General_de_Supervisión dirección_general_de_supervisión NP00000 1
adscrita adscribir VMP00SF 1
a a SP 0.998775
la el DA0FS0 0.98926
Unidad_de_Cumplimiento unidad_de_cumplimiento NP00000 1
informara informar VMSI3S0 0.590009
si si CS 0.999827
dicha decir VMP00SF 0.819767
concesionaria concesionario NCFS000 0.97619
se se P00CN00 0.494509
encontraba encontrar VMII3S0 0.65
en en SP 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
y y CC 0.999989
condiciones condición NCFP000 0.998418
relacionadas relacionar VMP00PF 1
con con SP 1
su su DP3CSN 1
título título NCMS000 1
de de SP 0.999961
concesión concesión NCFS000 1
y y CC 0.999989
demás demás DI0CP0 0.280093
ordenamientos ordenamiento NCMP000 1
aplicables aplicable AQ0CP00 1
. . Fp 1

En en SP 1
respuesta respuesta NCFS000 1
a a SP 0.998775
dicha decir VMP00SF 0.819767
petición petición NCFS000 1
, , Fc 1
la el DA0FS0 0.98926
Dirección_General_de_Supervisión dirección_general_de_supervisión NP00000 1
adscrita adscribir VMP00SF 1
a a SP 0.998775
la el DA0FS0 0.98926
Unidad_de_Cumplimiento unidad_de_cumplimiento NP00000 1
, , Fc 1
a_través_de a_través_de SP 1
el el DA0MS0 1
oficio oficio NCMS000 0.986111
IFT/225/UC/DG-SUV/0003/2016 IFT/225/UC/DG-SUV/0003/2016 Z 1
de de SP 0.999961
fecha fecha NCFS000 0.990741
el el DA0MS0 1
6_de_enero_de_2016 [??:6/1/2016:??.??:??] W 1
a a SP 0.998775
la el DA0FS0 0.98926
Unidad_de_Concesiones unidad_de_concesiones NP00000 1
y y CC 0.999989
Servicios servicios NP00000 1
, , Fc 1
señaló señalar VMIS3S0 1
entre entre SP 0.980341
otros otro DI0MP0 0.745978
aspectos aspecto NCMP000 1
, , Fc 1
lo el DA00S0 0.665165
siguiente siguiente AQ0CS00 1
: : Fd 1
“ “ Fra 1
… … Fz 1
de de SP 0.999961
la el DA0FS0 0.98926
revisión revisión NCFS000 1
documental documental AQ0CS00 0.430556
de de SP 1
el el DA0MS0 1
expediente expediente NCMS000 0.982759
312.045/0115 312.045/0115 Z 1
integrado integrar VMP00SM 1
por por SP 1
la el DA0FS0 0.98926
Dirección_General_de_Adquisiciones dirección_general_de_adquisiciones NP00000 1
, , Fc 1
Recursos_Materiales recursos_materiales NP00000 1
y y CC 0.999989
Servicios_Generales servicios_generales NP00000 1
de de SP 0.999961
este este DD0MS0 0.949201
Instituto instituto NP00000 1
a_nombre_de a_nombre_de SP 1
GRUPO_HIDALGUENSE_DE_DESARROLLO grupo_hidalguense_de_desarrollo NP00000 1
, , Fc 1
S.A._DE_C.V. s.a._de_c.v. NP00000 1
( ( Fpa 1
GHD ghd NP00000 1
) ) Fpt 1
, , Fc 1
se se P00CN00 0.494509
desprende desprender VMIP3S0 0.980769
que que CS 0.449861
a a SP 1
el el DA0MS0 1
día_15_de_diciembre_de_2015 [??:15/12/2015:??.??:??] W 1
, , Fc 1
GHD ghd NP00000 1
omitió omitir VMIS3S0 1
presentar presentar VMN0000 1
ante ante SP 0.999744
este este DD0MS0 0.949201
Instituto instituto NP00000 1
los el DA0MP0 0.992728
modelos modelo NCCP000 1
de de SP 0.999961
contratos contrato NCMP000 1
de de SP 0.999961
adhesión adhesión NCFS000 1
que que PR0CN00 0.550139
pretenda pretender VMSP3S0 0.634863
celebrar celebrar VMN0000 1
con con SP 1
sus su DP3CPN 0.999903
usuarios usuario NCMP000 0.78169
, , Fc 1
debidamente debidamente RG 1
registrados registrar VMP00PM 1
ante ante SP 0.999744
la el DA0FS0 0.98926
PROFECO profeco NP00000 1
o o CC 0.999864
, , Fc 1
en_su_defecto en_su_defecto RG 1
, , Fc 1
el el DA0MS0 1
oficio oficio NCMS000 0.986111
mediante mediante SP 0.99763
el el DA0MS0 1
cual cual PR0CS00 0.930743
la el DA0FS0 0.98926
PROFECO profeco NP00000 1
exima eximir VMSP3S0 0.634646
a a SP 1
el el DA0MS0 1
citado citar VMP00SM 1
concesionario concesionario NCMS000 0.488737
de de SP 0.999961
obtener obtener VMN0000 1
la el DA0FS0 0.98926
aprobación aprobación NCFS000 1
y y CC 0.999989
registro registro NCMS000 0.992958
de de SP 0.999961
dichos decir VMP00PM 0.97619
contratos contrato NCMP000 1
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
le le PP3CSD0 1
informo informar VMIP1S0 1
que que CS 0.449861
el el DA0MS0 1
concesionario concesionario NCMS000 0.488737
NO no NP00000 1
se se P00CN00 0.494509
encuentra encontrar VMIP3S0 0.97619
a a SP 1
el el DA0MS0 1
corriente corriente NCFS000 0.538706
en en SP 1
la el DA0FS0 0.98926
presentación presentación NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
documentales documental NCMP000 0.69863
derivadas derivar VMP00PF 0.623747
de de SP 0.999961
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
que que PR0CN00 0.550139
tiene tener VMIP3S0 1
a a SP 0.998775
su su DP3CSN 1
cargo cargo NCMS000 0.998084
y y CC 0.999989
que que CS 0.449861
le le PP3CSD0 1
son ser VSIP3P0 0.995197
aplicables aplicable AQ0CP00 1
conforme_a conforme_a SP 1
su su DP3CSN 1
título título NCMS000 1
de de SP 0.999961
concesión concesión NCFS000 1
para para SP 0.999834
instalar instalar VMN0000 1
, , Fc 1
operar operar VMN0000 1
y y CC 0.999989
explotar explotar VMN0000 1
una uno DI0FS0 0.951973
red red NCFS000 1
pública público AQ0FS00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
para para SP 0.999834
prestar prestar VMN0000 1
cualquier cualquiera DI0CS0 1
servicio servicio NCMS000 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
que que PR0CN00 0.550139
técnicamente técnicamente RG 1
le le PP3CSD0 1
permita permitir VMSP3S0 0.469388
su su DP3CSN 1
infraestructura infraestructura NCFS000 1
, , Fc 1
salvo salvo SP 0.850649
radiodifusión radiodifusión NCFS000 1
, , Fc 1
y y CC 0.999989
la el DA0FS0 0.98926
comercialización comercialización NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
capacidad capacidad NCFS000 1
adquirida adquirir VMP00SF 1
de de SP 0.999961
otros otro DI0MP0 0.745978
concesionarios concesionario NCMP000 0.62798
de de SP 0.999961
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
con con SP 1
quienes quien PR0CP00 1
tenga tener VMSP3S0 0.488844
celebrados celebrar VMP00PM 1
los el DA0MP0 0.992728
convenios convenio NCMP000 0.991071
correspondientes correspondiente AQ0CP00 0.980769
. . Fp 1
” ” Frc 1
En en SP 1
ese ese DD0MS0 0.966694
sentido sentido NCMS000 0.940835
, , Fc 1
la el DA0FS0 0.98926
Dirección_General_de_Supervisión dirección_general_de_supervisión NP00000 1
adscrita adscribir VMP00SF 1
a a SP 0.998775
la el DA0FS0 0.98926
Unidad_de_Cumplimiento unidad_de_cumplimiento NP00000 1
, , Fc 1
señaló señalar VMIS3S0 1
que que CS 0.449861
llevó_a_cabo llevar_a_cabo VMIS3S0 1
la el DA0FS0 0.98926
revisión revisión NCFS000 1
a a SP 1
el el DA0MS0 1
expediente expediente NCMS000 0.982759
312.045/0115 312.045/0115 Z 1
abierto abrir VMP00SM 1
a_nombre_de a_nombre_de SP 1
Grupo_Hidalguense_de_Desarrollo grupo_hidalguense_de_desarrollo NP00000 1
, , Fc 1
S.A._de_C.V. s.a._de_c.v. NP00000 1
, , Fc 1
concluyendo concluir VMG0000 1
que que CS 0.449861
a a SP 1
el el DA0MS0 1
15_de_diciembre_de_2015 [??:15/12/2015:??.??:??] W 1
dicha decir VMP00SF 0.819767
concesionaria concesionario NCFS000 0.97619
no no RN 0.999297
tiene tener VMIP3S0 1
acreditado acreditar VMP00SM 0.623747
el el DA0MS0 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
obligaciones obligación NCFP000 1
, , Fc 1
particularmente particularmente RG 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
hace hacer VMIP3S0 1
a a SP 0.998775
la el DA0FS0 0.98926
condición condición NCFS000 1
2.7 2.7 Z 1
Contratos contratos NP00000 1
de de SP 0.999961
su su DP3CSN 1
título título NCMS000 1
de de SP 0.999961
concesión concesión NCFS000 1
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
concluye concluir VMIP3S0 0.865854
que que CS 0.449861
no no RN 0.999297
se se P00CN00 0.494509
encuentra encontrar VMIP3S0 0.97619
a a SP 1
el el DA0MS0 1
corriente corriente NCFS000 0.538706
en en SP 1
la el DA0FS0 0.98926
presentación presentación NCFS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
obligaciones obligación NCFP000 1
documentales documental AQ0CP00 0.287671
. . Fp 1

En en SP 1
relación relación NCFS000 1
con con SP 1
esto este PD00S00 1
último último AO0MS00 1
, , Fc 1
es ser VSIP3S0 1
importante importante AQ0CS00 1
mencionar mencionar VMN0000 1
que que CS 0.449861
el el DA0MS0 1
título título NCMS000 1
de de SP 0.999961
concesión concesión NCFS000 1
otorgado otorgar VMP00SM 1
a a SP 0.998775
Grupo_Hidalguense_de_Desarrollo grupo_hidalguense_de_desarrollo NP00000 1
, , Fc 1
S.A._de_C.V. s.a._de_c.v. NP00000 1
establece establecer VMIP3S0 0.992424
la el DA0FS0 0.98926
obligación obligación NCFS000 1
2.7 2.7 Z 1
Contratos contratos NP00000 1
lo lo PP3MSA0 0.334764
siguiente siguiente AQ0CS00 1
: : Fd 1
2.7 2.7 Z 1
. . Fp 1

Contratos contratos NP00000 0.331016
. . Fp 1

Los el DA0MP0 0.992728
modelos modelo NCCP000 1
de de SP 0.999961
contratos contrato NCMP000 1
de de SP 0.999961
adhesión adhesión NCFS000 1
que que PR0CN00 0.550139
pretenda pretender VMSP3S0 0.634863
celebrar celebrar VMN0000 1
el el DA0MS0 1
Concesionario concesionario NP00000 1
con con SP 1
los el DA0MP0 0.992728
usuarios usuario NCMP000 0.78169
para para SP 0.999834
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
servicios servicio NCMP000 1
, , Fc 1
así_como así_como CC 1
las el DA0FP0 0.988184
modificaciones modificación NCFP000 1
que que PR0CN00 0.550139
pretenda pretender VMSP3S0 0.634863
realizar realizar VMN0000 1
, , Fc 1
incluso incluso RG 0.998488
a a SP 0.998775
los el DA0MP0 0.992728
contratos contrato NCMP000 1
que que PR0CN00 0.550139
actualmente actualmente RG 1
tenga tener VMSP3S0 0.488844
celebrados celebrar VMP00PM 1
con con SP 1
los el DA0MP0 0.992728
usuarios usuario NCMP000 0.78169
, , Fc 1
deberán deber VMIF3P0 1
ser ser VSN0000 0.959637
previamente previamente RG 1
aprobados aprobar VMP00PM 0.623747
y y CC 0.999989
registrados registrar VMP00PM 1
por por SP 1
la el DA0FS0 0.98926
Procuraduría_Federal_de_la_Federación procuraduría_federal_de_la_federación NP00000 1
. . Fp 1

Obtenida obtener VMP00SF 1
la el DA0FS0 0.98926
aprobación aprobación NCFS000 1
y y CC 0.999989
registro registro NCMS000 0.992958
señalados señalar VMP00PM 1
en en SP 1
el el DA0MS0 1
párrafo párrafo NCMS000 1
que que PR0CN00 0.550139
antecede anteceder VMIP3S0 0.978533
, , Fc 1
el el DA0MS0 1
Concesionario concesionario NP00000 1
deberá deber VMIF3S0 1
someter someter VMN0000 1
a a SP 0.998775
aprobación aprobación NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
Comisión comisión NP00000 1
, , Fc 1
en en SP 1
lo el DA00S0 0.665165
conducente conducente AQ0CS00 1
, , Fc 1
los el DA0MP0 0.992728
modelos modelo NCCP000 1
de de SP 0.999961
contratos contrato NCMP000 1
a a SP 0.998775
celebrar celebrar VMN0000 1
se se PP3CN00 1
con con SP 1
los el DA0MP0 0.992728
usuarios usuario NCMP000 0.78169
, , Fc 1
o_bien o_bien CC 1
las el DA0FP0 0.988184
modificaciones modificación NCFP000 1
a a SP 0.998775
los el DA0MP0 0.992728
mismos mismo PI0MP00 0.47076
. . Fp 1

De de SP 0.999961
esta este DD0FS0 0.978817
manera manera NCFS000 1
, , Fc 1
el el DA0MS0 1
título título NCMS000 1
de de SP 0.999961
concesión concesión NCFS000 1
instruye instruir VMIP3S0 0.989241
a a SP 0.998775
que que CS 0.449861
los el DA0MP0 0.992728
contratos contrato NCMP000 1
de de SP 0.999961
adhesión adhesión NCFS000 1
que que CS 0.449861
el el DA0MS0 1
concesionario concesionario NCMS000 0.488737
pretenda pretender VMSP3S0 0.634863
celebrar celebrar VMN0000 1
con con SP 1
los el DA0MP0 0.992728
usuarios usuario NCMP000 0.78169
en en SP 1
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
, , Fc 1
deberán deber VMIF3P0 1
estar estar VMN0000 0.999154
previamente previamente RG 1
aprobados aprobar VMP00PM 0.623747
por por SP 1
la el DA0FS0 0.98926
Procuraduría_Federal_de_Consumidor procuraduría_federal_de_consumidor NP00000 1
, , Fc 1
y y CC 0.999989
que que CS 0.449861
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
la el DA0FS0 0.98926
revisión revisión NCFS000 1
a a SP 1
el el DA0MS0 1
estado estado NCMS000 0.647596
que que PR0CN00 0.550139
guarda guardar VMIP3S0 0.809524
el el DA0MS0 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
que que PR0CN00 0.550139
le le PP3CSD0 1
son ser VSIP3P0 0.995197
aplicables aplicable AQ0CP00 1
, , Fc 1
la el DA0FS0 0.98926
Unidad_de_Cumplimiento unidad_de_cumplimiento NP00000 1
, , Fc 1
a_través_de a_través_de SP 1
la el DA0FS0 0.98926
Dirección_General_de_Supervisión dirección_general_de_supervisión NP00000 1
, , Fc 1
encontró encontrar VMIS3S0 1
que que CS 0.449861
a a SP 1
el el DA0MS0 1
15_de_diciembre_de_2015 [??:15/12/2015:??.??:??] W 1
, , Fc 1
la el DA0FS0 0.98926
concesionaria concesionario NCFS000 0.97619
Grupo_Hidalguense_de_Desarrollo grupo_hidalguense_de_desarrollo NP00000 1
, , Fc 1
S.A._de_C.V. s.a._de_c.v. NP00000 1
omitió omitir VMIS3S0 1
presentar presentar VMN0000 1
ante ante SP 0.999744
este este DD0MS0 0.949201
Instituto instituto NP00000 1
los el DA0MP0 0.992728
modelos modelo NCCP000 1
de de SP 0.999961
contratos contrato NCMP000 1
de de SP 0.999961
adhesión adhesión NCFS000 1
que que PR0CN00 0.550139
pretende pretender VMIP3S0 0.996894
celebrar celebrar VMN0000 1
con con SP 1
sus su DP3CPN 0.999903
usuarios usuario NCMP000 0.78169
, , Fc 1
debidamente debidamente RG 1
registrados registrar VMP00PM 1
ante ante SP 0.999744
dicha dicha NCFS000 0.180233
Procuraduría procuraduría NP00000 1
, , Fc 1
y y CC 0.999989
tampoco tampoco RG 1
se se P00CN00 0.494509
identificó identificar VMIS3S0 1
el el DA0MS0 1
oficio oficio NCMS000 0.986111
mediante mediante SP 0.99763
el el DA0MS0 1
cual cual PR0CS00 0.930743
ésta este PD0FS00 1
eximiera eximir VMSI3S0 0.638889
a a SP 0.998775
la el DA0FS0 0.98926
citada citar VMP00SF 1
concesionaria concesionario NCFS000 0.97619
de de SP 0.999961
obtener obtener VMN0000 1
la el DA0FS0 0.98926
aprobación aprobación NCFS000 1
y y CC 0.999989
registro registro NCMS000 0.992958
de de SP 0.999961
dichos decir VMP00PM 0.97619
contrato contrato NCMS000 0.996689
. . Fp 1

Por por SP 1
tal tal DD0CS0 0.672764
motivo motivo NCMS000 0.992395
, , Fc 1
la el DA0FS0 0.98926
Unidad_de_Cumplimiento unidad_de_cumplimiento NP00000 1
concluyó concluir VMIS3S0 1
a_través_de a_través_de SP 1
el el DA0MS0 1
oficio oficio NCMS000 0.986111
IFT/225/UC/DG-SUV/0003/2016 IFT/225/UC/DG-SUV/0003/2016 Z 1
de de SP 0.999961
fecha fecha NCFS000 0.990741
el el DA0MS0 1
6_de_enero_de_2016 [??:6/1/2016:??.??:??] W 1
, , Fc 1
que que CS 0.449861
Grupo_Hidalguense_de_Desarrollo grupo_hidalguense_de_desarrollo NP00000 1
, , Fc 1
S.A._de_C.V. s.a._de_c.v. NP00000 1
no no RN 0.999297
se se P00CN00 0.494509
encontraba encontrar VMII3S0 0.65
a a SP 1
el el DA0MS0 1
corriente corriente NCFS000 0.538706
en en SP 1
la el DA0FS0 0.98926
presentación presentación NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
documentales documental AQ0CP00 0.287671
que que PR0CN00 0.550139
tiene tener VMIP3S0 1
a a SP 0.998775
su su DP3CSN 1
cargo cargo NCMS000 0.998084
, , Fc 1
siendo ser VSG0000 1
éste este PD0MS00 1
un uno DI0MS0 0.99698
requisito requisito NCMS000 0.983871
de de SP 0.999961
procedencia procedencia NCFS000 1
para para SP 0.999834
otorgar otorgar VMN0000 1
a a SP 0.998775
la el DA0FS0 0.98926
solicitante solicitante NCCS000 0.97619
la el DA0FS0 0.98926
autorización autorización NCFS000 1
para para SP 0.999834
transitar transitar VMN0000 1
el el DA0MS0 1
título título NCMS000 1
de de SP 0.999961
concesión concesión NCFS000 1
de de SP 0.999961
red red NCFS000 1
pública público AQ0FS00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
de de SP 1
el el DA0MS0 1
que que PR0CN00 0.550139
es ser VSIP3S0 1
titular titular AQ0CS00 0.177388
, , Fc 1
a a SP 1
el el DA0MS0 1
modelo modelo NCCS000 0.99763
de de SP 0.999961
concesión concesión NCFS000 1
única único AQ0FS00 1
. . Fp 1

Conforme_a conforme_a SP 1
esto este PD00S00 1
último último AO0MS00 1
, , Fc 1
es ser VSIP3S0 1
improcedente improcedente AQ0CS00 1
otorgar otorgar VMN0000 1
a a SP 1
el el DA0MS0 1
solicitante solicitante NCCS000 0.97619
la el DA0FS0 0.98926
autorización autorización NCFS000 1
para para SP 0.999834
transitar transitar VMN0000 1
a a SP 1
el el DA0MS0 1
régimen régimen NCMS000 1
de de SP 0.999961
concesión concesión NCFS000 1
única único AQ0FS00 1
para para SP 0.999834
uso uso NCMS000 0.998047
comercial comercial AQ0CS00 1
a a SP 1
el el DA0MS0 1
no no RN 0.999297
satisfacer satisfacer VMN0000 1
los el DA0MP0 0.992728
requisitos requisito NCMP000 0.98913
necesarios necesario AQ0MP00 1
para para SP 0.999834
la el DA0FS0 0.98926
misma mismo AQ0FS00 0.81684
. . Fp 1

Lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
sin_perjuicio_de sin_perjuicio_de SP 1
que que CS 0.449861
el el DA0MS0 1
interesado interesar VMP00SM 0.97619
, , Fc 1
de de SP 0.999961
considerar considerar VMN0000 1
lo lo PP3MSA0 1
conveniente conveniente AQ0CS00 1
, , Fc 1
someta someter VMSP3S0 0.493976
a a SP 0.998775
este este DD0MS0 0.949201
Instituto instituto NP00000 1
una uno DI0FS0 0.951973
nueva nuevo AQ0FS00 0.993421
solicitud solicitud NCFS000 1
de de SP 0.999961
transición transición NCFS000 1
, , Fc 1
debiendo deber VMG0000 1
cumplir cumplir VMN0000 1
con con SP 1
la el DA0FS0 0.98926
normatividad normatividad NCFS000 1
vigente vigente AQ0CS00 1
aplicable aplicable AQ0CS00 1
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
anteriormente anteriormente RG 1
señalado señalar VMP00SM 1
, , Fc 1
y y CC 0.999989
con con SP 1
fundamento fundamento NCMS000 0.97619
en en SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
28 28 Z 1
párrafos párrafo NCMP000 1
décimo 10 AO0MS00 0.607399
quinto quinto NCMS000 0.264249
, , Fc 1
décimo décimo NCMS000 0.392601
sexto 6 AO0MS00 0.987805
y y CC 0.999989
décimo 10 AO0MS00 0.607399
séptimo 7 AO0MS00 0.991803
de de SP 0.999961
la el DA0FS0 0.98926
Constitución_Política_de_los_Estados_Unidos_Mexicanos constitución_política_de_los_estados_unidos_mexicanos NP00000 1
; ; Fx 1
Octavo_Transitorio octavo_transitorio NP00000 1
de de SP 0.999961
“ “ Fra 1
Decreto decreto NCMS000 0.988439
por por SP 1
el el DA0MS0 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
expiden expedir VMIP3P0 1
la el DA0FS0 0.98926
Ley_Federal_de_Telecomunicaciones ley_federal_de_telecomunicaciones NP00000 1
y y CC 0.999989
Radiodifusión radiodifusión NP00000 1
, , Fc 1
y y CC 0.999989
la el DA0FS0 0.98926
Ley_de_el_Sistema_Público_de_Radiodifusión_de_el_Estado_Mexicano ley_de_el_sistema_público_de_radiodifusión_de_el_estado_mexicano NP00000 1
; ; Fx 1
y y CC 0.999989
se se P00CN00 0.494509
reforman reformar VMIP3P0 1
, , Fc 1
adicionan adicionar VMIP3P0 1
y y CC 0.999989
derogan derogar VMIP3P0 1
diversas diverso DI0FP0 0.805344
disposiciones disposición NCFP000 1
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
radiodifusión radiodifusión NCFS000 1
” ” Frc 1
, , Fc 1
publicado publicar VMP00SM 1
en en SP 1
el el DA0MS0 1
Diario_Oficial_de_la_Federación diario_oficial_de_la_federación NP00000 1
el el DA0MS0 1
14_de_julio_de_2014 [??:14/7/2014:??.??:??] W 1
; ; Fx 1
6 6 Z 1
fracción fracción NCFS000 1
IV iv NP00000 1
, , Fc 1
15 15 Z 1
fracción fracción NCFS000 1
IV iv NP00000 1
, , Fc 1
16 16 Z 1
, , Fc 1
17 17 Z 1
fracción fracción NCFS000 1
I i NP00000 1
, , Fc 1
66 66 Z 1
, , Fc 1
67 67 Z 1
fracción fracción NCFS000 1
I i NP00000 1
, , Fc 1
68 68 Z 1
, , Fc 1
72 72 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley_Federal_de_Telecomunicaciones ley_federal_de_telecomunicaciones NP00000 1
y y CC 0.999989
Radiodifusión radiodifusión NP00000 1
; ; Fx 1
35 35 Z 1
fracción fracción NCFS000 1
I i NP00000 1
, , Fc 1
36 36 Z 1
, , Fc 1
38 38 Z 1
y y CC 0.999989
39 39 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley_Federal_de_Procedimiento_Administrativo ley_federal_de_procedimiento_administrativo NP00000 1
; ; Fx 1
97 97 Z 1
fracción fracción NCFS000 1
IX_de_la_Ley_Federal_de_Derechos ix_de_la_ley_federal_de_derechos NP00000 1
vigente vigente AQ0CS00 1
durante durante SP 1
2015 2015 Z 1
; ; Fx 1
1 1 Z 1
, , Fc 1
6 6 Z 1
fracciones fracción NCFP000 0.998103
I i NP00000 1
y y CC 0.999989
XXXVII xxxvii NP00000 1
, , Fc 1
14 14 Z 1
fracción fracción NCFS000 1
X x NP00000 1
, , Fc 1
32 32 Z 1
y y CC 0.999989
33 33 Z 1
fracción fracción NCFS000 1
VI vi NP00000 1
y y CC 0.999989
41 41 Z 1
y y CC 0.999989
42 42 Z 1
fracciones fracción NCFP000 0.998103
I i NP00000 1
, , Fc 1
II ii NP00000 1
y y CC 0.999989
