RESOLUCIÓN_MEDIANTE_LA_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_AUTORIZA_A_EL_C._JESÚS_PIÑEIRO_RAMÍREZ resolución_mediante_la_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_autoriza_a_el_c._jesús_piñeiro_ramírez NP00000 1
el el DA0MS0 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
aplicables aplicable AQ0CP00 1
será ser VSIF3S0 1
realizada realizar VMP00SF 1
por por SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
a_través_de a_través_de SP 1
la el DA0FS0 0.98926
unidad unidad NCFS000 1
administrativa administrativo AQ0FS00 0.661294
competente competente AQ0CS00 1
. . Fp 1
” ” Frc 1
Tomando tomar VMG0000 1
en en SP 1
cuenta contar VMIP3S0 0.768585
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
derivado derivar VMP00SM 0.623747
de de SP 0.999961
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
de de SP 0.999961
transición transición NCFS000 1
que que PR0CN00 0.550139
presenten presentar VMSP3P0 0.980769
los el DA0MP0 0.992728
concesionarios concesionario NCMP000 0.62798
de de SP 0.999961
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
se se P00CN00 0.494509
otorgará otorgar VMIF3S0 1
una uno DI0FS0 0.951973
concesión concesión NCFS000 1
única único AQ0FS00 1
para para SP 0.999834
uso uso NCMS000 0.998047
comercial comercial AQ0CS00 1
, , Fc 1
en en SP 1
términos término NCMP000 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
67 67 Z 1
fracción fracción NCFS000 1
I_de_la_Ley i_de_la_ley NP00000 1
dado_que dado_que CS 1
la el DA0FS0 0.98926
concesión concesión NCFS000 1
tendría tener VMIC3S0 0.65
fines fin NCMP000 0.994186
de de SP 0.999961
lucro lucro NCMS000 0.989726
. . Fp 1

Bajo bajo SP 0.909179
este este DD0MS0 0.949201
contexto contexto NCMS000 1
, , Fc 1
con con SP 1
la el DA0FS0 0.98926
concesión concesión NCFS000 1
única único AQ0FS00 1
para para SP 0.999834
uso uso NCMS000 0.998047
comercial comercial AQ0CS00 1
el el DA0MS0 1
concesionario concesionario NCMS000 0.488737
podrá poder VMIF3S0 1
prestar prestar VMN0000 1
todo todo DI0MS0 0.6662
tipo tipo NCMS000 1
de de SP 0.999961
servicios servicio NCMP000 1
públicos público AQ0MP00 0.974537
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
radiodifusión radiodifusión NCFS000 1
con con SP 1
fines fin NCMP000 0.994186
de de SP 0.999961
lucro lucro NCMS000 0.989726
, , Fc 1
y y CC 0.999989
en en SP 1
cualquier cualquiera DI0CS0 1
parte parte NCCS000 0.977711
de de SP 1
el el DA0MS0 1
territorio territorio NCMS000 1
nacional nacional AQ0CS00 1
. . Fp 1

Lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
en en SP 1
el el DA0MS0 1
entendido entender VMP00SM 0.97619
de de SP 0.999961
que que CS 0.449861
en_caso_de en_caso_de SP 1
requerir requerir VMN0000 1
utilizar utilizar VMN0000 1
bandas banda NCFP000 1
de de SP 0.999961
frecuencias frecuencia NCFP000 1
de de SP 1
el el DA0MS0 1
espectro espectro NCMS000 1
radioeléctrico radioeléctrico AQ0MS00 1
distintas distinto AQ0FP00 0.480159
a a SP 0.998775
las el DA0FP0 0.988184
de de SP 0.999961
uso uso NCMS000 0.998047
libre libre AQ0CS00 0.957522
o o CC 0.999864
, , Fc 1
en en SP 1
su su DP3CSN 1
caso caso NCMS000 0.999445
, , Fc 1
recursos recurso NCMP000 1
orbitales orbital NCMP000 0.968254
para para SP 0.999834
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
, , Fc 1
deberá deber VMIF3S0 1
obtener obtener VMN0000 1
las lo PP3FPA0 1
conforme_a conforme_a SP 1
los el DA0MP0 0.992728
términos término NCMP000 1
y y CC 0.999989
modalidades modalidad NCFP000 1
establecidos establecer VMP00PM 1
en en SP 1
la el DA0FS0 0.98926
Ley ley NP00000 1
. . Fp 1

En en SP 1
ese ese DD0MS0 0.966694
sentido sentido NCMS000 0.940835
, , Fc 1
es ser VSIP3S0 1
importante importante AQ0CS00 1
destacar destacar VMN0000 1
que que CS 0.449861
ser ser VSN0000 0.959637
titular titular AQ0CS00 0.177388
de de SP 0.999961
una uno DI0FS0 0.951973
concesión concesión NCFS000 1
única único AQ0FS00 1
para para SP 0.999834
uso uso NCMS000 0.998047
comercial comercial AQ0CS00 1
permite permitir VMIP3S0 0.997312
prestar prestar VMN0000 1
todo todo DI0MS0 0.6662
tipo tipo NCMS000 1
de de SP 0.999961
servicios servicio NCMP000 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
radiodifusión radiodifusión NCFS000 1
en en SP 1
cualquier cualquiera DI0CS0 1
parte parte NCCS000 0.977711
de de SP 1
el el DA0MS0 1
territorio territorio NCMS000 1
nacional nacional AQ0CS00 1
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
no no RN 0.999297
sería ser VSIC1S0 0.5
necesario necesario AQ0MS00 1
contar contar VMN0000 1
con con SP 1
otros otro DI0MP0 0.745978
títulos título NCMP000 1
de de SP 0.999961
concesión concesión NCFS000 1
de de SP 0.999961
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
que que PR0CN00 0.550139
habiliten habilitar VMSP3P0 0.941964
a a SP 0.998775
su su DP3CSN 1
titular titular NCCS000 0.820663
a a SP 0.998775
prestar prestar VMN0000 1
servicios servicio NCMP000 1
de de SP 0.999961
manera manera NCFS000 1
limitada limitar VMP00SF 1
, , Fc 1
y y CC 0.999989
en en SP 1
coberturas cobertura NCFP000 1
específicas específico AQ0FP00 1
. . Fp 1

Finalmente finalmente RG 1
, , Fc 1
cabe caber VMIP3S0 0.975904
destacar destacar VMN0000 1
que que CS 0.449861
los el DA0MP0 0.992728
Lineamientos lineamientos NP00000 1
establecieron establecer VMIS3P0 1
que que CS 0.449861
este este DD0MS0 0.949201
tipo tipo NCMS000 1
de de SP 0.999961
solicitudes solicitud NCFP000 1
debería deber VMIC3S0 0.638889
acompañar acompañar VMN0000 1
se se PP3CN00 1
de de SP 1
el el DA0MS0 1
comprobante comprobante NCMS000 1
de de SP 0.999961
pago pago NCMS000 0.995283
de de SP 0.999961
derechos derecho NCMP000 0.996795
establecido establecer VMP00SM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
24 24 Z 1
de de SP 0.999961
Lineamientos lineamientos NP00000 1
, , Fc 1
mismo mismo PI0MS00 0.163706
que que PR0CN00 0.550139
se se P00CN00 0.494509
refería referir VMII3S0 0.65
a a SP 1
el el DA0MS0 1
estudio estudio NCMS000 0.97043
de de SP 0.999961
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
de de SP 0.999961
modificación modificación NCFS000 1
de de SP 1
el el DA0MS0 1
título título NCMS000 1
de de SP 0.999961
concesión concesión NCFS000 1
. . Fp 1

Sin sin SP 1
embargo embargo NCMS000 0.995283
, , Fc 1
la el DA0FS0 0.98926
Ley_Federal_de_Derechos ley_federal_de_derechos NP00000 1
que que PR0CN00 0.550139
entró entrar VMIS3S0 1
en en SP 1
vigor vigor NCMS000 1
el el DA0MS0 1
pasado_1_de_enero_de_2016 [??:1/1/2016:??.??:??] W 1
, , Fc 1
es ser VSIP3S0 1
decir decir VMN0000 0.998575
con con SP 1
posterioridad posterioridad NCFS000 1
a a SP 0.998775
los el DA0MP0 0.992728
Lineamientos lineamientos NP00000 1
, , Fc 1
estableció establecer VMIS3S0 1
un uno DI0MS0 0.99698
nuevo nuevo AQ0MS00 1
régimen régimen NCMS000 1
de de SP 0.999961
cobro cobro NCMS000 0.986111
para para SP 0.999834
diversos diverso DI0MP0 0.938596
trámites trámite NCMP000 1
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
radiodifusión radiodifusión NCFS000 1
. . Fp 1

En en SP 1
ese ese DD0MS0 0.966694
sentido sentido NCMS000 0.940835
, , Fc 1
dicho decir VMP00SM 0.997159
ordenamiento ordenamiento NCMS000 1
estableció establecer VMIS3S0 1
en en SP 1
su su DP3CSN 1
artículo artículo NCMS000 1
174-C 174-C Z 1
fracción fracción NCFS000 1
XII xii NP00000 1
el el DA0MS0 1
pago pago NCMS000 0.995283
de de SP 0.999961
derechos derecho NCMP000 0.996795
correspondiente correspondiente AQ0CS00 0.993421
a a SP 0.998775
la el DA0FS0 0.98926
transición transición NCFS000 1
a a SP 0.998775
concesión concesión NCFS000 1
única único AQ0FS00 1
o o CC 0.999864
la el DA0FS0 0.98926
consolidación consolidación NCFS000 1
de de SP 0.999961
una uno DI0FS0 0.951973
o o CC 0.999864
más más RG 0.99993
concesiones concesión NCFP000 1
para para SP 0.999834
instalar instalar VMN0000 1
, , Fc 1
operar operar VMN0000 1
y y CC 0.999989
explotar explotar VMN0000 1
una uno DI0FS0 0.951973
red red NCFS000 1
pública público AQ0FS00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
. . Fp 1

Derivado derivar VMP00SM 0.623688
de de SP 0.999961
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
y y CC 0.999989
a a SP 1
el el DA0MS0 1
haber haber VAN0000 1
se se PP3CN00 1
definido definir VMP00SM 0.987805
un uno DI0MS0 0.99698
pago pago NCMS000 0.995283
específico específico AQ0MS00 0.661294
para para SP 0.999834
el el DA0MS0 1
trámite trámite NCMS000 1
que que PR0CN00 0.550139
nos nos PP1CP00 0.810258
ocupa ocupar VMIP3S0 0.99505
, , Fc 1
es ser VSIP3S0 1
este este DD0MS0 0.949201
pago pago NCMS000 0.995283
el el DA0MS0 1
que que PR0CN00 0.550139
debe deber VMIP3S0 0.998712
ser ser VSN0000 0.959637
considerado considerar VMP00SM 1
a a SP 1
el el DA0MS0 1
momento momento NCMS000 1
de de SP 1
el el DA0MS0 1
análisis análisis NCMN000 1
de de SP 0.999961
las el DA0FP0 0.988184
solicitudes solicitud NCFP000 1
de de SP 0.999961
transición transición NCFS000 1
o o CC 0.999864
consolidación consolidación NCFS000 1
. . Fp 1

Tercero 3 AO0MS00 0.986928
. . Fp 1
- - Fg 1
Análisis_de_la_Solicitud_de_Transición análisis_de_la_solicitud_de_transición NP00000 1
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
hace hacer VMIP3S0 1
a a SP 1
el el DA0MS0 1
primer 1 AO0MS00 1
requisito requisito NCMS000 0.983871
señalado señalar VMP00SM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
24 24 Z 1
de de SP 0.999961
los el DA0MP0 0.992728
Lineamientos lineamientos NP00000 1
, , Fc 1
relativo relativo AQ0MS00 0.980769
a a SP 0.998775
que que CS 0.449861
el el DA0MS0 1
C._Jesús_Piñeiro_Ramírez c._jesús_piñeiro_ramírez NP00000 1
presente presentar VMSP3S0 0.113806
el el DA0MS0 1
Formato_IFT-Transición formato_ift-transición NP00000 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
señala señalar VMIP3S0 0.997076
, , Fc 1
este este DD0MS0 0.949201
Instituto instituto NP00000 1
lo lo PP3MSA0 0.334764
considera considerar VMIP3S0 0.998721
cumplido cumplir VMP00SM 0.993421
en_virtud_de en_virtud_de SP 1
que que CS 0.449861
el el DA0MS0 1
representante representante NCCS000 0.996689
legal legal AQ0CS00 1
de de SP 1
el el DA0MS0 1
concesionario concesionario NCMS000 0.488737
presentó presentar VMIS3S0 1
el el DA0MS0 1
formato formato NCMS000 1
debidamente debidamente RG 1
llenado llenar VMP00SM 0.473747
y y CC 0.999989
firmado firmar VMP00SM 1
. . Fp 1

Respecto_a respecto_a SP 1
el el DA0MS0 1
segundo 2 AO0MS00 0.901147
requisito requisito NCMS000 0.983871
de de SP 0.999961
procedencia procedencia NCFS000 1
, , Fc 1
el el DA0MS0 1
C._Jesús_Piñeiro_Ramírez c._jesús_piñeiro_ramírez NP00000 1
presentó presentar VMIS3S0 1
el el DA0MS0 1
pago pago NCMS000 0.995283
de de SP 0.999961
derechos derecho NCMP000 0.996795
con con SP 1
factura factura NCFS000 0.962264
número número NCMS000 1
170009741 170009741 Z 1
por por SP 1
el el DA0MS0 1
trámite trámite NCMS000 1
relativo relativo AQ0MS00 0.980769
a a SP 0.998775
la el DA0FS0 0.98926
transición transición NCFS000 1
a a SP 0.998775
concesión concesión NCFS000 1
única único AQ0FS00 1
o o CC 0.999864
la el DA0FS0 0.98926
consolidación consolidación NCFS000 1
de de SP 0.999961
una uno DI0FS0 0.951973
o o CC 0.999864
más más RG 0.99993
concesiones concesión NCFP000 1
para para SP 0.999834
instalar instalar VMN0000 1
, , Fc 1
operar operar VMN0000 1
o o CC 0.999864
explotar explotar VMN0000 1
una uno DI0FS0 0.951973
red red NCFS000 1
pública público AQ0FS00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
establecido establecer VMP00SM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
174-C 174-C Z 1
fracción fracción NCFS000 1
XII_de_la_Ley_Federal_de_Derechos xii_de_la_ley_federal_de_derechos NP00000 1
, , Fc 1
y y CC 0.999989
conforme_a conforme_a SP 1
lo el DA00S0 0.665165
requerido requerir VMP00SM 1
en en SP 1
el el DA0MS0 1
penúltimo penúltimo AO0MS00 0.607399
párrafo párrafo NCMS000 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
24 24 Z 1
de de SP 0.999961
los el DA0MP0 0.992728
Lineamientos lineamientos NP00000 1
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
hace hacer VMIP3S0 1
a a SP 1
el el DA0MS0 1
tercer 3 AO0MS00 1
requisito requisito NCMS000 0.983871
contemplado contemplar VMP00SM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
27 27 Z 1
de de SP 0.999961
los el DA0MP0 0.992728
Lineamientos lineamientos NP00000 1
que que PR0CN00 0.550139
señala señalar VMIP3S0 0.997076
que que CS 0.449861
para para SP 0.999834
que que CS 0.449861
proceda proceder VMSP3S0 0.634863
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
para para SP 0.999834
transitar transitar VMN0000 1
a a SP 0.998775
la el DA0FS0 0.98926
concesión concesión NCFS000 1
única único AQ0FS00 1
para para SP 0.999834
uso uso NCMS000 0.998047
comercial comercial AQ0CS00 1
, , Fc 1
el el DA0MS0 1
solicitante solicitante NCCS000 0.97619
deberá deber VMIF3S0 1
encontrar encontrar VMN0000 1
se se PP3CN00 1
en en SP 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
establecidas establecer VMP00PF 1
en en SP 1
su su DP3CSN 1
título título NCMS000 1
de de SP 0.999961
concesión concesión NCFS000 1
y y CC 0.999989
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
derivadas derivar VMP00PF 0.623747
de de SP 0.999961
la el DA0FS0 0.98926
legislación legislación NCFS000 1
aplicable aplicable AQ0CS00 1
, , Fc 1
la el DA0FS0 0.98926
Unidad_de_Concesiones unidad_de_concesiones NP00000 1
y y CC 0.999989
Servicios servicios NP00000 1
, , Fc 1
a_través_de a_través_de SP 1
la el DA0FS0 0.98926
Dirección_General_de_Concesiones_de_Telecomunicaciones dirección_general_de_concesiones_de_telecomunicaciones NP00000 1
, , Fc 1
mediante mediante SP 0.99763
oficio oficio NCMS000 0.986111
IFT/223/UCS/DG-CTEL/1919/2017 IFT/223/UCS/DG-CTEL/1919/2017 Z 1
de de SP 0.999961
fecha fecha NCFS000 0.990741
10_de_octubre_de_2017 [??:10/10/2017:??.??:??] W 1
, , Fc 1
solicitó solicitar VMIS3S0 1
a a SP 0.998775
la el DA0FS0 0.98926
Unidad_de_Cumplimiento unidad_de_cumplimiento NP00000 1
que que CS 0.449861
informara informar VMSI3S0 0.590009
si si CS 0.999827
dicho decir VMP00SM 0.997159
concesionario concesionario NCMS000 0.488737
se se P00CN00 0.494509
encontraba encontrar VMII3S0 0.65
a a SP 1
el el DA0MS0 1
corriente corriente NCFS000 0.538706
en en SP 1
el el DA0MS0 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
estipuladas estipular VMP00PF 1
en en SP 1
su su DP3CSN 1
título título NCMS000 1
de de SP 0.999961
concesión concesión NCFS000 1
y y CC 0.999989
demás demás DI0CP0 0.280093
obligaciones obligación NCFP000 1
derivadas derivar VMP00PF 0.623747
de de SP 0.999961
la el DA0FS0 0.98926
legislación legislación NCFS000 1
aplicable aplicable AQ0CS00 1
. . Fp 1

En en SP 1
respuesta respuesta NCFS000 1
a a SP 0.998775
dicha decir VMP00SF 0.819767
petición petición NCFS000 1
, , Fc 1
la el DA0FS0 0.98926
Dirección_General_de_Supervisión dirección_general_de_supervisión NP00000 1
adscrita adscribir VMP00SF 1
a a SP 0.998775
la el DA0FS0 0.98926
Unidad_de_Cumplimiento unidad_de_cumplimiento NP00000 1
, , Fc 1
a_través_de a_través_de SP 1
el el DA0MS0 1
oficio oficio NCMS000 0.986111
IFT/225/UC/DG-SUV/03829/2017 IFT/225/UC/DG-SUV/03829/2017 Z 1
de de SP 0.999961
fecha fecha NCFS000 0.990741
29_de_noviembre_de_2017 [??:29/11/2017:??.??:??] W 1
, , Fc 1
señaló señalar VMIS3S0 1
entre entre SP 0.980341
otros otro DI0MP0 0.745978
aspectos aspecto NCMP000 1
que que PR0CN00 0.550139
: : Fd 1
“ “ Fra 1
[ [ Fca 1
… … Fz 1
] ] Fct 1
d d NCFS000 1
) ) Fpt 1
Dictamen_De dictamen_de NP00000 1
la el DA0FS0 0.98926
supervisión supervisión NCFS000 1
a a SP 0.998775
las el DA0FP0 0.988184
constancias constancia NCFP000 1
que que PR0CN00 0.550139
integran integrar VMIP3P0 1
el el DA0MS0 1
expediente expediente NCMS000 0.982759
abierto abrir VMP00SM 1
a_nombre_de a_nombre_de SP 1
el el DA0MS0 1
concesionario concesionario NCMS000 0.488737
que que PR0CN00 0.550139
nos nos PP1CP00 0.810258
ocupa ocupar VMIP3S0 0.99505
, , Fc 1
así_como así_como CC 1
de de SP 0.999961
la el DA0FS0 0.98926
información información NCFS000 1
proporcionada proporcionar VMP00SF 1
por por SP 1
la el DA0FS0 0.98926
DG-VER dg-ver NP00000 1
y y CC 0.999989
la el DA0FS0 0.98926
DG-SAN dg-san NP00000 1
, , Fc 1
se se P00CN00 0.494509
concluye concluir VMIP3S0 0.865854
lo el DA00S0 0.665165
siguiente siguiente AQ0CS00 1
: : Fd 1
De de SP 1
el el DA0MS0 1
análisis análisis NCMN000 1
de de SP 1
el el DA0MS0 1
título título NCMS000 1
de de SP 0.999961
concesión concesión NCFS000 1
asociado asociar VMP00SM 0.623729
a a SP 1
el el DA0MS0 1
expediente expediente NCMS000 0.982759
02/1235 02/1235 Z 1
, , Fc 1
integrado integrar VMP00SM 1
por por SP 1
la el DA0FS0 0.98926
DG-ARMSG dg-armsg NP00000 1
de de SP 0.999961
este este DD0MS0 0.949201
Instituto instituto NP00000 1
, , Fc 1
a_nombre_de a_nombre_de SP 1
Jesús_Piñeiro_Ramírez jesús_piñeiro_ramírez NP00000 1
, , Fc 1
se se P00CN00 0.494509
desprende desprender VMIP3S0 0.980769
que que CS 0.449861
a a SP 1
el el DA0MS0 1
22_de_noviembre_de_2017 [??:22/11/2017:??.??:??] W 1
, , Fc 1
EL_CONCESIONARIO el_concesionario NP00000 1
se se P00CN00 0.494509
encontró encontrar VMIS3S0 1
a a SP 1
el el DA0MS0 1
corriente corriente NCFS000 0.538706
de de SP 0.999961
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
que que PR0CN00 0.550139
tiene tener VMIP3S0 1
a a SP 0.998775
su su DP3CSN 1
cargo cargo NCMS000 0.998084
y y CC 0.999989
que que CS 0.449861
le le PP3CSD0 1
son ser VSIP3P0 0.995197
aplicables aplicable AQ0CP00 1
conforme_a conforme_a SP 1
su su DP3CSN 1
título título NCMS000 1
de de SP 0.999961
concesión concesión NCFS000 1
de de SP 0.999961
red red NCFS000 1
pública público AQ0FS00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
demás demás DI0CP0 0.280093
disposiciones disposición NCFP000 1
legales legal AQ0CP00 0.993827
, , Fc 1
reglamentarias reglamentario AQ0FP00 1
y y CC 0.999989
administrativas administrativo AQ0FP00 0.983871
aplicables aplicable AQ0CP00 1
. . Fp 1

[ [ Fca 1
… … Fz 1
] ] Fct 1
” ” Frc 1
En_virtud_de en_virtud_de SP 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
y y CC 0.999989
tomando tomar VMG0000 1
en en SP 1
cuenta cuenta NCFS000 0.229017
que que PR0CN00 0.550139
se se P00CN00 0.494509
satisfacen satisfacer VMIP3P0 1
la el DA0FS0 0.98926
totalidad totalidad NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
requisitos requisito NCMP000 0.98913
establecidos establecer VMP00PM 1
en en SP 1
los el DA0MP0 0.992728
Lineamientos lineamientos NP00000 1
, , Fc 1
este este DD0MS0 0.949201
Instituto instituto NP00000 1
considera considerar VMIP3S0 0.998721
procedente procedente AQ0CS00 1
autorizar autorizar VMN0000 1
a a SP 1
el el DA0MS0 1
C._Jesús_Piñeiro_Ramírez c._jesús_piñeiro_ramírez NP00000 1
, , Fc 1
la el DA0FS0 0.98926
transición transición NCFS000 1
de de SP 1
el el DA0MS0 1
título título NCMS000 1
de de SP 0.999961
concesión concesión NCFS000 1
de de SP 0.999961
red red NCFS000 1
pública público AQ0FS00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
otorgado otorgar VMP00SM 1
el el DA0MS0 1
8_de_octubre_de_2007 [??:8/10/2007:??.??:??] W 1
con con SP 1
una uno DI0FS0 0.951973
vigencia vigencia NCFS000 1
de de SP 0.999961
30 30 Z 1
( ( Fpa 1
treinta 30 Z 1
) ) Fpt 1
años año NCMP000 1
contados contar VMP00PM 0.623747
a_partir_de a_partir_de SP 1
su su DP3CSN 1
otorgamiento otorgamiento NCMS000 1
, , Fc 1
a a SP 0.998775
una uno DI0FS0 0.951973
concesión concesión NCFS000 1
única único AQ0FS00 1
para para SP 0.999834
uso uso NCMS000 0.998047
comercial comercial AQ0CS00 1
. . Fp 1

Finalmente finalmente RG 1
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
se se P00CN00 0.494509
refiere referir VMIP3S0 0.994186
a a SP 1
el el DA0MS0 1
título título NCMS000 1
de de SP 0.999961
concesión concesión NCFS000 1
única único AQ0FS00 1
que que PR0CN00 0.550139
otorgue otorgar VMSP3S0 0.634863
este este DD0MS0 0.949201
Instituto instituto NP00000 1
con con SP 1
motivo motivo NCMS000 0.992395
de de SP 0.999961
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
de de SP 0.999961
transición transición NCFS000 1
, , Fc 1
ésta este PD0FS00 1
tendrá tener VMIF3S0 1
una uno DI0FS0 0.951973
vigencia vigencia NCFS000 1
igual igual AQ0CS00 0.592493
a a SP 0.998775
la el DA0FS0 0.98926
prevista prever VMP00SF 1
en en SP 1
el el DA0MS0 1
título título NCMS000 1
de de SP 0.999961
concesión concesión NCFS000 1
mencionado mencionar VMP00SM 1
en en SP 1
el el DA0MS0 1
párrafo párrafo NCMS000 1
anterior anterior AQ0CS00 1
, , Fc 1
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
lo el DA00S0 0.665165
señalado señalar VMP00SM 1
en en SP 1
el el DA0MS0 1
segundo 2 AO0MS00 0.901147
párrafo párrafo NCMS000 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
25 25 Z 1
de de SP 0.999961
los el DA0MP0 0.992728
Lineamientos lineamientos NP00000 1
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
anteriormente anteriormente RG 1
señalado señalar VMP00SM 1
, , Fc 1
y y CC 0.999989
con con SP 1
fundamento fundamento NCMS000 0.97619
en en SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
28 28 Z 1
párrafos párrafo NCMP000 1
décimo 10 AO0MS00 0.607399
quinto quinto NCMS000 0.264249
, , Fc 1
décimo décimo NCMS000 0.392601
sexto 6 AO0MS00 0.987805
y y CC 0.999989
décimo 10 AO0MS00 0.607399
séptimo 7 AO0MS00 0.991803
de de SP 0.999961
la el DA0FS0 0.98926
Constitución_Política_de_los_Estados_Unidos_Mexicanos constitución_política_de_los_estados_unidos_mexicanos NP00000 1
; ; Fx 1
2 2 Z 1
, , Fc 1
6 6 Z 1
fracción fracción NCFS000 1
IV iv NP00000 1
, , Fc 1
15 15 Z 1
fracciones fracción NCFP000 0.998103
IV iv NP00000 1
, , Fc 1
16 16 Z 1
, , Fc 1
17 17 Z 1
fracción fracción NCFS000 1
I i NP00000 1
, , Fc 1
66 66 Z 1
, , Fc 1
67 67 Z 1
fracción fracción NCFS000 1
I i NP00000 1
, , Fc 1
68 68 Z 1
, , Fc 1
72 72 Z 1
y y CC 0.999989
177 177 Z 1
fracción fracción NCFS000 1
I_de_la_Ley_Federal_de_Telecomunicaciones i_de_la_ley_federal_de_telecomunicaciones NP00000 1
y y CC 0.999989
Radiodifusión radiodifusión NP00000 1
; ; Fx 1
Cuarto_Transitorio cuarto_transitorio NP00000 1
de de SP 1
el el DA0MS0 1
“ “ Fra 1
Decreto decreto NCMS000 0.988439
por por SP 1
el el DA0MS0 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
reforman reformar VMIP3P0 1
y y CC 0.999989
adicionan adicionar VMIP3P0 1
diversas diverso DI0FP0 0.805344
disposiciones disposición NCFP000 1
de de SP 0.999961
los el DA0MP0 0.992728
artículos artículo NCMP000 1
6o 6o Z 1
. . Fp 1
, , Fc 1
7o 7o Z 1
. . Fp 1
, , Fc 1
27 27 Z 1
, , Fc 1
28 28 Z 1
, , Fc 1
73 73 Z 1
, , Fc 1
78 78 Z 1
, , Fc 1
94 94 Z 1
y y CC 0.999989
105 105 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Constitución_Política_de_los_Estados_Unidos_Mexicanos constitución_política_de_los_estados_unidos_mexicanos NP00000 1
, , Fc 1
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
” ” Frc 1
publicado publicar VMP00SM 1
en en SP 1
el el DA0MS0 1
Diario_Oficial_de_la_Federación diario_oficial_de_la_federación NP00000 1
el el DA0MS0 1
11_de_junio_de_2013 [??:11/6/2013:??.??:??] W 1
; ; Fx 1
Octavo_Transitorio octavo_transitorio NP00000 1
de de SP 1
el el DA0MS0 1
“ “ Fra 1
Decreto decreto NCMS000 0.988439
por por SP 1
el el DA0MS0 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
expiden expedir VMIP3P0 1
la el DA0FS0 0.98926
Ley_Federal_de_Telecomunicaciones ley_federal_de_telecomunicaciones NP00000 1
y y CC 0.999989
Radiodifusión radiodifusión NP00000 1
, , Fc 1
y y CC 0.999989
la el DA0FS0 0.98926
