ACUERDO_MEDIANTE_EL_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_EXPIDE_LOS_LINEAMIENTOS_DE_AUSTERIDAD_Y_AJUSTE_PRESUPUESTARIO_PARA_EL_EJERCICIO_FISCAL acuerdo_mediante_el_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_expide_los_lineamientos_de_austeridad_y_ajuste_presupuestario_para_el_ejercicio_fiscal NP00000 1
de de SP 0.999961
trabajo trabajo NCMS000 0.975768
que que PR0CN00 0.550139
utilicen utilizar VMSP3P0 0.980769
sitios sitio NCMP000 1
web web AQ0CN00 0.378049
internos interno AQ0MP00 0.916667
o o CC 0.999864
carpetas carpeta NCFP000 1
electrónicas electrónico AQ0FP00 0.661139
compartidas compartir VMP00PF 1
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
promoverá promover VMIF3S0 1
, , Fc 1
a_través_de a_través_de SP 1
el el DA0MS0 1
uso uso NCMS000 0.998047
de de SP 0.999961
dichas decir VMP00PF 0.980769
herramientas herramienta NCFP000 1
y y CC 0.999989
de de SP 1
el el DA0MS0 1
correo correo NCMS000 0.98913
electrónico electrónico AQ0MS00 1
institucional institucional AQ0CS00 1
, , Fc 1
la el DA0FS0 0.98926
eliminación eliminación NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
copias copia NCFP000 0.989726
de de SP 0.999961
conocimiento conocimiento NCMS000 1
y y CC 0.999989
las el DA0FP0 0.988184
copias copia NCFP000 0.989726
impresas imprimir VMP00PF 1
de de SP 0.999961
documentos documento NCMP000 1
de de SP 0.999961
trabajo trabajo NCMS000 0.975768
; ; Fx 1
buscando buscar VMG0000 1
así así RG 0.999409
que que CS 0.449861
sólo sólo RG 1
se se P00CN00 0.494509
impriman imprimar VMIP3P0 0.82825
versiones versión NCFP000 0.986111
finales final AQ0CP00 0.258786
de de SP 0.999961
éstos este PD0MP00 1
. . Fp 1

De de SP 0.999961
la el DA0FS0 0.98926
misma mismo AQ0FS00 0.81684
forma forma NCFS000 0.987798
, , Fc 1
se se P00CN00 0.494509
deberá deber VMIF3S0 1
dar dar VMN0000 1
preferencia preferencia NCFS000 1
a a SP 0.998775
la el DA0FS0 0.98926
reutilización reutilización NCFS000 1
de de SP 0.999961
hojas hoja NCFP000 1
de de SP 0.999961
papel papel NCMS000 1
y y CC 0.999989
materiales material NCMP000 0.890625
de de SP 0.999961
oficina oficina NCFS000 1
, , Fc 1
a_fin_de a_fin_de SP 1
optimizar optimizar VMN0000 1
el el DA0MS0 1
uso uso NCMS000 0.998047
de de SP 0.999961
cuadernos cuaderno NCMP000 1
y y CC 0.999989
libretas libreta NCFP000 1
y y CC 0.999989
sustituir sustituir VMN0000 1
el el DA0MS0 1
uso uso NCMS000 0.998047
de de SP 0.999961
papel papel NCMS000 1
en en SP 1
todas todo DI0FP0 0.934073
estas este DD0FP0 0.969897
formas forma NCFP000 0.960993
por por SP 1
medios medio NCMP000 0.997344
electrónicos electrónico AQ0MP00 1
. . Fp 1

14 14 Z 1
. . Fp 1

Se se P00CN00 0.494509
continuará continuar VMIF3S0 1
promoviendo promover VMG0000 1
que que CS 0.449861
la el DA0FS0 0.98926
comunicación comunicación NCFS000 1
interna interno AQ0FS00 0.985294
, , Fc 1
así_como así_como CC 1
la el DA0FS0 0.98926
comunicación comunicación NCFS000 1
con con SP 1
actores actor NCMP000 1
externos externo AQ0MP00 0.561294
, , Fc 1
se se P00CN00 0.494509
lleve_a_cabo llevar_a_cabo VMSP3S0 0.634863
mediante mediante SP 0.99763
el el DA0MS0 1
uso uso NCMS000 0.998047
de de SP 0.999961
correo correo NCMS000 0.98913
electrónico electrónico AQ0MS00 1
y y CC 0.999989
de de SP 0.999961
las el DA0FP0 0.988184
herramientas herramienta NCFP000 1
de de SP 0.999961
comunicación comunicación NCFS000 1
unificada unificar VMP00SF 1
que que CS 0.449861
la el DA0FS0 0.98926
DGTIC dgtic NP00000 1
pone poner VMIP3S0 1
a a SP 0.998775
disposición disposición NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
servidores servidor NCMP000 1
públicos público AQ0MP00 0.974537
de de SP 1
el el DA0MS0 1
IFT ift NP00000 1
, , Fc 1
evitando evitar VMG0000 1
de de SP 0.999961
esta este DD0FS0 0.978817
manera manera NCFS000 1
, , Fc 1
y y CC 0.999989
en en SP 1
lo el DA00S0 0.665165
posible posible AQ0CS00 1
, , Fc 1
las el DA0FP0 0.988184
comunicaciones comunicación NCFP000 1
impresas imprimir VMP00PF 1
y y CC 0.999989
el el DA0MS0 1
envío envío NCMS000 0.990196
de de SP 0.999961
correspondencia correspondencia NCFS000 1
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
se se P00CN00 0.494509
deberá deber VMIF3S0 1
dar dar VMN0000 1
preminencia preminencia NCFS000 1
a a SP 0.998775
la el DA0FS0 0.98926
impresión impresión NCFS000 1
de de SP 0.999961
documentos documento NCMP000 1
con con SP 1
la el DA0FS0 0.98926
opción opción NCFS000 1
a a SP 0.998775
doble doble AQ0CS00 0.847887
cara cara NCFS000 0.914365
reduciendo reducir VMG0000 1
el el DA0MS0 1
consumo consumo NCMS000 0.995485
de de SP 0.999961
hojas hoja NCFP000 1
a a SP 1
el el DA0MS0 1
mínimo mínimo NCMS000 0.156489
indispensable indispensable AQ0CS00 1
. . Fp 1

15 15 Z 1
. . Fp 1

Se se P00CN00 0.494509
promoverá promover VMIF3S0 1
el el DA0MS0 1
desarrollo desarrollo NCMS000 0.99884
e y CC 0.987994
implementación implementación NCFS000 1
de de SP 0.999961
plataformas plataforma NCFP000 1
tecnológicas tecnológico AQ0FP00 1
para para SP 0.999834
la el DA0FS0 0.98926
atención atención NCFS000 0.997312
de de SP 0.999961
trámites trámite NCMP000 1
administrativos administrativo AQ0MP00 0.788462
con con SP 1
la el DA0FS0 0.98926
finalidad finalidad NCFS000 1
de de SP 0.999961
generar generar VMN0000 1
ahorros ahorro NCMP000 1
en en SP 1
uso uso NCMS000 0.998047
de de SP 0.999961
papel papel NCMS000 1
y y CC 0.999989
en en SP 1
horas hora NCFP000 1
/ / Fh 1
hombre hombre NCMS000 0.990108
de de SP 0.999961
los el DA0MP0 0.992728
servidores servidor NCMP000 1
públicos público AQ0MP00 0.974537
, , Fc 1
a a SP 0.998775
corto corto AQ0MS00 0.883495
y y CC 0.999989
mediano mediano AQ0MS00 1
plazo plazo NCMS000 1
. . Fp 1

16 16 Z 1
. . Fp 1

El el DA0MS0 1
Instituto instituto NP00000 1
continuará continuar VMIF3S0 1
promoviendo promover VMG0000 1
la el DA0FS0 0.98926
contratación contratación NCFS000 1
consolidada consolidar VMP00SF 1
de de SP 0.999961
bienes bien NCMP000 1
y y CC 0.999989
servicios servicio NCMP000 1
incluyendo incluir VMG0000 1
telefonía telefonía NCFS000 1
, , Fc 1
mantenimiento mantenimiento NCMS000 1
de de SP 0.999961
bienes bien NCMP000 1
muebles mueble AQ0CP00 0.315814
e y CC 0.987994
inmuebles inmueble AQ0CP00 0.361294
, , Fc 1
fotocopiado fotocopiar VMP00SM 1
, , Fc 1
limpieza limpieza NCFS000 1
, , Fc 1
suministro suministro NCMS000 0.986111
de de SP 0.999961
artículos artículo NCMP000 1
de de SP 0.999961
papelería papelería NCFS000 1
, , Fc 1
útiles útil NCMP000 0.338767
de de SP 0.999961
oficina oficina NCFS000 1
y y CC 0.999989
cafetería cafetería NCFS000 1
, , Fc 1
entre entre SP 0.980341
otros otro PI0MP00 0.254022
. . Fp 1

De de SP 0.999961
igual igual AQ0CS00 0.592493
forma forma NCFS000 0.987798
, , Fc 1
se se P00CN00 0.494509
procurará procurar VMIF3S0 1
la el DA0FS0 0.98926
incorporación incorporación NCFS000 1
a a SP 0.998775
las el DA0FP0 0.988184
contrataciones contratación NCFP000 1
consolidadas consolidar VMP00PF 1
y y CC 0.999989
contratos contrato NCMP000 1
marco marco NCMS000 0.996894
que que PR0CN00 0.550139
lleven_a_cabo llevar_a_cabo VMSP3P0 0.918351
otras otro DI0FP0 0.865408
dependencias dependencia NCFP000 1
y y CC 0.999989
entidades entidad NCFP000 1
de de SP 0.999961
la el DA0FS0 0.98926
Administración_Pública_Federal administración_pública_federal NP00000 1
, , Fc 1
con con SP 1
el el DA0MS0 1
fin fin NCMS000 1
de de SP 0.999961
obtener obtener VMN0000 1
ahorros ahorro NCMP000 1
y y CC 0.999989
mejores mejor AQ0CP00 0.997685
condiciones condición NCFP000 0.998418
para para SP 0.999834
el el DA0MS0 1
Instituto instituto NP00000 1
en_cuanto_a en_cuanto_a SP 1
calidad calidad NCFS000 1
, , Fc 1
precio precio NCMS000 0.998705
y y CC 0.999989
oportunidad oportunidad NCFS000 1
. . Fp 1

17 17 Z 1
. . Fp 1

Se se P00CN00 0.494509
continuará continuar VMIF3S0 1
con con SP 1
las el DA0FP0 0.988184
acciones acción NCFP000 0.998534
para para SP 0.999834
la el DA0FS0 0.98926
sustitución sustitución NCFS000 1
de de SP 0.999961
luminarias luminaria NCFP000 1
, , Fc 1
la el DA0FS0 0.98926
instalación instalación NCFS000 1
de de SP 0.999961
sensores sensor NCMP000 1
de de SP 0.999961
presencia presencia NCFS000 0.99679
para para SP 0.999834
encendido encendido NCMS000 0.376253
y y CC 0.999989
apagado apagado NCMS000 0.376253
automático automático AQ0MS00 0.511367
de de SP 0.999961
luces luz NCFP000 0.980769
, , Fc 1
medidas medida NCFP000 0.999067
operativas operativo AQ0FP00 1
y y CC 0.999989
tecnológicas tecnológico AQ0FP00 1
encaminadas encaminar VMP00PF 1
a a SP 0.998775
reducir reducir VMN0000 1
el el DA0MS0 1
consumo consumo NCMS000 0.995485
de de SP 0.999961
energía energía NCFS000 1
en en SP 1
los el DA0MP0 0.992728
inmuebles inmueble NCMP000 0.638706
, , Fc 1
entre entre SP 0.980341
otras otro PI0FP00 0.134592
. . Fp 1

De de SP 0.999961
igual igual AQ0CS00 0.592493
forma forma NCFS000 0.987798
, , Fc 1
se se P00CN00 0.494509
promoverá promover VMIF3S0 1
la el DA0FS0 0.98926
implementación implementación NCFS000 1
de de SP 0.999961
plantas planta NCFP000 0.991803
de de SP 0.999961
energía energía NCFS000 1
solar solar AQ0CS00 0.333333
fotovoltaica fotovoltaico AQ0FS00 1
o o CC 0.999864
renovable renovable AQ0CS00 1
y y CC 0.999989
de de SP 0.999961
sistemas sistema NCMP000 1
de de SP 0.999961
recolección recolección NCFS000 1
de de SP 0.999961
agua agua NCCS000 0.997446
de de SP 0.999961
lluvia lluvia NCFS000 1
en en SP 1
las el DA0FP0 0.988184
remodelaciones remodelación NCFP000 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
lleven_a_cabo llevar_a_cabo VMSP3P0 0.918351
conforme_a conforme_a SP 1
el el DA0MS0 1
numeral numeral NCMS000 0.349312
7 7 Z 1
de de SP 0.999961
los el DA0MP0 0.992728
presentes presente AQ0CP00 0.856209
lineamientos lineamiento NCMP000 1
. . Fp 1

18 18 Z 1
. . Fp 1

Se se P00CN00 0.494509
deberá deber VMIF3S0 1
privilegiar privilegiar VMN0000 1
la el DA0FS0 0.98926
contratación contratación NCFS000 1
de de SP 0.999961
servicios servicio NCMP000 1
integrales integral AQ0CP00 0.640809
en_materia_de en_materia_de SP 1
impresión impresión NCFS000 1
y y CC 0.999989
fotocopiado fotocopiar VMP00SM 1
, , Fc 1
cuando cuando CS 0.86298
esto este PD00S00 1
permita permitir VMSP3S0 0.469388
obtener obtener VMN0000 1
ahorros ahorro NCMP000 1
y y CC 0.999989
mejores mejor AQ0CP00 0.997685
condiciones condición NCFP000 0.998418
para para SP 0.999834
el el DA0MS0 1
Instituto instituto NP00000 1
en_cuanto_a en_cuanto_a SP 1
calidad calidad NCFS000 1
, , Fc 1
precio precio NCMS000 0.998705
y y CC 0.999989
oportunidad oportunidad NCFS000 1
. . Fp 1

19 19 Z 1
. . Fp 1

Se se P00CN00 0.494509
continuará continuar VMIF3S0 1
con con SP 1
la el DA0FS0 0.98926
habilitación habilitación NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
impresión impresión NCFS000 1
y y CC 0.999989
la el DA0FS0 0.98926
digitalización digitalización NCFS000 1
de de SP 0.999961
documentos documento NCMP000 1
sólo sólo RG 1
a_través_de a_través_de SP 1
la el DA0FS0 0.98926
identificación identificación NCFS000 1
con con SP 1
credencial credencial NCFS000 0.338706
de de SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
y y CC 0.999989
, , Fc 1
mensualmente mensualmente RG 1
, , Fc 1
se se P00CN00 0.494509
enviará enviar VMIF3S0 1
a a SP 0.998775
los el DA0MP0 0.992728
Titulares titulares NP00000 1
y y CC 0.999989
Coordinadores_Generales coordinadores_generales NP00000 1
un uno DI0MS0 0.99698
estado estado NCMS000 0.647596
de de SP 0.999961
cuenta cuenta NCFS000 0.229017
de de SP 0.999961
impresiones impresión NCFP000 0.998103
que que PR0CN00 0.550139
represente representar VMSP3S0 0.620982
el el DA0MS0 1
uso uso NCMS000 0.998047
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
que que PR0CN00 0.550139
han haber VAIP3P0 0.999845
hecho hacer VMP00SM 0.638262
los el DA0MP0 0.992728
servidores servidor NCMP000 1
públicos público AQ0MP00 0.974537
adscritos adscribir VMP00PM 1
a a SP 0.998775
cada cada DI0CS0 1
UA ua NP00000 1
. . Fp 1

El el DA0MS0 1
uso uso NCMS000 0.998047
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
de de SP 0.999961
impresión impresión NCFS000 1
deberá deber VMIF3S0 1
limitar limitar VMN0000 1
se se PP3CN00 1
a a SP 0.998775
la el DA0FS0 0.98926
atención atención NCFS000 0.997312
de de SP 0.999961
asuntos asunto NCMP000 1
relacionados relacionar VMP00PM 1
con con SP 1
las el DA0FP0 0.988184
funciones función NCFP000 0.994186
de de SP 1
el el DA0MS0 1
personal personal NCMS000 0.288851
de de SP 0.999961
las el DA0FP0 0.988184
UA ua NP00000 1
. . Fp 1

20 20 Z 1
. . Fp 1

Se se P00CN00 0.494509
continuará continuar VMIF3S0 1
con con SP 1
la el DA0FS0 0.98926
configuración configuración NCFS000 1
de de SP 0.999961
ahorro ahorro NCMS000 0.992424
de de SP 0.999961
energía energía NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
equipos equipo NCMP000 1
de de SP 0.999961
cómputo cómputo NCMS000 1
, , Fc 1
así_como así_como CC 1
la el DA0FS0 0.98926
práctica práctica NCFS000 0.678571
de de SP 0.999961
apagado apagado NCMS000 0.376253
en en SP 1
horarios horario NCMP000 0.991803
no no RN 0.999297
laborales laboral AQ0CP00 0.99505
. . Fp 1

21 21 Z 1
. . Fp 1

Para para SP 0.999834
el el DA0MS0 1
servicio servicio NCMS000 1
de de SP 0.999961
llamadas llamada NCFP000 0.544643
a_través_de a_través_de SP 1
telefonía telefonía NCFS000 1
fija fijo AQ0FS00 0.684211
, , Fc 1
se se P00CN00 0.494509
establecerán establecer VMIF3P0 1
controles control NCMP000 0.98913
de de SP 0.999961
medición medición NCFS000 1
y y CC 0.999989
restricciones restricción NCFP000 1
de de SP 0.999961
acceso acceso NCMS000 1
( ( Fpa 1
larga largo AQ0FS00 0.939252
distancia distancia NCFS000 0.992395
internacional internacional AQ0CS00 0.970532
y y CC 0.999989
llamadas llamar VMP00PF 0.455357
a a SP 0.998775
celular celular AQ0CS00 1
) ) Fpt 1
. . Fp 1

22 22 Z 1
. . Fp 1

Dentro_de dentro_de SP 1
el el DA0MS0 1
Programa_de_Disposición_Final programa_de_disposición_final NP00000 1
y y CC 0.999989
Baja_de_Bienes_Muebles baja_de_bienes_muebles NP00000 1
se se P00CN00 0.494509
instrumentarán instrumentar VMIF3P0 1
acciones acción NCFP000 0.998534
para para SP 0.999834
la el DA0FS0 0.98926
enajenación enajenación NCFS000 1
de de SP 0.999961
aquellos aquel DD0MP0 0.593168
bienes bien NCMP000 1
muebles mueble AQ0CP00 0.315814
no no RN 0.999297
útiles útil AQ0CP00 0.661233
u o CC 0.99505
obsoletos obsoleto AQ0MP00 1
, , Fc 1
ociosos ocioso AQ0MP00 0.618392
o o CC 0.999864
innecesarios innecesario AQ0MP00 1
para para SP 0.999834
el el DA0MS0 1
desarrollo desarrollo NCMS000 0.99884
de de SP 0.999961
las el DA0FP0 0.988184
funciones función NCFP000 0.994186
institucionales institucional AQ0CP00 1
. . Fp 1

23 23 Z 1
. . Fp 1

Las el DA0FP0 0.988184
UA ua NP00000 1
deberán deber VMIF3P0 1
ajustar ajustar VMN0000 1
sus su DP3CPN 0.999903
acciones acción NCFP000 0.998534
a a SP 1
el el DA0MS0 1
presupuesto presupuesto NCMS000 0.988439
autorizado autorizar VMP00SM 1
a a SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
y y CC 0.999989
no no RN 0.999297
aprobar aprobar VMN0000 1
ni ni CC 0.834853
contraer contraer VMN0000 1
compromisos compromiso NCMP000 1
, , Fc 1
acordar acordar VMN0000 1
erogaciones erogación NCFP000 1
que que PR0CN00 0.550139
impidan impedir VMSP3P0 0.941964
el el DA0MS0 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
los el DA0MP0 0.992728
programas programa NCMP000 0.996795
encomendados encomendar VMP00PM 0.323863
o o CC 0.999864
que que CS 0.449861
comprometan comprometer VMSP3P0 0.941964
la el DA0FS0 0.98926
disponibilidad disponibilidad NCFS000 1
de de SP 0.999961
recursos recurso NCMP000 1
de de SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
. . Fp 1

Todo todo DI0MS0 0.6662
compromiso compromiso NCMS000 1
deberá deber VMIF3S0 1
disponer disponer VMN0000 1
de de SP 0.999961
la el DA0FS0 0.98926
suficiencia suficiencia NCFS000 1
presupuestal presupuestal AQ0CS00 1
respectiva respectivo AQ0FS00 1
. . Fp 1

24 24 Z 1
. . Fp 1

Las el DA0FP0 0.988184
UA ua NP00000 1
serán ser VSIF3P0 1
responsables responsable NCCP000 0.881944
de de SP 0.999961
dar dar VMN0000 1
seguimiento seguimiento NCMS000 1
a a SP 0.998775
la el DA0FS0 0.98926
guarda guarda NCCS000 0.174603
y y CC 0.999989
custodia custodia NCFS000 0.796875
de de SP 0.999961
los el DA0MP0 0.992728
archivos archivo NCMP000 1
integrados integrar VMP00PM 1
en en SP 1
el el DA0MS0 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
atribuciones atribución NCFP000 1
, , Fc 1
así_como así_como CC 1
de de SP 0.999961
llevar_a_cabo llevar_a_cabo VMN0000 1
en_tiempo_y_forma en_tiempo_y_forma RG 1
las el DA0FP0 0.988184
transferencias transferencia NCFP000 1
correspondientes correspondiente AQ0CP00 0.980769
a a SP 0.998775
los el DA0MP0 0.992728
archivos archivo NCMP000 1
de de SP 0.999961
concentración concentración NCFS000 1
e y CC 0.987994
histórico histórico AQ0MS00 1
, , Fc 1
a_efecto_de a_efecto_de SP 1
lograr lograr VMN0000 1
un uno DI0MS0 0.99698
mejor mejor AQ0CS00 0.787388
aprovechamiento aprovechamiento NCMS000 1
de de SP 0.999961
los el DA0MP0 0.992728
espacios espacio NCMP000 1
destinados destinar VMP00PM 1
a a SP 1
el el DA0MS0 1
almacenamiento almacenamiento NCMS000 1
y y CC 0.999989
resguardo resguardo NCMS000 0.839726
. . Fp 1

Se se P00CN00 0.494509
promoverá promover VMIF3S0 1
la el DA0FS0 0.98926
digitalización digitalización NCFS000 1
de de SP 0.999961
series serie NCFP000 0.998103
documentales documental AQ0CP00 0.287671
históricas histórico AQ0FP00 1
una_vez_que una_vez_que CS 1
se se P00CN00 0.494509
haya haber VASP1S0 0.493699
cumplido cumplir VMP00SM 0.993421
su su DP3CSN 1
plazo plazo NCMS000 1
de de SP 0.999961
conservación conservación NCFS000 1
en en SP 1
el el DA0MS0 1
archivo archivo NCMS000 0.839726
de de SP 0.999961
concentración concentración NCFS000 1
. . Fp 1

Lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
se se P00CN00 0.494509
deberá deber VMIF3S0 1
llevar_a_cabo llevar_a_cabo VMN0000 1
por por SP 1
cada cada DI0CS0 1
UA ua NP00000 1
atendiendo atender VMG0000 1
a a SP 0.998775
las el DA0FP0 0.988184
normas norma NCFP000 1
y y CC 0.999989
lineamientos lineamiento NCMP000 1
para para SP 0.999834
la el DA0FS0 0.98926
administración administración NCFS000 1
y y CC 0.999989
manejo manejo NCMS000 0.980769
de de SP 0.999961
archivos archivo NCMP000 1
establecidos establecer VMP00PM 1
por por SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
. . Fp 1

Los el DA0MP0 0.992728
presentes presente AQ0CP00 0.856209
Lineamientos lineamientos NP00000 1
permitirán permitir VMIF3P0 1
cumplir cumplir VMN0000 1
con con SP 1
el el DA0MS0 1
monto monto NCMS000 0.939852
de de SP 0.999961
ahorro ahorro NCMS000 0.992424
y y CC 0.999989
consecuente consecuente AQ0CS00 0.661294
ajuste ajuste NCMS000 0.814516
en en SP 1
reducción reducción NCFS000 1
a a SP 1
el el DA0MS0 1
Presupuesto presupuesto NP00000 1
autorizado autorizar VMP00SM 1
a a SP 1
el el DA0MS0 1
Instituto_para_el_Ejercicio_Fiscal instituto_para_el_ejercicio_fiscal NP00000 1
2016 2016 Z 1
a a SP 0.998775
que que PR0CN00 0.550139
se se P00CN00 0.494509
refiere referir VMIP3S0 0.994186
el el DA0MS0 1
primer 1 AO0MS00 1
párrafo párrafo NCMS000 1
de de SP 0.999961
los el DA0MP0 0.992728
presentes presente AQ0CP00 0.856209
Lineamientos lineamientos NP00000 1
. . Fp 1

Las el DA0FP0 0.988184
UA ua NP00000 1
con con SP 1
la el DA0FS0 0.98926
participación participación NCFS000 1
que que PR0CN00 0.550139
corresponda corresponder VMSP3S0 0.634863
a a SP 0.998775
la el DA0FS0 0.98926
UADM uadm NP00000 1
integrarán integrar VMIF3P0 1
el el DA0MS0 1
monto monto NCMS000 0.939852
de de SP 0.999961
ahorro ahorro NCMS000 0.992424
por por SP 1
UA ua NP00000 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
debe deber VMIP3S0 0.998712
alcanzar alcanzar VMN0000 1
para para SP 0.999834
tales tal DD0CP0 0.742331
efectos efecto NCMP000 1
. . Fp 1

Las el DA0FP0 0.988184
economías economía NCFP000 1
, , Fc 1
ahorros ahorro NCMP000 1
generados generar VMP00PM 1
y y CC 0.999989
consecuente consecuente AQ0CS00 0.661294
ajuste ajuste NCMS000 0.814516
como como CS 0.967153
producto producto NCMS000 0.996324
de de SP 0.999961
la el DA0FS0 0.98926
aplicación aplicación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
presentes presente AQ0CP00 0.856209
Lineamientos lineamientos NP00000 1
no no RN 0.999297
se se P00CN00 0.494509
consideran considerar VMIP3P0 1
regularizables regularizable AQ0CP00 1
para para SP 0.999834
el el DA0MS0 1
ejercicio ejercicio NCMS000 1
2017 2017 Z 1
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
no no RN 0.999297
afectaran afectar VMSI3P0 1
la el DA0FS0 0.98926
estructura estructura NCFS000 0.954373
de de SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
sus su DP3CPN 0.999903
UA ua NP00000 1
y y CC 0.999989
los el DA0MP0 0.992728
proyectos proyecto NCMP000 1
de de SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
. . Fp 1

TRANSPARENCIA transparencia NP00000 0.47288
1 1 Z 1
. . Fp 1

La el DA0FS0 0.98926
DGFPC dgfpc NP00000 1
deberá deber VMIF3S0 1
reportar reportar VMN0000 1
en en SP 1
los el DA0MP0 0.992728
informes informe NCMP000 0.984962
trimestrales trimestral AQ0CP00 1
a a SP 0.998775
que que PR0CN00 0.550139
se se P00CN00 0.494509
refiere referir VMIP3S0 0.994186
el el DA0MS0 1
artículo artículo NCMS000 1
16 16 Z 1
, , Fc 1
último último AO0MS00 1
párrafo párrafo NCMS000 1
, , Fc 1
de de SP 1
el el DA0MS0 1
PEF pef NP00000 1
2016 2016 Z 1
, , Fc 1
las el DA0FP0 0.988184
medidas medida NCFP000 0.999067
y y CC 0.999989
acciones acción NCFP000 0.998534
adoptadas adoptar VMP00PF 0.97619
, , Fc 1
así_como así_como CC 1
los el DA0MP0 0.992728
montos monto NCMP000 1
de de SP 0.999961
ahorro ahorro NCMS000 0.992424
obtenidos obtener VMP00PM 1
, , Fc 1
derivados derivar VMP00PM 0.445652
de de SP 0.999961
la el DA0FS0 0.98926
aplicación aplicación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
presentes presente AQ0CP00 0.856209
Lineamientos lineamientos NP00000 1
. . Fp 1

2 2 Z 1
. . Fp 1

La el DA0FS0 0.98926
DGFPC dgfpc NP00000 1
a_través_de a_través_de SP 1
el el DA0MS0 1
Portal_de_Obligaciones_de_Transparencia_de_el_Instituto portal_de_obligaciones_de_transparencia_de_el_instituto NP00000 1
, , Fc 1
deberá deber VMIF3S0 1
publicar publicar VMN0000 1
a_más_tardar a_más_tardar RG 1
a a SP 0.998775
los el DA0MP0 0.992728
30_días TM_d:30 Zu 1
naturales natural AQ0CP00 0.991803
de de SP 0.999961
terminado terminar VMP00SM 1
el el DA0MS0 1
trimestre trimestre NCMS000 0.936047
que que PR0CN00 0.550139
corresponda corresponder VMSP3S0 0.634863
, , Fc 1
la el DA0FS0 0.98926
información información NCFS000 1
mencionada mencionar VMP00SF 1
en en SP 1
el el DA0MS0 1
numeral numeral NCMS000 0.349312
anterior anterior AQ0CS00 1
. . Fp 1

3 3 Z 1
. . Fp 1

El el DA0MS0 1
Órgano_Interno_de_Control_de_el_IFT órgano_interno_de_control_de_el_ift NP00000 1
podrá poder VMIF3S0 1
dar dar VMN0000 1
seguimiento seguimiento NCMS000 1
a a SP 1
el el DA0MS0 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
los el DA0MP0 0.992728
presentes presente AQ0CP00 0.856209
Lineamientos lineamientos NP00000 1
. . Fp 1

DISPOSICIONES_FINALES_Corresponderá disposiciones_finales_corresponderá NP00000 1
a a SP 1
el el DA0MS0 1
Titular_de_la_UADM titular_de_la_uadm NP00000 1
proponer proponer VMN0000 1
a a SP 1
el el DA0MS0 1
Presidente presidente NP00000 1
las el DA0FP0 0.988184
medidas medida NCFP000 0.999067
necesarias necesario AQ0FP00 1
para para SP 0.999834
la el DA0FS0 0.98926
aplicación aplicación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
Lineamientos lineamientos NP00000 1
y y CC 0.999989
para para SP 0.999834
la el DA0FS0 0.98926
resolución resolución NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
casos caso NCMP000 1
no no RN 0.999297
previstos prever VMP00PM 1
en en SP 1
los el DA0MP0 0.992728
mismos mismo PI0MP00 0.47076
. . Fp 1

TRANSITORIOS_Único transitorios_único NP00000 1
. . Fp 1
- - Fg 1
El el DA0MS0 1
presente presente NCMS000 0.244403
Acuerdo acuerdo NP00000 1
entrará entrar VMIF3S0 1
en en SP 1
vigor vigor NCMS000 1
a a SP 1
el el DA0MS0 1
día día NCMS000 1
siguiente siguiente AQ0CS00 1
a a SP 1
el el DA0MS0 1
de de SP 0.999961
su su DP3CSN 1
publicación publicación NCFS000 1
en en SP 1
el el DA0MS0 1
Diario_Oficial_de_la_Federación diario_oficial_de_la_federación NP00000 1
. . Fp 1

El el DA0MS0 1
presente presente NCMS000 0.244403
Acuerdo acuerdo NP00000 1
fue ser VSIS3S0 0.980739
aprobado aprobar VMP00SM 0.958015
