RESOLUCIÓN_MEDIANTE_LA_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_OTORGA_UN_TÍTULO_DE_CONCESIÓN_PARA_USAR_Y_APROVECHAR_BANDAS_DE_FRECUENCIAS_DE_EL_ESPECTRO_RADIOELÉCTRICO resolución_mediante_la_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_otorga_un_título_de_concesión_para_usar_y_aprovechar_bandas_de_frecuencias_de_el_espectro_radioeléctrico NP00000 1
el el DA0MS0 1
estudio estudio NCMS000 0.97043
de de SP 0.999961
la el DA0FS0 0.98926
Solicitud solicitud NP00000 1
. . Fp 1

Tercero 3 AO0MS00 0.986928
. . Fp 1
- - Fg 1
Análisis_de_la_Solicitud análisis_de_la_solicitud NP00000 1
. . Fp 1

Con_respecto_a con_respecto_a SP 1
los el DA0MP0 0.992728
requisitos requisito NCMP000 0.98913
aplicables aplicable AQ0CP00 1
señalados señalar VMP00PM 1
por por SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
10 10 Z 1
fracción fracción NCFS000 1
III iii NP00000 1
, , Fc 1
22 22 Z 1
y y CC 0.999989
24 24 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFT lft NP00000 1
, , Fc 1
la el DA0FS0 0.98926
Unidad_de_Concesiones unidad_de_concesiones NP00000 1
y y CC 0.999989
Servicios servicios NP00000 1
, , Fc 1
a_través_de a_través_de SP 1
la el DA0FS0 0.98926
Dirección_General_de_Concesiones_de_Telecomunicaciones dirección_general_de_concesiones_de_telecomunicaciones NP00000 1
, , Fc 1
revisó revisar VMIS3S0 1
y y CC 0.999989
evaluó evaluar VMIS3S0 1
la el DA0FS0 0.98926
Solicitud solicitud NP00000 1
, , Fc 1
observando observar VMG0000 1
que que CS 0.449861
contiene contener VMIP3S0 1
los el DA0MP0 0.992728
siguientes siguiente AQ0CP00 1
elementos elemento NCMP000 1
: : Fd 1
Nombre nombre NCMS000 0.993798
y y CC 0.999989
domicilio domicilio NCMS000 0.995868
de de SP 1
el el DA0MS0 1
solicitante solicitante NCCS000 0.97619
. . Fp 1

Los el DA0MP0 0.992728
servicios servicio NCMP000 1
a a SP 0.998775
proveer proveer VMN0000 1
se se P00CN00 0.494509
encuentran encontrar VMIP3P0 1
indicados indicar VMP00PM 1
en en SP 1
la el DA0FS0 0.98926
Solicitud solicitud NP00000 1
y y CC 0.999989
consisten consistir VMIP3P0 1
en en SP 1
proporcionar proporcionar VMN0000 1
el el DA0MS0 1
servicio servicio NCMS000 1
de de SP 0.999961
voz voz NCFS000 1
y y CC 0.999989
datos dato NCMP000 1
mediante mediante SP 0.99763
una uno DI0FS0 0.951973
red red NCFS000 1
de de SP 0.999961
radiocomunicación radiocomunicación NCFS000 1
como como CS 0.967153
medio medio NCMS000 0.21966
de de SP 0.999961
comunicación comunicación NCFS000 1
básico básico AQ0MS00 1
en en SP 1
las el DA0FP0 0.988184
diferentes diferente AQ0CP00 0.482818
actividades actividad NCFP000 1
relacionadas relacionar VMP00PF 1
con con SP 1
la el DA0FS0 0.98926
salud salud NCFS000 1
, , Fc 1
a_fin_de a_fin_de SP 1
proporcionar proporcionar VMN0000 1
los el DA0MP0 0.992728
servicios servicio NCMP000 1
médicos médico AQ0MP00 0.115385
a a SP 0.998775
la el DA0FS0 0.98926
población población NCFS000 1
en en SP 1
general general NCCS000 0.173788
que que PR0CN00 0.550139
se se P00CN00 0.494509
otorgan otorgar VMIP3P0 1
a_través_de a_través_de SP 1
los el DA0MP0 0.992728
centros centro NCMP000 1
de de SP 0.999961
salud salud NCFS000 1
rurales rural AQ0CP00 1
y y CC 0.999989
urbanos urbano AQ0MP00 0.97619
. . Fp 1

Especificaciones especificaciones NP00000 0.331016
técnicas técnica NCFP000 0.349754
de de SP 1
el el DA0MS0 1
proyecto proyecto NCMS000 0.999084
. . Fp 1

En en SP 1
la el DA0FS0 0.98926
documentación documentación NCFS000 1
presentada presentar VMP00SF 1
por por SP 1
Servicios_de_Salud_de_San_Luis_Potosí servicios_de_salud_de_san_luis_potosí NP00000 1
, , Fc 1
señalan señalar VMIP3P0 1
que que CS 0.449861
requieren requerir VMIP3P0 1
de de SP 0.999961
11 11 Z 1
repetidores repetidor NCMP000 0.638706
y y CC 0.999989
214 214 Z 1
estaciones estación NCFP000 0.992424
base base NCCS000 0.963722
, , Fc 1
de de SP 0.999961
las el DA0FP0 0.988184
cuales cual PR0CP00 1
indican indicar VMIP3P0 1
su su DP3CSN 1
ubicación ubicación NCFS000 1
, , Fc 1
datos dato NCMP000 1
técnicos técnico AQ0MP00 0.287234
de de SP 0.999961
los el DA0MP0 0.992728
equipos equipo NCMP000 1
de de SP 0.999961
transmisión transmisión NCFS000 1
y y CC 0.999989
recepción recepción NCFS000 1
así_como así_como CC 1
de de SP 1
el el DA0MS0 1
tipo tipo NCMS000 1
de de SP 0.999961
antenas antena NCFP000 1
que que PR0CN00 0.550139
utilizarán utilizar VMIF3P0 1
. . Fp 1

La el DA0FS0 0.98926
acreditación acreditación NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
capacidad capacidad NCFS000 1
jurídica jurídico AQ0FS00 1
de de SP 1
el el DA0MS0 1
solicitante solicitante NCCS000 0.97619
se se P00CN00 0.494509
tiene tener VMIP3S0 1
por por SP 1
satisfecha satisfacer VMP00SF 1
, , Fc 1
debido_a debido_a SP 1
que que CS 0.449861
la el DA0FS0 0.98926
Solicitud solicitud NP00000 1
fue ser VSIS3S0 0.980739
suscrita suscribir VMP00SF 1
por por SP 1
el el DA0MS0 1
entonces entonces RG 0.998203
Director_General_de_Servicios_de_Salud_de_San_Luis_Potosí director_general_de_servicios_de_salud_de_san_luis_potosí NP00000 1
, , Fc 1
quien quien PR0CS00 1
se se P00CN00 0.494509
acreditó acreditar VMIS3S0 1
como como CS 0.967153
tal tal PD0CS00 0.327236
, , Fc 1
presentando presentar VMG0000 1
la el DA0FS0 0.98926
copia copia NCFS000 0.874645
de de SP 0.999961
su su DP3CSN 1
nombramiento nombramiento NCMS000 1
, , Fc 1
así_como así_como CC 1
copia copia NCFS000 0.874645
de de SP 1
el el DA0MS0 1
“ “ Fra 1
Reglamento_Interior_de_el_Organismo_Descentralizado_de_la_Administración_Pública_Estatal reglamento_interior_de_el_organismo_descentralizado_de_la_administración_pública_estatal NP00000 1
denominado denominar VMP00SM 1
Servicios_de_Salud_de_San_Luis_Potosí servicios_de_salud_de_san_luis_potosí NP00000 1
” ” Frc 1
, , Fc 1
publicado publicar VMP00SM 1
en en SP 1
el el DA0MS0 1
Periódico_Oficial_de_el_Gobierno_de_el_Estado_de_San_Luis_Potosí periódico_oficial_de_el_gobierno_de_el_estado_de_san_luis_potosí NP00000 1
el el DA0MS0 1
27_de_octubre_de_2001 [??:27/10/2001:??.??:??] W 1
y y CC 0.999989
su su DP3CSN 1
modificación modificación NCFS000 1
de de SP 0.999961
fecha fecha NCFS000 0.990741
28_de_diciembre_de_2010 [??:28/12/2010:??.??:??] W 1
, , Fc 1
donde donde PR00000 0.982827
el el DA0MS0 1
artículo artículo NCMS000 1
10 10 Z 1
fracción fracción NCFS000 1
II ii NP00000 1
, , Fc 1
establece establecer VMIP3S0 0.992424
que que CS 0.449861
compete competer VMIP3S0 0.989218
a a SP 0.998775
la el DA0FS0 0.98926
Dirección_General dirección_general NP00000 1
representar representar VMN0000 1
a a SP 0.998775
dicho decir VMP00SM 0.997159
Organismo organismo NP00000 1
como como CS 0.967153
apoderado apoderado NCMS000 0.788462
para para SP 0.999834
actos acto NCMP000 1
de de SP 0.999961
administración administración NCFS000 1
y y CC 0.999989
de de SP 0.999961
dominio dominio NCMS000 1
. . Fp 1

Las el DA0FP0 0.988184
capacidades capacidad NCFP000 1
técnicas técnico AQ0FP00 0.300493
y y CC 0.999989
administrativa administrativo AQ0FS00 0.661294
se se P00CN00 0.494509
acredita acreditar VMIP3S0 0.982424
, , Fc 1
toda todo DI0FS0 0.984467
vez vez NCFS000 1
que que PR0CN00 0.550139
en en SP 1
la el DA0FS0 0.98926
Solicitud solicitud NP00000 1
se se P00CN00 0.494509
manifiesta manifestar VMIP3S0 0.69863
que que CS 0.449861
en en SP 1
el el DA0MS0 1
año_1998 [??:??/??/1998:??.??:??] W 1
Servicios_de_Salud_de_el_Estado_de_San_Luis_Potosí servicios_de_salud_de_el_estado_de_san_luis_potosí NP00000 1
implementó implementar VMIS3S0 1
y y CC 0.999989
operó operar VMIS3S0 1
una uno DI0FS0 0.951973
red red NCFS000 1
de de SP 0.999961
radiocomunicación radiocomunicación NCFS000 1
convencional convencional AQ0CS00 0.661294
con con SP 1
el el DA0MS0 1
fin fin NCMS000 1
de de SP 0.999961
mantener mantener VMN0000 1
un uno DI0MS0 0.99698
canal canal NCMS000 1
de de SP 0.999961
comunicación comunicación NCFS000 1
en en SP 1
las el DA0FP0 0.988184
zonas zona NCFP000 1
montañosas montañoso AQ0FP00 1
de de SP 0.999961
difícil difícil AQ0CS00 1
acceso acceso NCMS000 1
y y CC 0.999989
sin sin SP 1
vías vía NCFP000 1
de de SP 0.999961
comunicación comunicación NCFS000 1
en en SP 1
la el DA0FS0 0.98926
Huasteca_Potosina huasteca_potosina NP00000 1
, , Fc 1
integrada integrar VMP00SF 1
por por SP 1
80 80 Z 1
equipos equipo NCMP000 1
en en SP 1
unidades unidad NCFP000 1
médicas médico AQ0FP00 0.97619
fijas fijo AQ0FP00 0.982233
y y CC 0.999989
móviles móvil AQ0CP00 0.596154
ubicadas ubicar VMP00PF 1
en en SP 1
las el DA0FP0 0.988184
zonas zona NCFP000 1
indígenas indígena AQ0CP00 0.403846
, , Fc 1
en en SP 1
Rioverde rioverde NP00000 1
, , Fc 1
Ciudad_Valles ciudad_valles NP00000 1
y y CC 0.999989
Tamazunchale tamazunchale NP00000 1
; ; Fx 1
que que CS 0.449861
la el DA0FS0 0.98926
red red NCFS000 1
operó operar VMIS3S0 1
con con SP 1
2 2 Z 1
( ( Fpa 1
dos 2 Z 0.999868
) ) Fpt 1
frecuencias frecuencia NCFP000 1
en en SP 1
la el DA0FS0 0.98926
banda banda NCFS000 1
de de SP 0.999961
148-174 148-174 Z 1
MHz mhz NP00000 1
. . Fp 1

La el DA0FS0 0.98926
operación operación NCFS000 1
de de SP 0.999961
dicha decir VMP00SF 0.819767
red red NCFS000 1
fue ser VSIS3S0 0.980739
autorizada autorizar VMP00SF 1
por por SP 1
la el DA0FS0 0.98926
Secretaría_de_Comunicaciones secretaría_de_comunicaciones NP00000 1
y y CC 0.999989
Transportes transportes NP00000 1
con con SP 1
el el DA0MS0 1
oficio oficio NCMS000 0.986111
número número NCMS000 1
1.-195 1.-195 Z 1
de de SP 0.999961
fecha fecha NCFS000 0.990741
22_de_mayo_de_1998 [??:22/5/1998:??.??:??] W 1
, , Fc 1
con con SP 1
vigencia vigencia NCFS000 1
de de SP 0.999961
10 10 Z 1
años año NCMP000 1
. . Fp 1

Es ser VSIP3S0 1
importante importante AQ0CS00 1
señalar señalar VMN0000 1
que que CS 0.449861
Servicios_de_Salud_de_San_Luis_Potosí servicios_de_salud_de_san_luis_potosí NP00000 1
es ser VSIP3S0 1
un uno DI0MS0 0.99698
Organismo_Descentralizado_de_la_Administración_Pública_Estatal organismo_descentralizado_de_la_administración_pública_estatal NP00000 1
con con SP 1
personalidad personalidad NCFS000 1
jurídica jurídico AQ0FS00 1
y y CC 0.999989
patrimonio patrimonio NCMS000 1
propios propio AQ0MP00 0.956349
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
por por SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
1º 1º Z 1
de de SP 1
el el DA0MS0 1
“ “ Fra 1
DECRETO_ADMINISTRATIVO_POR_EL_QUE_SE_CONSTITUYEN_LOS_SERVICIOS_DE_SALUD_DE_SAN_LUIS_POTOSÍ_COMO_UN_ORGANISMO_DESCENTRALIZADO_DE_GOBIERNO_ESTATAL_CON_PERSONALIDAD_JURÍDICA_Y_PATRIMONIO_PROPIOS decreto_administrativo_por_el_que_se_constituyen_los_servicios_de_salud_de_san_luis_potosí_como_un_organismo_descentralizado_de_gobierno_estatal_con_personalidad_jurídica_y_patrimonio_propios NP00000 1
” ” Frc 1
, , Fc 1
publicado publicar VMP00SM 1
el el DA0MS0 1
11_de_septiembre_de_1996 [??:11/9/1996:??.??:??] W 1
en en SP 1
el el DA0MS0 1
Periódico_Oficial_de_el_Gobierno_de_el_Estado_de_San_Luis_Potosí periódico_oficial_de_el_gobierno_de_el_estado_de_san_luis_potosí NP00000 1
, , Fc 1
así_como así_como CC 1
su su DP3CSN 1
modificación modificación NCFS000 1
de de SP 0.999961
fecha fecha NCFS000 0.990741
7_de_julio_de_2005 [??:7/7/2005:??.??:??] W 1
; ; Fx 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
, , Fc 1
dada dar VMP00SF 1
su su DP3CSN 1
naturaleza naturaleza NCFS000 1
jurídica jurídico AQ0FS00 1
, , Fc 1
es ser VSIP3S0 1
susceptible susceptible AQ0CS00 1
de de SP 0.999961
obtener obtener VMN0000 1
una uno DI0FS0 0.951973
concesión concesión NCFS000 1
sobre sobre SP 0.997804
el el DA0MS0 1
espectro espectro NCMS000 1
radioeléctrico radioeléctrico AQ0MS00 1
y y CC 0.999989
una uno DI0FS0 0.951973
concesión concesión NCFS000 1
única único AQ0FS00 1
, , Fc 1
ambas ambos PI0FP00 0.232143
para para SP 0.999834
uso uso NCMS000 0.998047
público público AQ0MS00 0.409696
, , Fc 1
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
lo el DA00S0 0.665165
señalado señalar VMP00SM 1
en en SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
76 76 Z 1
fracción fracción NCFS000 1
II ii NP00000 1
y y CC 0.999989
70 70 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley ley NP00000 1
, , Fc 1
respectivamente respectivamente RG 1
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
se se P00CN00 0.494509
refiere referir VMIP3S0 0.994186
a a SP 0.998775
la el DA0FS0 0.98926
capacidad capacidad NCFS000 1
financiera financiero AQ0FS00 0.988439
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
77 77 Z 1
bis bis NCMN000 1
5 5 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
“ “ Fra 1
Ley_General_de_Salud ley_general_de_salud NP00000 1
” ” Frc 1
establece establecer VMIP3S0 0.992424
que que CS 0.449861
las el DA0FP0 0.988184
acciones acción NCFP000 0.998534
en en SP 1
protección protección NCFS000 1
social social AQ0CS00 0.998783
en en SP 1
salud salud NCFS000 1
son ser VSIP3P0 0.995197
competencia competencia NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
Federación federación NP00000 1
y y CC 0.999989
de de SP 0.999961
las el DA0FP0 0.988184
Entidades_Federativas entidades_federativas NP00000 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
corresponde corresponder VMIP3S0 0.996183
a a SP 1
el el DA0MS0 1
Ejecutivo_Federal ejecutivo_federal NP00000 1
, , Fc 1
por por SP 1
conducto conducto NCMS000 1
de de SP 0.999961
la el DA0FS0 0.98926
Secretaría_de_Salud secretaría_de_salud NP00000 1
, , Fc 1
transferir transferir VMN0000 1
a a SP 0.998775
las el DA0FP0 0.988184
Entidades_Federativas entidades_federativas NP00000 1
, , Fc 1
los el DA0MP0 0.992728
recursos recurso NCMP000 1
que que PR0CN00 0.550139
les le PP3CPD0 1
corresponden corresponder VMIP3P0 1
. . Fp 1

A a SP 1
el el DA0MS0 1
respecto respecto NCMS000 0.989726
, , Fc 1
el el DA0MS0 1
21de 21de Z 1
diciembre_de_2016 [??:??/12/2016:??.??:??] W 1
se se P00CN00 0.494509
publicó publicar VMIS3S0 1
en en SP 1
el el DA0MS0 1
Diario_Oficial_de_la_Federación diario_oficial_de_la_federación NP00000 1
el el DA0MS0 1
“ “ Fra 1
ACUERDO acuerdo NCMS000 0.991798
por por SP 1
el el DA0MS0 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
da_a_conocer dar_a_conocer VMIP3S0 0.989239
a a SP 0.998775
los el DA0MP0 0.992728
Gobiernos_de_las_Entidades_Federativas_la_Distribución gobiernos_de_las_entidades_federativas_la_distribución NP00000 1
y y CC 0.999989
Calendarización_para_la_Ministración calendarización_para_la_ministración NP00000 1
durante durante SP 1
el el DA0MS0 1
Ejercicio_Fiscal ejercicio_fiscal NP00000 1
2017 2017 Z 1
, , Fc 1
de de SP 0.999961
los el DA0MP0 0.992728
Recursos_Correspondientes recursos_correspondientes NP00000 1
a a SP 0.998775
los el DA0MP0 0.992728
Ramos_Generales ramos_generales NP00000 1
28 28 Z 1
Participaciones participaciones NP00000 1
a a SP 0.998775
Entidades_Federativas entidades_federativas NP00000 1
y y CC 0.999989
Municipios municipios NP00000 1
, , Fc 1
y y CC 0.999989
33 33 Z 1
Aportaciones_Federales_para_Entidades_Federativas aportaciones_federales_para_entidades_federativas NP00000 1
y y CC 0.999989
Municipios municipios NP00000 1
” ” Frc 1
; ; Fx 1
en en SP 1
relación relación NCFS000 1
con con SP 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
mediante mediante SP 0.99763
el el DA0MS0 1
oficio oficio NCMS000 0.986111
DGOP-6-4204-2016 DGOP-6-4204-2016 Z 1
de de SP 0.999961
fecha fecha NCFS000 0.990741
20_de_diciembre_de_2016 [??:20/12/2016:??.??:??] W 1
, , Fc 1
emitido emitir VMP00SM 1
por por SP 1
el el DA0MS0 1
Director_General_de_Programación director_general_de_programación NP00000 1
, , Fc 1
Organización organización NP00000 1
y y CC 0.999989
Presupuesto_de_la_Secretaría_de_Salud presupuesto_de_la_secretaría_de_salud NP00000 1
, , Fc 1
se se P00CN00 0.494509
dio_a_conocer dar_a_conocer VMIS3S0 1
a a SP 0.998775
Servicios_de_Salud_de_San_Luis_Potosí servicios_de_salud_de_san_luis_potosí NP00000 1
el el DA0MS0 1
presupuesto presupuesto NCMS000 0.988439
autorizado autorizar VMP00SM 1
a a SP 0.998775
ese ese DD0MS0 0.966694
Organismo_Descentralizado_de_la_Administración_Pública_Estatal organismo_descentralizado_de_la_administración_pública_estatal NP00000 1
para para SP 0.999834
el el DA0MS0 1
ejercicio ejercicio NCMS000 1
2017 2017 Z 1
, , Fc 1
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
el el DA0MS0 1
Decreto_de_Presupuesto_de_Egresos_de_la_Federación_para_el_Ejercicio_Fiscal decreto_de_presupuesto_de_egresos_de_la_federación_para_el_ejercicio_fiscal NP00000 1
2017 2017 Z 1
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
el el DA0MS0 1
17_de_diciembre_de_2016 [??:17/12/2016:??.??:??] W 1
se se P00CN00 0.494509
publicó publicar VMIS3S0 1
en en SP 1
el el DA0MS0 1
Periódico_Oficial_de_el_Gobierno_de_el_Estado_de_San_Luis_Potosí periódico_oficial_de_el_gobierno_de_el_estado_de_san_luis_potosí NP00000 1
, , Fc 1
la el DA0FS0 0.98926
“ “ Fra 1
Ley_de_el_Presupuesto_de_Egresos_de_el_Estado_de_San_Luis_Potosí ley_de_el_presupuesto_de_egresos_de_el_estado_de_san_luis_potosí NP00000 1
; ; Fx 1
texto texto NCMS000 1
que que PR0CN00 0.550139
incluye incluir VMIP3S0 0.95045
las el DA0FP0 0.988184
armonizaciones armonización NCFP000 1
presupuestales presupuestal AQ0CP00 0.995333
ordenadas ordenada NCFP000 0.676253
por por SP 1
el el DA0MS0 1
Congreso_de_el_Estado congreso_de_el_estado NP00000 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
cuarto cuarto NCMS000 0.34471
transitorio transitorio AQ0MS00 1
de de SP 0.999961
la el DA0FS0 0.98926
propia propio AQ0FS00 1
Ley ley NP00000 1
” ” Frc 1
, , Fc 1
donde donde PR00000 0.982827
se se P00CN00 0.494509
asigna asignar VMIP3S0 0.989241
a a SP 0.998775
Servicios_de_Salud_de_San_Luis_Potosí servicios_de_salud_de_san_luis_potosí NP00000 1
presupuesto presupuesto NCMS000 0.988439
para para SP 0.999834
el el DA0MS0 1
ejercicio ejercicio NCMS000 1
2017 2017 Z 1
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
con con SP 1
lo el DA00S0 0.665165
asignado asignado NCMS000 0.376253
por por SP 1
el el DA0MS0 1
Gobierno_Federal gobierno_federal NP00000 1
y y CC 0.999989
Estatal estatal NP00000 1
, , Fc 1
ese ese DD0MS0 0.966694
Organismo_Descentralizado_de_la_Administración_Pública_Estatal organismo_descentralizado_de_la_administración_pública_estatal NP00000 1
acredita acreditar VMIP3S0 0.982424
su su DP3CSN 1
capacidad capacidad NCFS000 1
financiera financiero AQ0FS00 0.988439
para para SP 0.999834
desarrollar desarrollar VMN0000 1
el el DA0MS0 1
proyecto proyecto NCMS000 0.999084
objeto objeto NCMS000 0.996183
de de SP 0.999961
la el DA0FS0 0.98926
Solicitud solicitud NP00000 1
. . Fp 1

Derivado derivar VMP00SM 0.623688
de de SP 0.999961
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
se se P00CN00 0.494509
concluye concluir VMIP3S0 0.865854
que que CS 0.449861
Servicios_de_Salud_de_San_Luis_Potosí servicios_de_salud_de_san_luis_potosí NP00000 1
presentó presentar VMIS3S0 1
la el DA0FS0 0.98926
documentación documentación NCFS000 1
requerida requerir VMP00SF 1
para para SP 0.999834
cumplir cumplir VMN0000 1
con con SP 1
los el DA0MP0 0.992728
requisitos requisito NCMP000 0.98913
indicados indicar VMP00PM 1
en en SP 1
la el DA0FS0 0.98926
LFT lft NP00000 1
, , Fc 1
con_excepción_de con_excepción_de SP 1
la el DA0FS0 0.98926
acreditación acreditación NCFS000 1
de de SP 1
el el DA0MS0 1
plan plan NCMS000 1
de de SP 0.999961
negocios negocio NCMP000 1
y y CC 0.999989
los el DA0MP0 0.992728
programas programa NCMP000 0.996795
de de SP 0.999961
inversión inversión NCFS000 1
, , Fc 1
ya_que ya_que CS 1
dada dar VMP00SF 1
la el DA0FS0 0.98926
naturaleza naturaleza NCFS000 1
de de SP 1
el el DA0MS0 1
solicitante solicitante NCCS000 0.97619
, , Fc 1
éste este PD0MS00 1
no no RN 0.999297
utilizará utilizar VMIF3S0 1
el el DA0MS0 1
espectro espectro NCMS000 1
asignado asignar VMP00SM 0.623747
para para SP 0.999834
lucrar lucrar VMN0000 1
, , Fc 1
sino sino CC 0.999154
para para SP 0.999834
cumplir cumplir VMN0000 1
con con SP 1
sus su DP3CPN 0.999903
fines fin NCMP000 0.994186
y y CC 0.999989
atribuciones atribución NCFP000 1
legales legal AQ0CP00 0.993827
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
estos este DD0MP0 0.972009
últimos último AO0MP00 1
requisitos requisito NCMP000 0.98913
resultan resultar VMIP3P0 1
inaplicables inaplicable AQ0CP00 1
a a SP 1
el el DA0MS0 1
caso caso NCMS000 0.999445
concreto concreto AQ0MS00 0.555568
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
se se P00CN00 0.494509
refiere referir VMIP3S0 0.994186
a a SP 1
el el DA0MS0 1
dictamen dictamen NCMS000 1
realizado realizar VMP00SM 1
por por SP 1
la el DA0FS0 0.98926
Dirección_General_de_Planeación_de_el_Espectro dirección_general_de_planeación_de_el_espectro NP00000 1
, , Fc 1
mismo mismo PI0MS00 0.163706
que que PR0CN00 0.550139
es ser VSIP3S0 1
parte parte NCCS000 0.977711
de de SP 0.999961
la el DA0FS0 0.98926
opinión opinión NCFS000 1
formulada formular VMP00SF 1
por por SP 1
la el DA0FS0 0.98926
Unidad_de_Espectro_Radioeléctrico unidad_de_espectro_radioeléctrico NP00000 1
y y CC 0.999989
que que PR0CN00 0.550139
se se P00CN00 0.494509
señala señalar VMIP3S0 0.997076
en en SP 1
el el DA0MS0 1
Antecedente_VII antecedente_vii NP00000 1
de de SP 0.999961
la el DA0FS0 0.98926
presente presente AQ0CS00 0.524254
Resolución resolución NP00000 1
, , Fc 1
se se P00CN00 0.494509
considera considerar VMIP3S0 0.998721
procedente procedente AQ0CS00 1
el el DA0MS0 1
uso uso NCMS000 0.998047
solicitado solicitar VMP00SM 1
dentro_de dentro_de SP 1
el el DA0MS0 1
rango rango NCMS000 1
de de SP 0.999961
frecuencias frecuencia NCFP000 1
148-174 148-174 Z 1
MHz mhz NP00000 1
, , Fc 1
objeto objeto NCMS000 0.996183
de de SP 0.999961
la el DA0FS0 0.98926
Solicitud solicitud NP00000 1
, , Fc 1
con con SP 1
base base NCCS000 0.963722
en en SP 1
el el DA0MS0 1
análisis análisis NCMN000 1
siguiente siguiente AQ0CS00 1
: : Fd 1
“ “ Fra 1
[ [ Fca 1
… … Fz 1
] ] Fct 1
el el DA0MS0 1
Instituto instituto NP00000 1
se se P00CN00 0.494509
ha haber VAIP3S0 0.999889
enfocado enfocar VMP00SM 1
a a SP 0.998775
la el DA0FS0 0.98926
tarea tarea NCFS000 1
de de SP 0.999961
implementar implementar VMN0000 1
una uno DI0FS0 0.951973
revisión revisión NCFS000 1
integral integral AQ0CS00 0.661294
de de SP 0.999961
los el DA0MP0 0.992728
procedimientos procedimiento NCMP000 1
y y CC 0.999989
herramientas herramienta NCFP000 1
asociados asociar VMP00PM 0.623747
a a SP 0.998775
la el DA0FS0 0.98926
gestión gestión NCFS000 1
, , Fc 1
administración administración NCFS000 1
y y CC 0.999989
planificación planificación NCFS000 1
de de SP 1
el el DA0MS0 1
espectro espectro NCMS000 1
radioeléctrico radioeléctrico AQ0MS00 1
, , Fc 1
así_como así_como CC 1
de de SP 1
el el DA0MS0 1
uso uso NCMS000 0.998047
que que PR0CN00 0.550139
se se P00CN00 0.494509
da dar VMIP3S0 0.998555
en en SP 1
nuestro nuestro DP1MSP 0.957064
país país NCMS000 1
a a SP 0.998775
las el DA0FP0 0.988184
bandas banda NCFP000 1
de de SP 0.999961
frecuencias frecuencia NCFP000 1
relevantes relevante AQ0CP00 1
con con SP 1
el el DA0MS0 1
objeto objeto NCMS000 0.996183
de de SP 0.999961
optimizar optimizar VMN0000 1
su su DP3CSN 1
utilización utilización NCFS000 1
. . Fp 1

Actualmente actualmente RG 1
en en SP 1
nuestro nuestro DP1MSP 0.957064
país país NCMS000 1
, , Fc 1
la el DA0FS0 0.98926
banda banda NCFS000 1
de de SP 0.999961
frecuencias frecuencia NCFP000 1
148-174 148-174 Z 1
MHz mhz NP00000 1
presenta presentar VMIP3S0 0.995868
una uno DI0FS0 0.951973
problemática problemática NCFS000 0.488664
derivada derivar VMP00SF 0.623747
de de SP 0.999961
la el DA0FS0 0.98926
alta alto AQ0FS00 0.996988
saturación saturación NCFS000 1
de de SP 0.999961
sistemas sistema NCMP000 1
de de SP 0.999961
radiocomunicación radiocomunicación NCFS000 1
privada privar VMP00SF 0.936047
pertenecientes perteneciente AQ0CP00 1
a a SP 0.998775
diversas diverso DI0FP0 0.805344
entidades entidad NCFP000 1
gubernamentales gubernamental AQ0CP00 1
, , Fc 1
empresas empresa NCFP000 1
paraestatales paraestatal AQ0CP00 1
y y CC 0.999989
usuarios usuario NCMP000 0.78169
privados privar VMP00PM 0.983871
; ; Fx 1
quienes quien PR0CP00 1
hacen_uso hacer_uso VMIP3P0 1
de de SP 1
el el DA0MS0 1
espectro espectro NCMS000 1
a a SP 1
el el DA0MS0 1
amparo amparo NCMS000 0.986111
de de SP 0.999961
