RESOLUCIÓN_MEDIANTE_LA_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_DA_CUMPLIMIENTO_A_LA_EJECUTORIA_DE_LA_ACCIÓN_DE_AMPARO_NÚMERO resolución_mediante_la_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_da_cumplimiento_a_la_ejecutoria_de_la_acción_de_amparo_número NP00000 1
conocimiento conocimiento NCMS000 1
recibió recibir VMIS3S0 1
de de SP 1
el el DA0MS0 1
Segundo_Tribunal_Colegiado_de_Circuito segundo_tribunal_colegiado_de_circuito NP00000 1
copia copiar VMIP3S0 0.12204
de de SP 0.999961
la el DA0FS0 0.98926
ejecutoria ejecutorio AQ0FS00 0.661102
recaída recaída NCFS000 0.676234
a a SP 1
el el DA0MS0 1
R.A. r.a. NP00000 1
12/2016 12/2016 Z 1
, , Fc 1
en en SP 1
el el DA0MS0 1
propio propio AQ0MS00 0.998575
proveído proveído NCMS000 0.376273
, , Fc 1
se se P00CN00 0.494509
requirió requerir VMIS3S0 1
a a SP 1
el el DA0MS0 1
Pleno pleno NP00000 1
de de SP 0.999961
este este DD0MS0 0.949201
Instituto instituto NP00000 1
, , Fc 1
para para SP 0.999834
que que CS 0.449861
dentro_de dentro_de SP 1
el el DA0MS0 1
plazo plazo NCMS000 1
de de SP 0.999961
diez_días TM_d:10 Zu 1
siguientes siguiente AQ0CP00 1
a a SP 0.998775
aquél aquel PD0MS00 1
en en SP 1
que que CS 0.449861
surta surtir VMSP3S0 0.634854
efectos efecto NCMP000 1
la el DA0FS0 0.98926
notificación notificación NCFS000 1
diera dar VMSI3S0 0.649996
cumplimiento cumplimiento NCMS000 1
de de SP 1
el el DA0MS0 1
fallo fallo NCMS000 0.985294
protector protector AQ0MS00 0.561294
. . Fp 1

XXI xxi NP00000 0.47288
. . Fp 1
- - Fg 1
Solicitud solicitud NCFS000 0.668984
de de SP 0.999961
ampliación ampliación NCFS000 1
de de SP 0.999961
plazo plazo NCMS000 1
para para SP 0.999834
efectuar efectuar VMN0000 1
cumplimiento cumplimiento NCMS000 1
a a SP 0.998775
la el DA0FS0 0.98926
Ejecutoria ejecutoria NP00000 1
. . Fp 1
- - Fg 1
Mediante mediante SP 0.99763
oficio oficio NCMS000 0.986111
número número NCMS000 1
IFT/223/UCS/DG-CRAD/681/2016 IFT/223/UCS/DG-CRAD/681/2016 Z 1
de de SP 0.999961
fecha fecha NCFS000 0.990741
28_de_marzo_de_2016 [??:28/3/2016:??.??:??] W 1
, , Fc 1
el el DA0MS0 1
Director_General_de_Concesiones_de_Radiodifusión director_general_de_concesiones_de_radiodifusión NP00000 1
solicitó solicitar VMIS3S0 1
a a SP 1
el el DA0MS0 1
Director_General_de_Defensa_Jurídica director_general_de_defensa_jurídica NP00000 1
ambos ambos PI0MP00 0.473739
de de SP 1
el el DA0MS0 1
Instituto_Federal_de_Telecomunicaciones instituto_federal_de_telecomunicaciones NP00000 1
, , Fc 1
que que PR0CN00 0.550139
pidiera pedir VMSI3S0 0.65
a a SP 1
el el DA0MS0 1
Juzgado_Segundo juzgado_segundo NP00000 1
una uno DI0FS0 0.951973
ampliación ampliación NCFS000 1
de de SP 0.999961
plazo plazo NCMS000 1
para para SP 0.999834
el el DA0MS0 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
la el DA0FS0 0.98926
sentencia sentencia NCFS000 0.972286
, , Fc 1
en_atención_a en_atención_a SP 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
mediante mediante SP 0.99763
auto auto NCMS000 0.98913
de de SP 0.999961
fecha fecha NCFS000 0.990741
31_de_marzo_de_2016 [??:31/3/2016:??.??:??] W 1
fue ser VSIS3S0 0.980739
acordada acordar VMP00SF 0.623747
la el DA0FS0 0.98926
prórroga prórroga NCFS000 1
solicitada solicitar VMP00SF 1
. . Fp 1

En_virtud_de en_virtud_de SP 1
los el DA0MP0 0.992728
Antecedentes antecedentes NP00000 1
referidos referir VMP00PM 1
y y CC 0.999989
, , Fc 1
CONSIDERANDO_PRIMERO considerando_primero NP00000 1
. . Fp 1
- - Fg 1
Ámbito_Competencial ámbito_competencial NP00000 1
. . Fp 1

Conforme conforme RG 0.0988037
lo lo PP3MSA0 0.334764
dispone disponer VMIP3S0 1
el el DA0MS0 1
artículo artículo NCMS000 1
28 28 Z 1
párrafos párrafo NCMP000 1
décimo 10 AO0MS00 0.607399
quinto quinto NCMS000 0.264249
, , Fc 1
décimo décimo NCMS000 0.392601
sexto 6 AO0MS00 0.987805
, , Fc 1
décimo décimo NCMS000 0.392601
séptimo 7 AO0MS00 0.991803
y y CC 0.999989
décimo 10 AO0MS00 0.607399
octavo 8 AO0MS00 0.978495
de de SP 0.999961
la el DA0FS0 0.98926
Constitución_Política_de_los_Estados_Unidos_Mexicanos constitución_política_de_los_estados_unidos_mexicanos NP00000 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
la el DA0FS0 0.98926
“ “ Fra 1
Constitución constitución NCFS000 0.668984
” ” Frc 1
) ) Fpt 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
es ser VSIP3S0 1
un uno DI0MS0 0.99698
órgano órgano NCMS000 1
autónomo autónomo AQ0MS00 0.980769
, , Fc 1
con con SP 1
personalidad personalidad NCFS000 1
jurídica jurídico AQ0FS00 1
y y CC 0.999989
patrimonio patrimonio NCMS000 1
propio propio AQ0MS00 0.998575
, , Fc 1
que que PR0CN00 0.550139
tiene tener VMIP3S0 1
por por SP 1
objeto objeto NCMS000 0.996183
el el DA0MS0 1
desarrollo desarrollo NCMS000 0.99884
eficiente eficiente AQ0CS00 1
de de SP 0.999961
la el DA0FS0 0.98926
radiodifusión radiodifusión NCFS000 1
y y CC 0.999989
las el DA0FP0 0.988184
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
conforme_a conforme_a SP 1
lo el DA00S0 0.665165
dispuesto disponer VMP00SM 1
en en SP 1
la el DA0FS0 0.98926
Constitución constitución NP00000 1
y y CC 0.999989
en en SP 1
los el DA0MP0 0.992728
términos término NCMP000 1
que que PR0CN00 0.550139
fijen fijar VMSP3P0 0.941964
las el DA0FP0 0.988184
leyes ley NCFP000 1
. . Fp 1

Para para SP 0.999834
tal tal DD0CS0 0.672764
efecto efecto NCMS000 1
, , Fc 1
tiene tener VMIP3S0 1
a a SP 0.998775
su su DP3CSN 1
cargo cargo NCMS000 0.998084
la el DA0FS0 0.98926
regulación regulación NCFS000 1
, , Fc 1
promoción promoción NCFS000 1
y y CC 0.999989
supervisión supervisión NCFS000 1
de de SP 1
el el DA0MS0 1
uso uso NCMS000 0.998047
, , Fc 1
aprovechamiento aprovechamiento NCMS000 1
y y CC 0.999989
explotación explotación NCFS000 1
de de SP 1
el el DA0MS0 1
espectro espectro NCMS000 1
radioeléctrico radioeléctrico AQ0MS00 1
, , Fc 1
las el DA0FP0 0.988184
redes red NCFP000 0.990196
y y CC 0.999989
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
de de SP 0.999961
radiodifusión radiodifusión NCFS000 1
y y CC 0.999989
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
así_como así_como CC 1
de de SP 1
el el DA0MS0 1
acceso acceso NCMS000 1
a a SP 0.998775
infraestructura infraestructura NCFS000 1
activa activo AQ0FS00 0.992395
, , Fc 1
pasiva pasivo AQ0FS00 0.661244
y y CC 0.999989
otros otro DI0MP0 0.745978
insumos insumo NCMP000 1
esenciales esencial AQ0CP00 1
, , Fc 1
garantizando garantizar VMG0000 1
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
6o 6o Z 1
. . Fp 1
y y CC 0.999989
7o 7o Z 1
. . Fp 1
de de SP 0.999961
la el DA0FS0 0.98926
propia propio AQ0FS00 1
Constitución constitución NP00000 1
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
el el DA0MS0 1
párrafo párrafo NCMS000 1
décimo 10 AO0MS00 0.607399
sexto 6 AO0MS00 0.987805
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
28 28 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Constitución constitución NP00000 1
establece establecer VMIP3S0 0.992424
que que CS 0.449861
el el DA0MS0 1
Instituto instituto NP00000 1
es ser VSIP3S0 1
la el DA0FS0 0.98926
autoridad autoridad NCFS000 1
en_materia_de en_materia_de SP 1
competencia competencia NCFS000 1
económica económico AQ0FS00 1
de de SP 0.999961
los el DA0MP0 0.992728
sectores sector NCMP000 1
de de SP 0.999961
radiodifusión radiodifusión NCFS000 1
y y CC 0.999989
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
entre entre SP 0.980341
otros otro DI0MP0 0.745978
aspectos aspecto NCMP000 1
, , Fc 1
regulará regular VMIF3S0 1
de de SP 0.999961
forma forma NCFS000 0.987798
asimétrica asimétrico AQ0FS00 1
a a SP 0.998775
los el DA0MP0 0.992728
participantes participante NCCP000 0.983871
en en SP 1
estos este DD0MP0 0.972009
mercados mercado NCMP000 0.997512
con con SP 1
el el DA0MS0 1
objeto objeto NCMS000 0.996183
de de SP 0.999961
eliminar eliminar VMN0000 1
eficazmente eficazmente RG 1
las el DA0FP0 0.988184
barreras barrera NCFP000 1
a a SP 0.998775
la el DA0FS0 0.98926
competencia competencia NCFS000 1
y y CC 0.999989
la el DA0FS0 0.98926
libre libre AQ0CS00 0.957522
concurrencia concurrencia NCFS000 1
e y CC 0.987994
impondrá imponer VMIF3S0 1
límites límite NCMP000 1
a a SP 1
el el DA0MS0 1
concesionamiento concesionamiento NCMS000 0.981144
y y CC 0.999989
a a SP 0.998775
la el DA0FS0 0.98926
propiedad propiedad NCFS000 1
cruzada cruzar VMP00SF 0.473747
que que PR0CN00 0.550139
controle controlar VMSP3S0 0.634863
varios varios DI0MP0 0.9139
medios medio NCMP000 0.997344
de de SP 0.999961
comunicación comunicación NCFS000 1
que que PR0CN00 0.550139
sean ser VSSP3P0 0.996689
concesionarios concesionario AQ0MP00 0.37202
de de SP 0.999961
radiodifusión radiodifusión NCFS000 1
y y CC 0.999989
telecomunicaciones telecomunicación NCFP000 1
que que PR0CN00 0.550139
sirvan servir VMSP3P0 0.941964
a a SP 0.998775
un uno DI0MS0 0.99698
mismo mismo AQ0MS00 0.802208
mercado mercado NCMS000 0.999343
o o CC 0.999864
zona zona NCFS000 1
de de SP 0.999961
cobertura cobertura NCFS000 1
geográfica geográfico AQ0FS00 1
, , Fc 1
garantizando garantizar VMG0000 1
lo el DA00S0 0.665165
dispuesto disponer VMP00SM 1
en en SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
6o 6o Z 1
. . Fp 1
y y CC 0.999989
7o 7o Z 1
. . Fp 1
de de SP 0.999961
la el DA0FS0 0.98926
Constitución constitución NP00000 1
. . Fp 1

El el DA0MS0 1
artículo artículo NCMS000 1
Sexto_Transitorio_de_el_Decreto_de_Ley sexto_transitorio_de_el_decreto_de_ley NP00000 1
, , Fc 1
señala señalar VMIP3S0 0.997076
que que CS 0.449861
la el DA0FS0 0.98926
atención atención NCFS000 0.997312
, , Fc 1
trámite trámite NCMS000 1
y y CC 0.999989
resolución resolución NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
asuntos asunto NCMP000 1
y y CC 0.999989
procedimientos procedimiento NCMP000 1
que que PR0CN00 0.550139
hayan haber VASP3P0 0.994792
iniciado iniciar VMP00SM 0.992958
previo previo AQ0MS00 0.983871
a a SP 0.998775
la el DA0FS0 0.98926
entrada entrada NCFS000 0.998008
en en SP 1
vigor vigor NCMS000 1
de de SP 1
el el DA0MS0 1
mismo mismo AQ0MS00 0.802208
, , Fc 1
se se P00CN00 0.494509
realizarán realizar VMIF3P0 1
en en SP 1
los el DA0MP0 0.992728
términos término NCMP000 1
establecidos establecer VMP00PM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
Séptimo séptimo NP00000 1
transitorio transitorio AQ0MS00 1
de de SP 1
el el DA0MS0 1
Decreto_de_Reforma_Constitucional decreto_de_reforma_constitucional NP00000 1
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
el el DA0MS0 1
segundo 2 AO0MS00 0.901147
párrafo párrafo NCMS000 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
Séptimo_Transitorio_de_el_Decreto_de_Reforma_Constitucional séptimo_transitorio_de_el_decreto_de_reforma_constitucional NP00000 1
indica indicar VMIP3S0 0.995495
que que CS 0.449861
los el DA0MP0 0.992728
procedimientos procedimiento NCMP000 1
iniciados iniciar VMP00PM 0.473811
con con SP 1
anterioridad anterioridad NCFS000 1
a a SP 0.998775
la el DA0FS0 0.98926
integración integración NCFS000 1
de de SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
como como CS 0.967153
acontece acontecer VMIP3S0 0.989239
en en SP 1
el el DA0MS0 1
presente presente AQ0CS00 0.524254
caso caso NCMS000 0.999445
, , Fc 1
continuarán continuar VMIF3P0 1
su su DP3CSN 1
trámite trámite NCMS000 1
ante ante SP 0.999744
este este DD0MS0 0.949201
órgano órgano NCMS000 1
en en SP 1
términos término NCMP000 1
de de SP 0.999961
la el DA0FS0 0.98926
legislación legislación NCFS000 1
aplicable aplicable AQ0CS00 1
a a SP 1
el el DA0MS0 1
momento momento NCMS000 1
de de SP 0.999961
su su DP3CSN 1
inicio inicio NCMS000 0.996183
. . Fp 1

De de SP 0.999961
igual igual AQ0CS00 0.592493
forma forma NCFS000 0.987798
, , Fc 1
conforme_a conforme_a SP 1
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
15 15 Z 1
fracciones fracción NCFP000 0.998103
IV iv NP00000 1
y y CC 0.999989
LXIII lxiii NP00000 1
y y CC 0.999989
17 17 Z 1
fracción fracción NCFS000 1
I_de_la_Ley_Federal_de_Telecomunicaciones i_de_la_ley_federal_de_telecomunicaciones NP00000 1
y y CC 0.999989
Radiodifusión radiodifusión NP00000 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
la el DA0FS0 0.98926
“ “ Fra 1
Ley ley NCFS000 0.668984
” ” Frc 1
) ) Fpt 1
y y CC 0.999989
6 6 Z 1
fracciones fracción NCFP000 0.998103
I i NP00000 1
y y CC 0.999989
XXXVII_de_el_Estatuto_Orgánico xxxvii_de_el_estatuto_orgánico NP00000 1
, , Fc 1
corresponde corresponder VMIP3S0 0.996183
a a SP 1
el el DA0MS0 1
Pleno_de_el_Instituto pleno_de_el_instituto NP00000 1
, , Fc 1
la el DA0FS0 0.98926
facultad facultad NCFS000 0.988202
de de SP 0.999961
otorgar otorgar VMN0000 1
las el DA0FP0 0.988184
concesiones concesión NCFP000 1
previstas prever VMP00PF 1
en en SP 1
dicho decir VMP00SM 0.997159
ordenamiento ordenamiento NCMS000 1
legal legal AQ0CS00 1
. . Fp 1

En en SP 1
este este DD0MS0 0.949201
orden orden NCCS000 1
de de SP 0.999961
ideas idea NCFP000 0.991031
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
tiene tener VMIP3S0 1
la el DA0FS0 0.98926
facultad facultad NCFS000 0.988202
para para SP 0.999834
resolver resolver VMN0000 1
sobre sobre SP 0.997804
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
de de SP 0.999961
concesión concesión NCFS000 1
presentada presentar VMP00SF 1
por por SP 1
José_Pérez_Ramírez josé_pérez_ramírez NP00000 1
, , Fc 1
para para SP 0.999834
instalar instalar VMN0000 1
, , Fc 1
operar operar VMN0000 1
y y CC 0.999989
explotar explotar VMN0000 1
comercialmente comercialmente RG 1
la el DA0FS0 0.98926
frecuencia frecuencia NCFS000 1
98.9 98.9 Z 1
MHz mhz NP00000 1
, , Fc 1
con con SP 1
distintivo distintivo NCMS000 0.97619
de de SP 0.999961
llamada llamada NCFS000 0.480159
XHDGM-FM xhdgm-fm NP00000 1
y y CC 0.999989
población población NCFS000 1
principal principal AQ0CS00 0.984551
a a SP 0.998775
servir servir VMN0000 1
Playa_de_el_Carmen playa_de_el_carmen NP00000 1
, , Fc 1
Quintana_Roo quintana_roo NP00000 1
, , Fc 1
conforme_a conforme_a SP 1
lo el DA00S0 0.665165
ordenado ordenar VMP00SM 1
por por SP 1
el el DA0MS0 1
Segundo_Tribunal_Colegiado segundo_tribunal_colegiado NP00000 1
y y CC 0.999989
el el DA0MS0 1
Pleno pleno NP00000 1
como como CS 0.967153
órgano órgano NCMS000 1
máximo máximo AQ0MS00 0.863176
de de SP 0.999961
gobierno gobierno NCMS000 0.989726
y y CC 0.999989
decisión decisión NCFS000 1
de de SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
se se P00CN00 0.494509
encuentra encontrar VMIP3S0 0.97619
facultado facultar VMP00SM 1
para para SP 0.999834
ejecutar ejecutar VMN0000 1
las el DA0FP0 0.988184
acciones acción NCFP000 0.998534
tendientes tendientes AQ0CP00 0.729733
a a SP 0.998775
dar dar VMN0000 1
cumplimiento cumplimiento NCMS000 1
a a SP 0.998775
lo el DA00S0 0.665165
precisado precisar VMP00SM 1
por por SP 1
el el DA0MS0 1
Segundo_Tribunal_Colegiado segundo_tribunal_colegiado NP00000 1
. . Fp 1

SEGUNDO 2 AO0MS00 0.900353
. . Fp 1
- - Fg 1
Alcance alcance NCMS000 0.716129
de de SP 0.999961
la el DA0FS0 0.98926
ejecutoria ejecutoria NCFS000 0.338898
de de SP 0.999961
amparo amparo NCMS000 0.986111
. . Fp 1
- - Fg 1
La el DA0FS0 0.98926
sentencia sentencia NCFS000 0.972286
dictada dictar VMP00SF 1
en en SP 1
autos auto NCMP000 1
de de SP 1
el el DA0MS0 1
Amparo amparo NP00000 1
en en SP 1
Revisión revisión NP00000 1
de de SP 0.999961
fecha fecha NCFS000 0.990741
25_de_febrero_de_2016 [??:25/2/2016:??.??:??] W 1
, , Fc 1
establece establecer VMIP3S0 0.992424
en en SP 1
su su DP3CSN 1
parte parte NCCS000 0.977711
resolutiva resolutivo AQ0FS00 1
lo el DA00S0 0.665165
siguiente siguiente AQ0CS00 1
: : Fd 1
“ “ Fra 1
( ( Fpa 1
… … Fz 1
) ) Fpt 1
Así así NP00000 1
las el DA0FP0 0.988184
cosas cosa NCFP000 0.999049
, , Fc 1
dado dar VMP00SM 0.99812
el el DA0MS0 1
resultado resultado NCMS000 0.924877
alcanzado alcanzar VMP00SM 1
y y CC 0.999989
revelada revelar VMP00SF 1
la el DA0FS0 0.98926
eficacia eficacia NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
conceptos concepto NCMP000 1
de de SP 0.999961
agravio agravio NCMS000 0.989726
de de SP 0.999961
la el DA0FS0 0.98926
revisión revisión NCFS000 1
principal principal AQ0CS00 0.984551
, , Fc 1
procede proceder VMIP3S0 0.98913
recovar recovar VMN0000 1
la el DA0FS0 0.98926
sentencia sentencia NCFS000 0.972286
recurrida recurrir VMP00SF 1
y y CC 0.999989
conceder conceder VMN0000 1
el el DA0MS0 1
amparo amparo NCMS000 0.986111
a a SP 1
el el DA0MS0 1
quejoso quejoso AQ0MS00 1
José_Pérez_Ramírez josé_pérez_ramírez NP00000 1
, , Fc 1
para para SP 0.999834
el el DA0MS0 1
efecto efecto NCMS000 1
de de SP 0.999961
que que CS 0.449861
el el DA0MS0 1
Pleno_de_el_Instituto_Federal_de_Telecomunicaciones pleno_de_el_instituto_federal_de_telecomunicaciones NP00000 1
deje dejar VMSP3S0 0.396104
insubsistente insubsistente AQ0CS00 1
la el DA0FS0 0.98926
resolución resolución NCFS000 1
aprobada aprobar VMP00SF 1
en en SP 1
sesión sesión NCFS000 1
de de SP 0.999961
veinticinco_de_agosto_de_dos_mil_quince [??:25/8/2015:??.??:??] W 1
, , Fc 1
mediante mediante SP 0.99763
acuerdo acuerdo NCMS000 0.999311
P/IFT/250815/390 P/IFT/250815/390 Z 1
, , Fc 1
y y CC 0.999989
con con SP 1
libertad libertad NCFS000 0.998188
de de SP 0.999961
jurisdicción jurisdicción NCFS000 1
emita emitir VMSP3S0 0.634856
una uno DI0FS0 0.951973
nueva nuevo AQ0FS00 0.993421
decisión decisión NCFS000 1
respecto_de respecto_de SP 1
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
de de SP 0.999961
concesión concesión NCFS000 1
efectuada efectuar VMP00SF 1
por por SP 1
el el DA0MS0 1
justiciable justiciable AQ0CS00 1
, , Fc 1
ciñendo ceñir VMG0000 1
se se PP3CN00 1
a a SP 0.998775
lo el DA00S0 0.665165
previsto prever VMP00SM 1
en en SP 1
la el DA0FS0 0.98926
Ley_Federal_de_Radio ley_federal_de_radio NP00000 1
y y CC 0.999989
Televisión televisión NP00000 1
– – Fz 1
vigente vigente AQ0CS00 1
a_partir_de a_partir_de SP 1
el el DA0MS0 1
veintiocho_de_enero_de_mil_novecientos_setenta [??:28/1/1970:??.??:??] W 1
y y CC 0.999989
hasta hasta SP 0.922749
el el DA0MS0 1
doce_de_abril_de_dos_mil_seis [??:12/4/2006:??.??:??] W 1
- - Fg 1
en en SP 1
lo el DA00S0 0.665165
ateniente ateniente NCCS000 0.638595
a a SP 1
el el DA0MS0 1
otorgamiento otorgamiento NCMS000 1
de de SP 0.999961
concesiones concesión NCFP000 1
para para SP 0.999834
uso uso NCMS000 0.998047
comercial comercial AQ0CS00 1
. . Fp 1
” ” Frc 1
( ( Fpa 1
sic sic RG 1
) ) Fpt 1
( ( Fpa 1
… … Fz 1
) ) Fpt 1
“ “ Fra 1
PRIMERO 1 AO0MS00 0.685848
. . Fp 1

Se se P00CN00 0.494509
revoca revocar VMIP3S0 0.989241
la el DA0FS0 0.98926
sentencia sentencia NCFS000 0.972286
recurrida recurrir VMP00SF 1
. . Fp 1

SEGUNDO 2 AO0MS00 0.900353
. . Fp 1

La el DA0FS0 0.98926
justicia justicia NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
Unión unión NP00000 1
ampara amparar VMIP3S0 0.989241
y y CC 0.999989
protege proteger VMIP3S0 0.989241
a a SP 0.998775
José_Pérez_Ramírez josé_pérez_ramírez NP00000 1
en_contra_de en_contra_de SP 1
el el DA0MS0 1
acto acto NCMS000 1
que que PR0CN00 0.550139
reclama reclamar VMIP3S0 0.993421
de de SP 1
el el DA0MS0 1
Pleno_de_el_Instituto_Federal_de_Telecomunicaciones pleno_de_el_instituto_federal_de_telecomunicaciones NP00000 1
, , Fc 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
precisa precisar VMIP3S0 0.763441
en en SP 1
el el DA0MS0 1
resultando resultando NCMS000 0.186667
primero 1 AO0MS00 0.686916
y y CC 0.999989
para para SP 0.999834
los el DA0MP0 0.992728
efectos efecto NCMP000 1
precisados precisar VMP00PM 1
en en SP 1
el el DA0MS0 1
considerando considerando NCMS000 0.186667
último último AO0MS00 1
de de SP 0.999961
la el DA0FS0 0.98926
ejecutoria ejecutoria NCFS000 0.338898
. . Fp 1
” ” Frc 1
( ( Fpa 1
sic sic RG 1
) ) Fpt 1
. . Fp 1

( ( Fpa 1
… … Fz 1
) ) Fpt 1
” ” Frc 1
De_acuerdo_con de_acuerdo_con SP 1
las el DA0FP0 0.988184
consideraciones consideración NCFP000 1
expuestas exponer VMP00PF 1
en en SP 1
la el DA0FS0 0.98926
resolución resolución NCFS000 1
que que PR0CN00 0.550139
sustentan sustentar VMIP3P0 1
la el DA0FS0 0.98926
determinación determinación NCFS000 1
de de SP 1
el el DA0MS0 1
Segundo_Tribunal_Colegiado segundo_tribunal_colegiado NP00000 1
, , Fc 1
el el DA0MS0 1
acto acto NCMS000 1
reclamado reclamar VMP00SM 1
no no RN 0.999297
está estar VMIP3S0 0.999398
debidamente debidamente RG 1
fundado fundar VMP00SM 1
en_cuanto_a en_cuanto_a SP 1
que que CS 0.449861
la el DA0FS0 0.98926
autoridad autoridad NCFS000 1
debió deber VMIS3S0 1
sujetar sujetar VMN0000 1
su su DP3CSN 1
decisión decisión NCFS000 1
a a SP 0.998775
lo el DA00S0 0.665165
previsto prever VMP00SM 1
en en SP 1
la el DA0FS0 0.98926
ley ley NCFS000 1
secundaria secundario AQ0FS00 1
( ( Fpa 1
Ley_Federal_de_Radio ley_federal_de_radio NP00000 1
y y CC 0.999989
Televisión televisión NP00000 1
) ) Fpt 1
y y CC 0.999989
no no RN 0.999297
en en SP 1
la el DA0FS0 0.98926
normatividad normatividad NCFS000 1
que que PR0CN00 0.550139
actualmente actualmente RG 1
rige regir VMIP3S0 0.97619
la el DA0FS0 0.98926
materia materia NCFS000 1
de de SP 0.999961
concesiones concesión NCFP000 1
en_atención_a en_atención_a SP 1
lo el DA00S0 0.665165
dispuesto disponer VMP00SM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
séptimo 7 AO0MS00 0.991803
transitorio transitorio AQ0MS00 1
de de SP 1
el el DA0MS0 1
decreto decreto NCMS000 0.994186
de de SP 0.999961
reforma reforma NCFS000 0.99689
constitucional constitucional AQ0CS00 1
, , Fc 1
que que PR0CN00 0.550139
establece establecer VMIP3S0 0.992424
que que CS 0.449861
los el DA0MP0 0.992728
procedimientos procedimiento NCMP000 1
pendientes pendiente AQ0CP00 0.990196
a a SP 0.998775
la el DA0FS0 0.98926
fecha fecha NCFS000 0.990741
de de SP 0.999961
integración integración NCFS000 1
de de SP 1
el el DA0MS0 1
Instituto_Federal_de_Telecomunicaciones instituto_federal_de_telecomunicaciones NP00000 1
, , Fc 1
se se P00CN00 0.494509
continuarán continuar VMIF3P0 1
en en SP 1
los el DA0MP0 0.992728
términos término NCMP000 1
de de SP 0.999961
la el DA0FS0 0.98926
legislación legislación NCFS000 1
aplicable aplicable AQ0CS00 1
a a SP 1
el el DA0MS0 1
momento momento NCMS000 1
en en SP 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
inició iniciar VMIS3S0 1
, , Fc 1
así así RG 0.999409
lo lo PP3MSA0 0.334764
cita citar VMIP3S0 0.22314
, , Fc 1
en en SP 1
la el DA0FS0 0.98926
parte parte NCCS000 0.977711
que que PR0CN00 0.550139
a a SP 0.998775
continuación continuación NCFS000 1
se se P00CN00 0.494509
transcribe transcribir VMIP3S0 0.989241
: : Fd 1
“ “ Fra 1
… … Fz 1
este este DD0MS0 0.949201
Tribunal tribunal NP00000 1
estima estimar VMIP3S0 0.272002
que que CS 0.449861
asiste asistir VMIP3S0 0.636176
razón razón NCFS000 1
a a SP 1
el el DA0MS0 1
recurrente recurrente AQ0CS00 1
, , Fc 1
en_virtud_de en_virtud_de SP 1
que que CS 0.449861
sí sí RG 0.654652
su su DP3CSN 1
solicitud solicitud NCFS000 1
de de SP 0.999961
concesión concesión NCFS000 1
la lo PP3FSA0 0.010734
presentó presentar VMIS3S0 1
el el DA0MS0 1
siete_de_junio_de_dos_mil [??:7/6/2000:??.??:??] W 1
y y CC 0.999989
en en SP 1
esa ese DD0FS0 0.964505
fecha fecha NCFS000 0.990741
la el DA0FS0 0.98926
legislación legislación NCFS000 1
que que PR0CN00 0.550139
resultaba resultar VMII3S0 0.65
aplicable aplicable AQ0CS00 1
en en SP 1
la el DA0FS0 0.98926
materia materia NCFS000 1
de de SP 0.999961
concesiones concesión NCFP000 1
era ser VSII3S0 0.491317
la el DA0FS0 0.98926
Ley_Federal_de_Radio ley_federal_de_radio NP00000 1
y y CC 0.999989
Televisión televisión NP00000 1
, , Fc 1
vigente vigente AQ0CS00 1
a_partir_de a_partir_de SP 1
el el DA0MS0 1
