RESOLUCIÓN_MEDIANTE_LA_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_APRUEBA_A_ALTÁN_REDES resolución_mediante_la_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_aprueba_a_altán_redes NP00000 1
suspensión suspensión NCFS000 1
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
y y CC 0.999989
posteriormente posteriormente RG 1
la el DA0FS0 0.98926
rescisión rescisión NCFS000 1
de de SP 1
el el DA0MS0 1
Contrato contrato NP00000 1
, , Fc 1
y y CC 0.999989
que que CS 0.449861
ambas ambos DI0FP0 0.767857
consecuencias consecuencia NCFP000 1
no no RN 0.999297
son ser VSIP3P0 0.995197
aplicables aplicable AQ0CP00 1
en en SP 1
forma forma NCFS000 0.987798
simultánea simultáneo AQ0FS00 1
. . Fp 1

De de SP 0.999961
lo el DA00S0 0.665165
cual cual PR0CS00 0.930743
, , Fc 1
la el DA0FS0 0.98926
modificación modificación NCFS000 1
realizada realizar VMP00SF 1
por por SP 1
Altán altán NP00000 1
precisa precisar VMIP3S0 0.763441
lo el DA00S0 0.665165
señalado señalar VMP00SM 1
en en SP 1
el el DA0MS0 1
párrafo párrafo NCMS000 1
anterior anterior AQ0CS00 1
otorgando otorgar VMG0000 1
con con SP 1
ello ello PD00S00 1
certeza certeza NCFS000 1
a a SP 0.998775
los el DA0MP0 0.992728
Clientes clientes NP00000 1
sobre sobre SP 0.997804
las el DA0FP0 0.988184
consecuencias consecuencia NCFP000 1
de de SP 0.999961
un uno DI0MS0 0.99698
evento evento NCMS000 1
o o CC 0.999864
incumplimiento incumplimiento NCMS000 1
de de SP 0.999961
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
establecidas establecer VMP00PF 1
en en SP 1
el el DA0MS0 1
Contrato contrato NP00000 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
se se P00CN00 0.494509
considera considerar VMIP3S0 0.998721
procedente procedente AQ0CS00 1
su su DP3CSN 1
autorización autorización NCFS000 1
. . Fp 1

PLAZO_PARA_LA_RESCISIÓN_Requerimiento_de_el_Instituto_En plazo_para_la_rescisión_requerimiento_de_el_instituto_en NP00000 1
el el DA0MS0 1
numeral numeral AQ0CS00 0.650688
7.7 7.7 Z 1
inciso inciso NCMS000 0.33886
( ( Fpa 1
ii i_i NCFS000 1
) ) Fpt 1
de de SP 0.999961
la el DA0FS0 0.98926
Propuesta_de_Oferta_de_Referencia propuesta_de_oferta_de_referencia NP00000 1
se se P00CN00 0.494509
señaló señalar VMIS3S0 1
que que CS 0.449861
Altán altán NP00000 1
podría poder VMIC3S0 0.643878
rescindir rescindir VMN0000 1
el el DA0MS0 1
Contrato contrato NP00000 1
en_caso_de en_caso_de SP 1
que que CS 0.449861
el el DA0MS0 1
Cliente cliente NP00000 1
incumpliera incumplir VMSI3S0 0.649996
con con SP 1
cualquier cualquiera DI0CS0 1
obligación obligación NCFS000 1
de de SP 0.999961
pago pago NCMS000 0.995283
, , Fc 1
y y CC 0.999989
el el DA0MS0 1
mismo mismo AQ0MS00 0.802208
no no RN 0.999297
fuera ser VSSI3S0 0.309605
subsanado subsanar VMP00SM 1
en en SP 1
un uno DI0MS0 0.99698
plazo plazo NCMS000 1
que que PR0CN00 0.550139
no no RN 0.999297
estaba estar VMII3S0 0.499587
señalado señalar VMP00SM 1
por por SP 1
lo el DA00S0 0.665165
cual cual PR0CS00 0.930743
se se P00CN00 0.494509
requirió requerir VMIS3S0 1
a a SP 0.998775
Altán altán NP00000 1
definir definir VMN0000 1
dicho decir VMP00SM 0.997159
plazo plazo NCMS000 1
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
se se P00CN00 0.494509
requirió requerir VMIS3S0 1
indicar indicar VMN0000 1
el el DA0MS0 1
plazo plazo NCMS000 1
para para SP 0.999834
que que CS 0.449861
surtiera surtir VMSI3S0 0.590025
efectos efecto NCMP000 1
la el DA0FS0 0.98926
rescisión rescisión NCFS000 1
a_partir_de a_partir_de SP 1
la el DA0FS0 0.98926
notificación notificación NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
misma mismo AQ0FS00 0.81684
a a SP 1
el el DA0MS0 1
Cliente cliente NP00000 1
. . Fp 1

Oferta_de_Referencia_Modificada_En_el_Escrito_de_Respuesta_Altán oferta_de_referencia_modificada_en_el_escrito_de_respuesta_altán NP00000 1
señala señalar VMIP3S0 0.997076
que que CS 0.449861
incluyó incluir VMIS3S0 1
el el DA0MS0 1
plazo plazo NCMS000 1
para para SP 0.999834
que que CS 0.449861
opere operar VMSP3S0 0.634863
la el DA0FS0 0.98926
rescisión rescisión NCFS000 1
en en SP 1
el el DA0MS0 1
supuesto supuesto NCMS000 0.0679012
señalado señalar VMP00SM 1
en en SP 1
la el DA0FS0 0.98926
Cláusula cláusula NP00000 1
7.7 7.7 Z 1
. . Fp 1
inciso inciso AQ0MS00 0.66114
( ( Fpa 1
ii i_i NCFS000 1
) ) Fpt 1
y y CC 0.999989
aclaró aclarar VMIS3S0 1
que que CS 0.449861
la el DA0FS0 0.98926
rescisión rescisión NCFS000 1
surtirá surtir VMIF3S0 1
efectos efecto NCMP000 1
a_partir_de a_partir_de SP 1
que que CS 0.449861
sea ser VSSP1S0 0.49434
realizada realizar VMP00SF 1
la el DA0FS0 0.98926
notificación notificación NCFS000 1
para para SP 0.999834
los el DA0MP0 0.992728
incumplimientos incumplimiento NCMP000 1
que que PR0CN00 0.550139
no no RN 0.999297
pueden poder VMIP3P0 1
ser ser VSN0000 0.959637
subsanados subsanar VMP00PM 1
por por SP 1
su su DP3CSN 1
naturaleza naturaleza NCFS000 1
, , Fc 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
en en SP 1
el el DA0MS0 1
siguiente siguiente AQ0CS00 1
sentido sentido NCMS000 0.940835
: : Fd 1
“ “ Fra 1
7.7 7.7 Z 1
Rescisión_por_Altán rescisión_por_altán NP00000 1
. . Fp 1

Altán altán NP00000 1
podrá poder VMIF3S0 1
rescindir rescindir VMN0000 1
el el DA0MS0 1
presente presente NCMS000 0.244403
Contrato contrato NP00000 1
, , Fc 1
sin_necesidad_de sin_necesidad_de SP 1
declaración declaración NCFS000 1
judicial judicial AQ0CS00 1
, , Fc 1
mediante mediante SP 0.99763
notificación notificación NCFS000 1
a a SP 1
el el DA0MS0 1
Cliente cliente NP00000 1
en en SP 1
caso caso NCMS000 0.999445
que que PR0CN00 0.550139
: : Fd 1
el el DA0MS0 1
Cliente cliente NP00000 1
incumpla incumplir VMSP3S0 0.634863
con con SP 1
sus su DP3CPN 0.999903
obligaciones obligación NCFP000 1
de de SP 0.999961
otorgar otorgar VMN0000 1
y y CC 0.999989
mantener mantener VMN0000 1
vigentes vigente AQ0CP00 1
las el DA0FP0 0.988184
garantías garantía NCFP000 0.991071
correspondientes correspondiente AQ0CP00 0.980769
en_favor_de en_favor_de SP 1
Altán altán NP00000 1
; ; Fx 1
el el DA0MS0 1
Cliente cliente NP00000 1
incumpla incumplir VMSP3S0 0.634863
con con SP 1
cualquier cualquiera DI0CS0 1
obligación obligación NCFS000 1
de de SP 0.999961
pago pago NCMS000 0.995283
y y CC 0.999989
dicho decir VMP00SM 0.997159
incumplimiento incumplimiento NCMS000 1
no no RN 0.999297
es ser VSIP3S0 1
subsanado subsanar VMP00SM 1
dentro_de dentro_de SP 1
los el DA0MP0 0.992728
[ [ Fca 1
● ● Fz 1
] ] Fct 1
15 15 Z 1
( ( Fpa 1
quince 15 Z 1
) ) Fpt 1
Días días NP00000 1
siguientes siguiente AQ0CP00 1
a a SP 0.998775
su su DP3CSN 1
vencimiento13 vencimiento13 Z 1
; ; Fx 1
( ( Fpa 1
… … Fz 1
) ) Fpt 1
En en NP00000 1
los el DA0MP0 0.992728
escenarios escenario NCMP000 1
descritos describir VMP00PM 1
en en SP 1
los el DA0MP0 0.992728
incisos inciso NCMP000 0.33892
( ( Fpa 1
i i NCFS000 1
) ) Fpt 1
, , Fc 1
( ( Fpa 1
iii iii NCCS000 0.174057
) ) Fpt 1
, , Fc 1
( ( Fpa 1
iv i_v NCFS000 1
) ) Fpt 1
, , Fc 1
( ( Fpa 1
v v NCFS000 1
) ) Fpt 1
( ( Fpa 1
vii vii NCFS000 1
) ) Fpt 1
, , Fc 1
( ( Fpa 1
viii viii NCCS000 0.174057
) ) Fpt 1
y y CC 0.999989
( ( Fpa 1
ix i_x NCFS000 1
) ) Fpt 1
anteriores anterior AQ0CP00 1
la el DA0FS0 0.98926
rescisión rescisión NCFS000 1
surtirá surtir VMIF3S0 1
efectos efecto NCMP000 1
a_partir_de a_partir_de SP 1
que que CS 0.449861
sea ser VSSP1S0 0.49434
hecha hacer VMP00SF 1
la el DA0FS0 0.98926
notificación notificación NCFS000 1
respectiva respectivo AQ0FS00 1
. . Fp 1
” ” Frc 1
Énfasis énfasis NCMN000 0.668984
añadido añadir VMP00SM 0.992958
Análisis_de_la_Oferta_de_Referencia_Modificada_La análisis_de_la_oferta_de_referencia_modificada_la NP00000 1
modificación modificación NCFS000 1
realizada realizar VMP00SF 1
por por SP 1
Altán altán NP00000 1
otorga otorgar VMIP3S0 0.983871
certeza certeza NCFS000 1
a a SP 0.998775
los el DA0MP0 0.992728
Clientes clientes NP00000 1
respecto_de respecto_de SP 1
el el DA0MS0 1
plazo plazo NCMS000 1
para para SP 0.999834
subsanar subsanar VMN0000 1
el el DA0MS0 1
incumplimiento incumplimiento NCMS000 1
de de SP 0.999961
cualquier cualquiera DI0CS0 1
obligación obligación NCFS000 1
de de SP 0.999961
pago pago NCMS000 0.995283
, , Fc 1
así_como así_como CC 1
respecto_de respecto_de SP 1
el el DA0MS0 1
plazo plazo NCMS000 1
en en SP 1
el el DA0MS0 1
que que PR0CN00 0.550139
surtirá surtir VMIF3S0 1
efectos efecto NCMP000 1
la el DA0FS0 0.98926
rescisión rescisión NCFS000 1
en en SP 1
los el DA0MP0 0.992728
escenarios escenario NCMP000 1
en en SP 1
los el DA0MP0 0.992728
que que PR0CN00 0.550139
no no RN 0.999297
es ser VSIP3S0 1
posible posible AQ0CS00 1
subsanar subsanar VMN0000 1
el el DA0MS0 1
incumplimiento incumplimiento NCMS000 1
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
se se P00CN00 0.494509
considera considerar VMIP3S0 0.998721
procedente procedente AQ0CS00 1
su su DP3CSN 1
autorización autorización NCFS000 1
. . Fp 1

RESCISIÓN_ALTÁN_Requerimiento_de_el_Instituto_En rescisión_altán_requerimiento_de_el_instituto_en NP00000 1
el el DA0MS0 1
numeral numeral AQ0CS00 0.650688
7.7 7.7 Z 1
inciso inciso NCMS000 0.33886
vi ver VMIS1S0 1
) ) Fpt 1
de de SP 0.999961
la el DA0FS0 0.98926
Propuesta_de_Oferta_de_Referencia propuesta_de_oferta_de_referencia NP00000 1
se se P00CN00 0.494509
señaló señalar VMIS3S0 1
que que CS 0.449861
, , Fc 1
si si CS 0.999827
el el DA0MS0 1
Cliente cliente NP00000 1
incumplía incumplir VMII3S0 0.65
con con SP 1
cualquier cualquiera DI0CS0 1
otra otro DI0FS0 0.740893
obligación obligación NCFS000 1
de de SP 1
el el DA0MS0 1
Contrato contrato NP00000 1
, , Fc 1
Altán altán NP00000 1
podría poder VMIC3S0 0.643878
rescindir rescindir VMN0000 1
el el DA0MS0 1
mismo mismo AQ0MS00 0.802208
, , Fc 1
de de SP 0.999961
lo el DA00S0 0.665165
cual cual PR0CS00 0.930743
, , Fc 1
a_efecto_de a_efecto_de SP 1
evitar evitar VMN0000 1
discrecionalidad discrecionalidad NCFS000 1
, , Fc 1
se se P00CN00 0.494509
requirió requerir VMIS3S0 1
a a SP 0.998775
Altán altán NP00000 1
especificar especificar VMN0000 1
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
adicionales adicional AQ0CP00 0.980769
a a SP 0.998775
aquellas aquel PD0FP00 0.180233
señaladas señalar VMP00PF 1
en en SP 1
los el DA0MP0 0.992728
incisos inciso AQ0MP00 0.66108
i i NCFS000 1
) ) Fpt 1
a a SP 0.998775
iv i_v NCFS000 1
) ) Fpt 1
que que PR0CN00 0.550139
podrían poder VMIC3P0 1
tener tener VMN0000 1
como como CS 0.967153
consecuencia consecuencia NCFS000 1
la el DA0FS0 0.98926
rescisión rescisión NCFS000 1
de de SP 1
el el DA0MS0 1
Contrato contrato NP00000 1
. . Fp 1

Oferta_de_Referencia_Modificada_En_el_Escrito_de_Respuesta_Altán oferta_de_referencia_modificada_en_el_escrito_de_respuesta_altán NP00000 1
señaló señalar VMIS3S0 1
que que CS 0.449861
los el DA0MP0 0.992728
incisos inciso NCMP000 0.33892
( ( Fpa 1
i i NCFS000 1
) ) Fpt 1
a a SP 0.998775
( ( Fpa 1
v v NCFS000 1
) ) Fpt 1
y y CC 0.999989
( ( Fpa 1
vii vii NCFS000 1
) ) Fpt 1
a a SP 0.998775
( ( Fpa 1
ix i_x NCFS000 1
) ) Fpt 1
de de SP 0.999961
la el DA0FS0 0.98926
Cláusula cláusula NP00000 1
7.7 7.7 Z 1
regulan regular VMIP3P0 1
únicamente únicamente RG 1
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
de de SP 1
el el DA0MS0 1
cliente cliente NCCS000 1
que que PR0CN00 0.550139
merecen merecer VMIP3P0 1
un uno DI0MS0 0.99698
trato trato NCMS000 0.838542
específico específico AQ0MS00 0.661294
debido_a debido_a SP 1
su su DP3CSN 1
propia propio AQ0FS00 1
y y CC 0.999989
especial especial AQ0CS00 1
naturaleza naturaleza NCFS000 1
. . Fp 1

El el DA0MS0 1
inciso inciso NCMS000 0.33886
( ( Fpa 1
vi ver VMIS1S0 1
) ) Fpt 1
se se P00CN00 0.494509
refiere referir VMIP3S0 0.994186
a a SP 0.998775
obligaciones obligación NCFP000 1
generales general AQ0CP00 0.916449
que que PR0CN00 0.550139
tiene tener VMIP3S0 1
el el DA0MS0 1
cliente cliente NCCS000 1
bajo bajo SP 0.909179
el el DA0MS0 1
Contrato contrato NP00000 1
y y CC 0.999989
que que PR0CN00 0.550139
no no RN 0.999297
merecen merecer VMIP3P0 1
un uno DI0MS0 0.99698
tratamiento tratamiento NCMS000 1
especial especial AQ0CS00 1
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
cual cual PR0CS00 0.930743
se se P00CN00 0.494509
engloban englobar VMIP3P0 1
en en SP 1
un uno DI0MS0 0.99698
mismo mismo AQ0MS00 0.802208
inciso inciso NCMS000 0.33886
. . Fp 1

Un uno DI0MS0 0.99698
ejemplo ejemplo NCMS000 1
es ser VSIP3S0 1
una uno DI0FS0 0.951973
cesión cesión NCFS000 1
no no RN 0.999297
autorizada autorizar VMP00SF 1
de de SP 0.999961
los el DA0MP0 0.992728
derechos derecho NCMP000 0.996795
y y CC 0.999989
obligaciones obligación NCFP000 1
bajo bajo SP 0.909179
el el DA0MS0 1
Contrato contrato NP00000 1
o o CC 0.999864
la el DA0FS0 0.98926
violación violación NCFS000 1
a a SP 0.998775
una uno DI0FS0 0.951973
obligación obligación NCFS000 1
de de SP 0.999961
confidencialidad confidencialidad NCFS000 1
. . Fp 1

Menciona mencionar VMIP3S0 0.989241
que que CS 0.449861
tratar tratar VMN0000 1
de de SP 0.999961
listar listar VMN0000 1
todos todo DI0MP0 0.70665
los el DA0MP0 0.992728
posibles posible AQ0CP00 1
incumplimientos incumplimiento NCMP000 1
de de SP 1
el el DA0MS0 1
cliente cliente NCCS000 1
resultaría resultar VMIC3S0 0.643331
bastante bastante RG 0.849879
complicado complicar VMP00SM 1
e y CC 0.987994
incluso incluso RG 0.998488
innecesario innecesario AQ0MS00 1
, , Fc 1
ya_que ya_que CS 1
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
generales general AQ0CP00 0.916449
caen caer VMIP3P0 1
dentro_de dentro_de SP 1
la el DA0FS0 0.98926
categoría categoría NCFS000 1
descrita describir VMP00SF 1
en en SP 1
el el DA0MS0 1
inciso inciso NCMS000 0.33886
( ( Fpa 1
vi ver VMIS1S0 1
) ) Fpt 1
y y CC 0.999989
reciben recibir VMIP3P0 1
el el DA0MS0 1
mismo mismo AQ0MS00 0.802208
tratamiento tratamiento NCMS000 1
. . Fp 1

Análisis_de_la_Oferta_de_Referencia_Modificada_El análisis_de_la_oferta_de_referencia_modificada_el NP00000 1
inciso inciso AQ0MS00 0.66114
( ( Fpa 1
vi ver VMIS1S0 1
) ) Fpt 1
de de SP 0.999961
la el DA0FS0 0.98926
Oferta_de_Referencia oferta_de_referencia NP00000 1
establece establecer VMIP3S0 0.992424
que que CS 0.449861
si si CS 0.999827
el el DA0MS0 1
Cliente cliente NP00000 1
incumple incumplir VMIP3S0 0.989241
con con SP 1
cualquier cualquiera DI0CS0 1
otra otro DI0FS0 0.740893
obligación obligación NCFS000 1
, , Fc 1
diferente diferente AQ0CS00 1
a a SP 0.998775
las el DA0FP0 0.988184
listadas listar VMP00PF 1
en en SP 1
los el DA0MP0 0.992728
otros otro DI0MP0 0.745978
numerales numeral NCMP000 0.372522
y y CC 0.999989
si si CS 0.999827
dicho decir VMP00SM 0.997159
incumplimiento incumplimiento NCMS000 1
no no RN 0.999297
es ser VSIP3S0 1
subsanado subsanar VMP00SM 1
en en SP 1
un uno DI0MS0 0.99698
plazo plazo NCMS000 1
de de SP 0.999961
e y CC 0.987994
90 90 Z 1
( ( Fpa 1
noventa 90 Z 1
) ) Fpt 1
días día NCMP000 1
, , Fc 1
aun aun RG 0.87037
cuando cuando CS 0.86298
la el DA0FS0 0.98926
solución solución NCFS000 1
se se P00CN00 0.494509
encuentre encontrar VMSP3S0 0.634863
en en SP 1
las el DA0FP0 0.988184
manos mano NCFP000 1
de de SP 1
el el DA0MS0 1
cliente cliente NCCS000 1
, , Fc 1
Altán altán NP00000 1
podrá poder VMIF3S0 1
rescindir rescindir VMN0000 1
el el DA0MS0 1
Contrato contrato NP00000 1
. . Fp 1

De de SP 0.999961
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
se se P00CN00 0.494509
observa observar VMIP3S0 0.989241
que que CS 0.449861
en en SP 1
dicho decir VMP00SM 0.997159
inciso inciso NCMS000 0.33886
Altán altán NP00000 1
otorga otorgar VMIP3S0 0.983871
un uno DI0MS0 0.99698
periodo periodo NCMS000 1
de de SP 0.999961
cura cura NCCS000 0.975904
de de SP 0.999961
90 90 Z 1
( ( Fpa 1
noventa 90 Z 1
) ) Fpt 1
días día NCMP000 1
para para SP 0.999834
subsanar subsanar VMN0000 1
el el DA0MS0 1
incumplimiento incumplimiento NCMS000 1
de de SP 0.999961
que que CS 0.449861
se se P00CN00 0.494509
trate tratar VMSP3S0 0.495935
, , Fc 1
asimismo asimismo RG 1
, , Fc 1
que que CS 0.449861
dicho decir VMP00SM 0.997159
incumplimiento incumplimiento NCMS000 1
será ser VSIF3S0 1
notificado notificar VMP00SM 1
a a SP 1
el el DA0MS0 1
Cliente cliente NP00000 1
, , Fc 1
es ser VSIP3S0 1
así así RG 0.999409
que que CS 0.449861
el el DA0MS0 1
Cliente cliente NP00000 1
cuenta contar VMIP3S0 0.768585
con con SP 1
un uno DI0MS0 0.99698
plazo plazo NCMS000 1
de de SP 0.999961
tiempo tiempo NCMS000 1
razonable razonable AQ0CS00 1
y y CC 0.999989
la el DA0FS0 0.98926
notificación notificación NCFS000 1
de de SP 1
el el DA0MS0 1
incumplimiento incumplimiento NCMS000 1
para para SP 0.999834
que que CS 0.449861
realice realizar VMSP3S0 0.534863
las el DA0FP0 0.988184
acciones acción NCFP000 0.998534
que que PR0CN00 0.550139
considere considerar VMSP3S0 0.493976
pertinentes pertinente AQ0CP00 1
para para SP 0.999834
evitar evitar VMN0000 1
la el DA0FS0 0.98926
rescisión rescisión NCFS000 1
de de SP 1
el el DA0MS0 1
Contrato contrato NP00000 1
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
es ser VSIP3S0 1
importante importante AQ0CS00 1
señalar señalar VMN0000 1
que que CS 0.449861
la el DA0FS0 0.98926
posible posible AQ0CS00 1
rescisión rescisión NCFS000 1
de de SP 1
el el DA0MS0 1
Contrato contrato NP00000 1
se se P00CN00 0.494509
originaría originar VMIC3S0 0.65
por por SP 1
el el DA0MS0 1
incumplimiento incumplimiento NCMS000 1
de de SP 1
el el DA0MS0 1
Cliente cliente NP00000 1
por por SP 1
lo el DA00S0 0.665165
cual cual PR0CS00 0.930743
, , Fc 1
si si CS 0.999827
bien bien RG 0.876088
los el DA0MP0 0.992728
eventos evento NCMP000 1
de de SP 0.999961
incumplimiento incumplimiento NCMS000 1
en en SP 1
el el DA0MS0 1
numeral numeral NCMS000 0.349312
( ( Fpa 1
vi ver VMIS1S0 1
) ) Fpt 1
no no RN 0.999297
se se P00CN00 0.494509
encuentran encontrar VMIP3P0 1
listados listar VMP00PM 0.381493
, , Fc 1
se se P00CN00 0.494509
observa observar VMIP3S0 0.989241
que que CS 0.449861
el el DA0MS0 1
Cliente cliente NP00000 1
cuenta contar VMIP3S0 0.768585
con con SP 1
los el DA0MP0 0.992728
medios medio NCMP000 0.997344
necesarios necesario AQ0MP00 1
para para SP 0.999834
subsanar subsanar VMN0000 1
dichos decir VMP00PM 0.97619
eventos evento NCMP000 1
en_caso_de en_caso_de SP 1
que que CS 0.449861
le le PP3CSD0 1
sean ser VSSP3P0 0.996689
notificados notificar VMP00PM 1
. . Fp 1

En en SP 1
este este DD0MS0 0.949201
sentido sentido NCMS000 0.940835
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
concede conceder VMIP3S0 0.889241
razón razón NCFS000 1
a a SP 0.998775
Altán altán NP00000 1
respecto_a respecto_a SP 1
que que PR0CN00 0.550139
resulta resultar VMIP3S0 0.993808
complicado complicar VMP00SM 1
listar listar VMN0000 1
todos todo DI0MP0 0.70665
los el DA0MP0 0.992728
posibles posible AQ0CP00 1
incumplimientos incumplimiento NCMP000 1
, , Fc 1
sobre sobre SP 0.997804
todo todo PI0MS00 0.327644
cuando cuando PR00000 0.13702
se se P00CN00 0.494509
está estar VMIP3S0 0.999398
ante ante SP 0.999744
situaciones situación NCFP000 1
que que PR0CN00 0.550139
únicamente únicamente RG 1
representan representar VMIP3P0 1
una uno DI0FS0 0.951973
posibilidad posibilidad NCFS000 1
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
y y CC 0.999989
considerando considerar VMG0000 0.813333
que que CS 0.449861
en_caso_de en_caso_de SP 1
un uno DI0MS0 0.99698
incumplimiento incumplimiento NCMS000 1
diferente diferente AQ0CS00 1
a a SP 0.998775
los el DA0MP0 0.992728
considerados considerar VMP00PM 1
en en SP 1
los el DA0MP0 0.992728
incisos inciso NCMP000 0.33892
( ( Fpa 1
i i NCFS000 1
) ) Fpt 1
a a SP 0.998775
( ( Fpa 1
v v NCFS000 1
) ) Fpt 1
y y CC 0.999989
( ( Fpa 1
vii vii NCFS000 1
) ) Fpt 1
a a SP 0.998775
( ( Fpa 1
ix i_x NCFS000 1
) ) Fpt 1
de de SP 0.999961
la el DA0FS0 0.98926
Cláusula cláusula NP00000 1
7.7 7.7 Z 1
, , Fc 1
el el DA0MS0 1
Cliente cliente NP00000 1
contaría contar VMIC3S0 0.649995
con con SP 1
los el DA0MP0 0.992728
medios medio NCMP000 0.997344
suficientes suficiente AQ0CP00 0.989637
para para SP 0.999834
subsanar subsanar VMN0000 1
dicho decir VMP00SM 0.997159
incumplimiento incumplimiento NCMS000 1
se se P00CN00 0.494509
considera considerar VMIP3S0 0.998721
procedente procedente AQ0CS00 1
la el DA0FS0 0.98926
autorización autorización NCFS000 1
de de SP 1
el el DA0MS0 1
inciso inciso NCMS000 0.33886
( ( Fpa 1
vi ver VMIS1S0 1
) ) Fpt 1
. . Fp 1

FUERZA_MAYOR_Requerimiento_de_el_Instituto_En fuerza_mayor_requerimiento_de_el_instituto_en NP00000 1
el el DA0MS0 1
numeral numeral AQ0CS00 0.650688
8.3 8.3 Z 1
inciso inciso AQ0MS00 0.66114
ii i_i NCFS000 1
) ) Fpt 1
de de SP 0.999961
la el DA0FS0 0.98926
Propuesta_de_Oferta_de_Referencia propuesta_de_oferta_de_referencia NP00000 1
, , Fc 1
se se P00CN00 0.494509
señala señalar VMIP3S0 0.997076
como como CS 0.967153
causa causa NCFS000 0.903904
de de SP 0.999961
Fuerza_Mayor fuerza_mayor NP00000 1
las el DA0FP0 0.988184
fallas falla NCFP000 0.491805
en en SP 1
el el DA0MS0 1
suministro suministro NCMS000 0.986111
de de SP 0.999961
energía energía NCFS000 1
eléctrica eléctrico AQ0FS00 1
, , Fc 1
de de SP 0.999961
lo el DA00S0 0.665165
cual cual PR0CS00 0.930743
se se P00CN00 0.494509
requirió requerir VMIS3S0 1
la el DA0FS0 0.98926
eliminación eliminación NCFS000 1
de de SP 0.999961
dicho decir VMP00SM 0.997159
inciso inciso NCMS000 0.33886
toda todo DI0FS0 0.984467
vez vez NCFS000 1
que que PR0CN00 0.550139
es ser VSIP3S0 1
responsabilidad responsabilidad NCFS000 1
de de SP 0.999961
Altán altán NP00000 1
contar contar VMN0000 1
con con SP 1
respaldo respaldo NCMS000 0.99505
en en SP 1
la el DA0FS0 0.98926
provisión provisión NCFS000 1
de de SP 0.999961
energía energía NCFS000 1
eléctrica eléctrico AQ0FS00 1
para para SP 0.999834
garantizar garantizar VMN0000 1
la el DA0FS0 0.98926
continuidad continuidad NCFS000 1
en en SP 1
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
. . Fp 1

Oferta_de_Referencia_Modificada_En_el_Escrito_de_Respuesta_Altán oferta_de_referencia_modificada_en_el_escrito_de_respuesta_altán NP00000 1
señala señalar VMIP3S0 0.997076
que que CS 0.449861
enmendó enmendar VMIS3S0 1
la el DA0FS0 0.98926
Cláusula cláusula NP00000 1
8.3 8.3 Z 1
inciso inciso NCMS000 0.33886
( ( Fpa 1
ii i_i NCFS000 1
) ) Fpt 1
de de SP 1
el el DA0MS0 1
Contrato contrato NP00000 1
para para SP 0.999834
establecer establecer VMN0000 1
que que CS 0.449861
las el DA0FP0 0.988184
fallas falla NCFP000 0.491805
en en SP 1
el el DA0MS0 1
suministro suministro NCMS000 0.986111
de de SP 0.999961
electricidad electricidad NCFS000 1
por por SP 1
la el DA0FS0 0.98926
empresa empresa NCFS000 1
distribuidora distribuidor AQ0FS00 0.343478
sólo sólo RG 1
podrán poder VMIF3P0 1
ser ser VSN0000 0.959637
considerada considerar VMP00SF 1
como como CS 0.967153
Fuerza_Mayor fuerza_mayor NP00000 1
en_caso_de en_caso_de SP 1
que que CS 0.449861
se se P00CN00 0.494509
agote agotar VMSP3S0 0.31906
la el DA0FS0 0.98926
energía energía NCFS000 1
de de SP 0.999961
respaldo respaldo NCMS000 0.99505
, , Fc 1
ya_que ya_que CS 1
una_vez_que una_vez_que CS 1
haya haber VASP1S0 0.493699
sucedido suceder VMP00SM 0.991071
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
se se P00CN00 0.494509
encontrará encontrar VMIF3S0 1
fuera_de fuera_de SP 1
el el DA0MS0 1
control control NCMS000 1
de de SP 0.999961
Altán altán NP00000 1
, , Fc 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
en en SP 1
el el DA0MS0 1
siguiente siguiente AQ0CS00 1
sentido sentido NCMS000 0.940835
: : Fd 1
8.3 8.3 Z 1
En en NP00000 1
la el DA0FS0 0.98926
medida medida NCFS000 0.966772
que que PR0CN00 0.550139
las el DA0FP0 0.988184
condiciones condición NCFP000 0.998418
