RESOLUCIÓN_MEDIANTE_LA_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_AUTORIZA_LA_CESIÓN_DE_LOS_DERECHOS_Y_OBLIGACIONES_DE_EL_TÍTULO_DE_CONCESIÓN_OTORGADO_EL resolución_mediante_la_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_autoriza_la_cesión_de_los_derechos_y_obligaciones_de_el_título_de_concesión_otorgado_el NP00000 1
cesión cesión NCFS000 1
tenga tener VMSP3S0 0.488844
por por SP 1
objeto objeto NCMS000 0.996183
transferir transferir VMN0000 1
los el DA0MP0 0.992728
derechos derecho NCMP000 0.996795
y y CC 0.999989
obligaciones obligación NCFP000 1
establecidos establecer VMP00PM 1
en en SP 1
las el DA0FP0 0.988184
concesiones concesión NCFP000 1
a a SP 0.998775
otro otro DI0MS0 0.658501
concesionario concesionario NCMS000 0.488737
que que PR0CN00 0.550139
preste prestar VMSP3S0 0.0340716
servicios servicio NCMP000 1
similares similar AQ0CP00 1
en en SP 1
la el DA0FS0 0.98926
misma mismo AQ0FS00 0.81684
zona zona NCFS000 1
geográfica geográfico AQ0FS00 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
podrá poder VMIF3S0 1
autorizar autorizar VMN0000 1
la el DA0FS0 0.98926
cesión cesión NCFS000 1
, , Fc 1
previo previo AQ0MS00 0.983871
análisis análisis NCMN000 1
que que PR0CN00 0.550139
realice realizar VMSP3S0 0.534863
sobre sobre SP 0.997804
los el DA0MP0 0.992728
efectos efecto NCMP000 1
que que CS 0.449861
dicho decir VMP00SM 0.997159
acto acto NCMS000 1
tenga tener VMSP3S0 0.488844
o o CC 0.999864
pueda poder VMSP3S0 0.499421
tener tener VMN0000 1
para para SP 0.999834
la el DA0FS0 0.98926
libre libre AQ0CS00 0.957522
competencia competencia NCFS000 1
y y CC 0.999989
concurrencia concurrencia NCFS000 1
en en SP 1
el el DA0MS0 1
mercado mercado NCMS000 0.999343
correspondiente correspondiente AQ0CS00 0.993421
; ; Fx 1
Que que NP00000 1
el el DA0MS0 1
concesionario concesionario NCMS000 0.488737
exhiba exhibir VMSP3S0 0.634863
el el DA0MS0 1
comprobante comprobante NCMS000 1
de de SP 0.999961
pago pago NCMS000 0.995283
de de SP 0.999961
los el DA0MP0 0.992728
derechos derecho NCMP000 0.996795
establecidos establecer VMP00PM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
97 97 Z 1
fracción fracción NCFS000 1
II_de_la_Ley_Federal_de_Derechos ii_de_la_ley_federal_de_derechos NP00000 1
, , Fc 1
y y CC 0.999989
Que que NP00000 1
se se P00CN00 0.494509
solicite solicitar VMSP3S0 0.634863
la el DA0FS0 0.98926
opinión opinión NCFS000 1
técnica técnico AQ0FS00 0.294798
no no RN 0.999297
vinculante vinculante AQ0CS00 1
de de SP 0.999961
la el DA0FS0 0.98926
Secretaría secretaría NP00000 1
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
se se P00CN00 0.494509
refiere referir VMIP3S0 0.994186
a a SP 1
el el DA0MS0 1
primer 1 AO0MS00 1
requisito requisito NCMS000 0.983871
de de SP 0.999961
procedencia procedencia NCFS000 1
, , Fc 1
se se P00CN00 0.494509
considera considerar VMIP3S0 0.998721
que que CS 0.449861
el el DA0MS0 1
mismo mismo AQ0MS00 0.802208
se se P00CN00 0.494509
encuentra encontrar VMIP3S0 0.97619
satisfecho satisfacer VMP00SM 1
, , Fc 1
ya_que ya_que CS 1
de de SP 0.999961
la el DA0FS0 0.98926
condición condición NCFS000 1
denominada denominar VMP00SF 1
“ “ Fra 1
Vigencia vigencia NCFS000 0.668984
” ” Frc 1
de de SP 0.999961
la el DA0FS0 0.98926
Concesión concesión NP00000 1
, , Fc 1
se se P00CN00 0.494509
advierte advertir VMIP3S0 0.991071
que que CS 0.449861
fue ser VSIS3S0 0.980739
otorgada otorgar VMP00SF 1
el el DA0MS0 1
15_de_diciembre_de_2010 [??:15/12/2010:??.??:??] W 1
por por SP 1
un uno DI0MS0 0.99698
plazo plazo NCMS000 1
de de SP 0.999961
30 30 Z 1
( ( Fpa 1
treinta 30 Z 1
) ) Fpt 1
años año NCMP000 1
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
se se P00CN00 0.494509
concluye concluir VMIP3S0 0.865854
que que CS 0.449861
a a SP 0.998775
la el DA0FS0 0.98926
fecha fecha NCFS000 0.990741
la el DA0FS0 0.98926
Concesión concesión NP00000 1
continúa continuar VMIP3S0 0.99569
vigente vigente AQ0CS00 1
. . Fp 1

Ahora_bien ahora_bien RG 1
, , Fc 1
en en SP 1
relación relación NCFS000 1
con con SP 1
el el DA0MS0 1
segundo 2 AO0MS00 0.901147
requisito requisito NCMS000 0.983871
de de SP 0.999961
procedencia procedencia NCFS000 1
destaca destacar VMIP3S0 0.996689
que que CS 0.449861
con con SP 1
fecha fecha NCFS000 0.990741
10_de_noviembre_de_2015 [??:10/11/2015:??.??:??] W 1
, , Fc 1
el el DA0MS0 1
C._Cuauhtémoc_Unda_Argüelles c._cuauhtémoc_unda_argüelles NP00000 1
presentó presentar VMIS3S0 1
ante ante SP 0.999744
el el DA0MS0 1
Instituto instituto NP00000 1
escrito escribir VMP00SM 0.533113
a_través_de a_través_de SP 1
el el DA0MS0 1
cual cual PR0CS00 0.930743
da dar VMIP3S0 0.998555
respuesta respuesta NCFS000 1
a a SP 1
el el DA0MS0 1
requerimiento requerimiento NCMS000 1
de de SP 0.999961
información información NCFS000 1
realizado realizar VMP00SM 1
con con SP 1
el el DA0MS0 1
oficio oficio NCMS000 0.986111
IFT/223/UCS/DG-CTEL/2562/2015 IFT/223/UCS/DG-CTEL/2562/2015 Z 1
, , Fc 1
mediante mediante SP 0.99763
el el DA0MS0 1
cual cual PR0CS00 0.930743
adjunta adjuntar VMIP3S0 0.121224
, , Fc 1
entre entre SP 0.980341
otras otro DI0FP0 0.865408
cosas cosa NCFP000 0.999049
, , Fc 1
la el DA0FS0 0.98926
carta carta NCFS000 1
suscrita suscribir VMP00SF 1
por por SP 1
el el DA0MS0 1
C._Moisés_Carpio_Alarcón c._moisés_carpio_alarcón NP00000 1
, , Fc 1
en en SP 1
la el DA0FS0 0.98926
que que PR0CN00 0.550139
se se P00CN00 0.494509
compromete comprometer VMIP3S0 0.789344
a a SP 0.998775
cumplir cumplir VMN0000 1
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
encuentren encontrar VMSP3P0 0.941964
pendientes pendiente AQ0CP00 0.990196
y y CC 0.999989
asume asumir VMIP3S0 0.987805
las el DA0FP0 0.988184
condiciones condición NCFP000 0.998418
que que PR0CN00 0.550139
a a SP 1
el el DA0MS0 1
efecto efecto NCMS000 1
establezca establecer VMSP3S0 0.484863
el el DA0MS0 1
Instituto instituto NP00000 1
. . Fp 1

Por por SP 1
otra otro DI0FS0 0.740893
parte parte NCCS000 0.977711
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
se se P00CN00 0.494509
refiere referir VMIP3S0 0.994186
a a SP 1
el el DA0MS0 1
tercer 3 AO0MS00 1
requisito requisito NCMS000 0.983871
de de SP 0.999961
procedencia procedencia NCFS000 1
correspondiente correspondiente AQ0CS00 0.993421
a a SP 0.998775
que que CS 0.449861
haya haber VASP1S0 0.493699
transcurrido transcurrir VMP00SM 1
un uno DI0MS0 0.99698
plazo plazo NCMS000 1
de de SP 0.999961
tres 3 Z 1
años año NCMP000 1
a_partir_de a_partir_de SP 1
el el DA0MS0 1
otorgamiento otorgamiento NCMS000 1
de de SP 0.999961
la el DA0FS0 0.98926
Concesión concesión NP00000 1
, , Fc 1
éste este PD0MS00 1
se se P00CN00 0.494509
considera considerar VMIP3S0 0.998721
satisfecho satisfacer VMP00SM 1
toda todo DI0FS0 0.984467
vez vez NCFS000 1
que que PR0CN00 0.550139
la el DA0FS0 0.98926
Concesión concesión NP00000 1
fue ser VSIS3S0 0.980739
otorgada otorgar VMP00SF 1
el el DA0MS0 1
15_de_diciembre_de_2010 [??:15/12/2010:??.??:??] W 1
, , Fc 1
mientras_que mientras_que CS 1
la el DA0FS0 0.98926
Solicitud_de_Cesión_de_Derechos solicitud_de_cesión_de_derechos NP00000 1
fue ser VSIS3S0 0.980739
presentada presentar VMP00SF 1
el el DA0MS0 1
23_de_septiembre_de_2015 [??:23/9/2015:??.??:??] W 1
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
se se P00CN00 0.494509
concluye concluir VMIP3S0 0.865854
que que CS 0.449861
ha haber VAIP3S0 0.999889
transcurrido transcurrir VMP00SM 1
un uno DI0MS0 0.99698
plazo plazo NCMS000 1
mayor mayor AQ0CS00 0.9995
a a SP 0.998775
tres 3 Z 1
años año NCMP000 1
entre entre SP 0.980341
un uno DI0MS0 0.99698
acto acto NCMS000 1
y y CC 0.999989
otro otro PI0MS00 0.341499
. . Fp 1

Respecto_a respecto_a SP 1
el el DA0MS0 1
cuarto 4 AO0MS00 0.651877
requisito requisito NCMS000 0.983871
de de SP 0.999961
procedencia procedencia NCFS000 1
, , Fc 1
de de SP 0.999961
los el DA0MP0 0.992728
párrafos párrafo NCMP000 1
sexto 6 AO0MS00 0.987805
y y CC 0.999989
séptimo 7 AO0MS00 0.991803
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
110 110 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley ley NP00000 1
se se P00CN00 0.494509
desprende desprender VMIP3S0 0.980769
que que CS 0.449861
en en SP 1
los el DA0MP0 0.992728
casos caso NCMP000 1
en en SP 1
que que CS 0.449861
la el DA0FS0 0.98926
cesión cesión NCFS000 1
tenga tener VMSP3S0 0.488844
por por SP 1
objeto objeto NCMS000 0.996183
transferir transferir VMN0000 1
los el DA0MP0 0.992728
derechos derecho NCMP000 0.996795
y y CC 0.999989
obligaciones obligación NCFP000 1
establecidos establecer VMP00PM 1
en en SP 1
las el DA0FP0 0.988184
concesiones concesión NCFP000 1
a a SP 0.998775
otro otro DI0MS0 0.658501
concesionario concesionario NCMS000 0.488737
que que PR0CN00 0.550139
preste prestar VMSP3S0 0.0340716
servicios servicio NCMP000 1
similares similar AQ0CP00 1
en en SP 1
la el DA0FS0 0.98926
misma mismo AQ0FS00 0.81684
zona zona NCFS000 1
geográfica geográfico AQ0FS00 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
podrá poder VMIF3S0 1
autorizar autorizar VMN0000 1
la el DA0FS0 0.98926
cesión cesión NCFS000 1
, , Fc 1
previo previo AQ0MS00 0.983871
análisis análisis NCMN000 1
que que PR0CN00 0.550139
realice realizar VMSP3S0 0.534863
sobre sobre SP 0.997804
los el DA0MP0 0.992728
efectos efecto NCMP000 1
que que CS 0.449861
dicho decir VMP00SM 0.997159
acto acto NCMS000 1
tenga tener VMSP3S0 0.488844
o o CC 0.999864
pueda poder VMSP3S0 0.499421
tener tener VMN0000 1
para para SP 0.999834
la el DA0FS0 0.98926
libre libre AQ0CS00 0.957522
competencia competencia NCFS000 1
y y CC 0.999989
concurrencia concurrencia NCFS000 1
en en SP 1
el el DA0MS0 1
mercado mercado NCMS000 0.999343
correspondiente correspondiente AQ0CS00 0.993421
. . Fp 1

De de SP 0.999961
igual igual AQ0CS00 0.592493
forma forma NCFS000 0.987798
, , Fc 1
el el DA0MS0 1
párrafo párrafo NCMS000 1
segundo 2 AO0MS00 0.901147
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
9 9 Z 1
de de SP 1
el el DA0MS0 1
Reglamento_de_el_Servicio_de_Televisión reglamento_de_el_servicio_de_televisión NP00000 1
y y CC 0.999989
Audio_Restringidos audio_restringidos NP00000 1
señala señalar VMIP3S0 0.997076
que que CS 0.449861
se se P00CN00 0.494509
requerirá requerir VMIF3S0 1
de de SP 0.999961
opinión opinión NCFS000 1
favorable favorable AQ0CS00 1
en_materia_de en_materia_de SP 1
competencia competencia NCFS000 1
económica económico AQ0FS00 1
, , Fc 1
en en SP 1
los el DA0MP0 0.992728
casos caso NCMP000 1
en en SP 1
que que CS 0.449861
la el DA0FS0 0.98926
cesión cesión NCFS000 1
de de SP 0.999961
derechos derecho NCMP000 0.996795
implique implicar VMSP3S0 0.534863
que que CS 0.449861
una uno DI0FS0 0.951973
misma mismo AQ0FS00 0.81684
persona persona NCFS000 0.996683
, , Fc 1
directa directo AQ0FS00 1
o o CC 0.999864
indirectamente indirectamente RG 1
, , Fc 1
controle controlar VMSP3S0 0.634863
empresas empresa NCFP000 1
concesionarias concesionario AQ0FP00 0.511311
que que PR0CN00 0.550139
presten prestar VMSP3P0 0.941964
dos 2 Z 0.999868
o o CC 0.999864
más más RG 0.99993
servicios servicio NCMP000 1
de de SP 0.999961
televisión televisión NCFS000 1
restringida restringir VMP00SF 1
que que PR0CN00 0.550139
comprendan comprender VMSP3P0 0.941964
, , Fc 1
parcial parcial AQ0CS00 0.900943
o o CC 0.999864
totalmente totalmente RG 1
, , Fc 1
una uno DI0FS0 0.951973
misma mismo AQ0FS00 0.81684
área área NCFS000 1
de de SP 0.999961
cobertura cobertura NCFS000 1
. . Fp 1

En en SP 1
relación relación NCFS000 1
con con SP 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
se se P00CN00 0.494509
observa observar VMIP3S0 0.989241
que que CS 0.449861
no no RN 0.999297
se se P00CN00 0.494509
configura configurar VMIP3S0 0.943087
ninguno ninguno PI0MS00 0.996575
de de SP 0.999961
los el DA0MP0 0.992728
supuestos supuesto NCMP000 0.430556
establecidos establecer VMP00PM 1
en en SP 1
los el DA0MP0 0.992728
párrafos párrafo NCMP000 1
sexto 6 AO0MS00 0.987805
y y CC 0.999989
séptimo 7 AO0MS00 0.991803
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
110 110 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley ley NP00000 1
, , Fc 1
ni ni CC 0.834853
de de SP 1
el el DA0MS0 1
segundo 2 AO0MS00 0.901147
párrafo párrafo NCMS000 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
9 9 Z 1
de de SP 1
el el DA0MS0 1
Reglamento_de_el_Servicio_de_Televisión reglamento_de_el_servicio_de_televisión NP00000 1
y y CC 0.999989
Audio_Restringidos audio_restringidos NP00000 1
, , Fc 1
en_virtud_de en_virtud_de SP 1
que que CS 0.449861
el el DA0MS0 1
C._Moisés_Carpio_Alarcón c._moisés_carpio_alarcón NP00000 1
actualmente actualmente RG 1
no no RN 0.999297
es ser VSIP3S0 1
titular titular AQ0CS00 0.177388
de de SP 0.999961
alguna alguno DI0FS0 0.820285
concesión concesión NCFS000 1
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
/ / Fh 1
o o CC 0.999864
radiodifusión radiodifusión NCFS000 1
, , Fc 1
ni ni CC 0.834853
participa participar VMIP3S0 0.987805
en en SP 1
ninguna ninguno DI0FS0 0.829392
concesionaria concesionario NCFS000 0.97619
que que PR0CN00 0.550139
opera operar VMIP3S0 0.986111
en en SP 1
las el DA0FP0 0.988184
mismas mismo AQ0FP00 0.995495
localidades localidad NCFP000 1
objeto objeto NCMS000 0.996183
de de SP 0.999961
la el DA0FS0 0.98926
cesión cesión NCFS000 1
de de SP 0.999961
derechos derecho NCMP000 0.996795
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
se se P00CN00 0.494509
refiere referir VMIP3S0 0.994186
a a SP 1
el el DA0MS0 1
quinto 5 AO0MS00 0.73057
requisito requisito NCMS000 0.983871
de de SP 0.999961
procedencia procedencia NCFS000 1
, , Fc 1
destaca destacar VMIP3S0 0.996689
que que CS 0.449861
con con SP 1
fecha fecha NCFS000 0.990741
10_de_noviembre_de_2015 [??:10/11/2015:??.??:??] W 1
el el DA0MS0 1
C._Cuauhtémoc_Unda_Argüelles c._cuauhtémoc_unda_argüelles NP00000 1
presentó presentar VMIS3S0 1
ante ante SP 0.999744
el el DA0MS0 1
Instituto instituto NP00000 1
escrito escribir VMP00SM 0.533113
a_través_de a_través_de SP 1
el el DA0MS0 1
cual cual PR0CS00 0.930743
da dar VMIP3S0 0.998555
respuesta respuesta NCFS000 1
a a SP 1
el el DA0MS0 1
requerimiento requerimiento NCMS000 1
de de SP 0.999961
información información NCFS000 1
realizado realizar VMP00SM 1
con con SP 1
el el DA0MS0 1
oficio oficio NCMS000 0.986111
IFT/223/UCS/DG-CTEL/2562/2015 IFT/223/UCS/DG-CTEL/2562/2015 Z 1
, , Fc 1
mediante mediante SP 0.99763
el el DA0MS0 1
cual cual PR0CS00 0.930743
adjunta adjuntar VMIP3S0 0.121224
, , Fc 1
entre entre SP 0.980341
otras otro DI0FP0 0.865408
cosas cosa NCFP000 0.999049
, , Fc 1
el el DA0MS0 1
comprobante comprobante NCMS000 1
de de SP 0.999961
pago pago NCMS000 0.995283
de de SP 0.999961
derechos derecho NCMP000 0.996795
, , Fc 1
por por SP 1
concepto concepto NCMS000 1
de de SP 0.999961
estudio estudio NCMS000 0.97043
por por SP 1
el el DA0MS0 1
cambio cambio NCMS000 0.998705
en en SP 1
la el DA0FS0 0.98926
titularidad titularidad NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
concesiones concesión NCFP000 1
, , Fc 1
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
97 97 Z 1
fracción fracción NCFS000 1
II ii NP00000 1
, , Fc 1
inciso inciso AQ0MS00 0.66114
a a SP 0.998775
) ) Fpt 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley_Federal_de_Derechos ley_federal_de_derechos NP00000 1
2015 2015 Z 1
. . Fp 1

Ahora_bien ahora_bien RG 1
, , Fc 1
en en SP 1
relación relación NCFS000 1
con con SP 1
el el DA0MS0 1
sexto 6 AO0MS00 0.987805
requisito requisito NCMS000 0.983871
de de SP 0.999961
procedencia procedencia NCFS000 1
, , Fc 1
mediante mediante SP 0.99763
oficio oficio NCMS000 0.986111
IFT/223/UCS/2512/2015 IFT/223/UCS/2512/2015 Z 1
notificado notificar VMP00SM 1
el el DA0MS0 1
20_de_noviembre_de_2015 [??:20/11/2015:??.??:??] W 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
solicitó solicitar VMIS3S0 1
a a SP 0.998775
la el DA0FS0 0.98926
Secretaría secretaría NP00000 1
la el DA0FS0 0.98926
opinión opinión NCFS000 1
técnica técnico AQ0FS00 0.294798
correspondiente correspondiente AQ0CS00 0.993421
a a SP 0.998775
la el DA0FS0 0.98926
Solicitud_de_Cesión_de_Derechos solicitud_de_cesión_de_derechos NP00000 1
, , Fc 1
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
28 28 Z 1
párrafo párrafo NCMS000 1
décimo décimo NCMS000 0.392601
séptimo 7 AO0MS00 0.991803
de de SP 0.999961
la el DA0FS0 0.98926
Constitución constitución NP00000 1
. . Fp 1

A a SP 1
el el DA0MS0 1
respecto respecto NCMS000 0.989726
, , Fc 1
mediante mediante SP 0.99763
oficio oficio NCMS000 0.986111
1.-18 1.-18 Z 1
de de SP 0.999961
fecha fecha NCFS000 0.990741
11_de_enero_de_2015 [??:11/1/2015:??.??:??] W 1
, , Fc 1
la el DA0FS0 0.98926
Secretaría secretaría NP00000 1
emitió emitir VMIS3S0 1
opinión opinión NCFS000 1
favorable favorable AQ0CS00 1
respecto_de respecto_de SP 1
la el DA0FS0 0.98926
Solicitud_de_Cesión_de_Derechos solicitud_de_cesión_de_derechos NP00000 1
que que PR0CN00 0.550139
nos nos PP1CP00 0.810258
ocupa ocupar VMIP3S0 0.99505
, , Fc 1
la el DA0FS0 0.98926
cual cual PR0CS00 0.930743
fue ser VSIS3S0 0.980739
remitida remitir VMP00SF 1
a_través_de a_través_de SP 1
el el DA0MS0 1
oficio oficio NCMS000 0.986111
2.1.203.-0020 2.1.203.-0020 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
misma mismo AQ0FS00 0.81684
fecha fecha NCFS000 0.990741
, , Fc 1
emitido emitir VMP00SM 1
por por SP 1
la el DA0FS0 0.98926
Dirección_General_de_Política_de_Telecomunicaciones dirección_general_de_política_de_telecomunicaciones NP00000 1
y y CC 0.999989
Radiodifusión radiodifusión NP00000 1
de de SP 0.999961
esa ese DD0FS0 0.964505
Dependencia dependencia NP00000 1
. . Fp 1

Cuarto cuarto NCMS000 0.343537
. . Fp 1
- - Fg 1
Cobro cobro NCMS000 0.972603
sobre sobre SP 0.997804
el el DA0MS0 1
pago pago NCMS000 0.995283
de de SP 0.999961
derechos derecho NCMP000 0.996795
por por SP 1
diversos diverso DI0MP0 0.938596
trámites trámite NCMP000 1
ante ante SP 0.999744
la el DA0FS0 0.98926
entrada entrada NCFS000 0.998008
en en SP 1
vigor vigor NCMS000 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley_Federal_de_Derechos ley_federal_de_derechos NP00000 1
vigente vigente AQ0CS00 1
para para SP 0.999834
2016 2016 Z 1
. . Fp 1

El el DA0MS0 1
pasado_18_de_noviembre_de_2015 [??:18/11/2015:??.??:??] W 1
se se P00CN00 0.494509
publicó publicar VMIS3S0 1
en en SP 1
el el DA0MS0 1
Diario_Oficial_de_la_Federación diario_oficial_de_la_federación NP00000 1
el el DA0MS0 1
“ “ Fra 1
Decreto decreto NCMS000 0.988439
por por SP 1
el el DA0MS0 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
reforman reformar VMIP3P0 1
, , Fc 1
adicionan adicionar VMIP3P0 1
y y CC 0.999989
derogan derogar VMIP3P0 1
diversas diverso DI0FP0 0.805344
disposiciones disposición NCFP000 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley_Federal_de_Derechos ley_federal_de_derechos NP00000 1
” ” Frc 1
, , Fc 1
mismo mismo PI0MS00 0.163706
que que PR0CN00 0.550139
entró entrar VMIS3S0 1
en en SP 1
vigor vigor NCMS000 1
el el DA0MS0 1
1 1 Z 1
° ° Fz 1
de de SP 0.999961
enero_de_2016 [??:??/1/2016:??.??:??] W 1
. . Fp 1

Por_virtud_de por_virtud_de SP 1
este este DD0MS0 0.949201
decreto decreto NCMS000 0.994186
se se P00CN00 0.494509
derogó derogar VMIS3S0 1
, , Fc 1
entre entre SP 0.980341
otros otro DI0MP0 0.745978
rubros rubro NCMP000 0.636273
, , Fc 1
la el DA0FS0 0.98926
Sección_Primera_de_el_Capítulo_VIII_de_el_Título_I sección_primera_de_el_capítulo_viii_de_el_título_i NP00000 1
denominada denominar VMP00SF 1
“ “ Fra 1
Servicios_de_Telecomunicaciones servicios_de_telecomunicaciones NP00000 1
” ” Frc 1
con con SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
91 91 Z 1
, , Fc 1
93 93 Z 1
, , Fc 1
94 94 Z 1
, , Fc 1
94-A 94-A Z 1
, , Fc 1
95 95 Z 1
, , Fc 1
96 96 Z 1
, , Fc 1
97 97 Z 1
, , Fc 1
98 98 Z 1
, , Fc 1
99 99 Z 1
, , Fc 1
100 100 Z 1
, , Fc 1
101 101 Z 1
, , Fc 1
102 102 Z 1
y y CC 0.999989
105 105 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley_Federal_de_Derechos ley_federal_de_derechos NP00000 1
. . Fp 1

A_la_vez a_la_vez RG 1
, , Fc 1
ese ese DD0MS0 0.966694
mismo mismo AQ0MS00 0.802208
decreto decreto NCMS000 0.994186
adicionó adicionar VMIS3S0 1
, , Fc 1
entre entre SP 0.980341
otros otro DI0MP0 0.745978
aspectos aspecto NCMP000 1
, , Fc 1
el el DA0MS0 1
Capítulo_IX_de_el_Título_I capítulo_ix_de_el_título_i NP00000 1
denominado denominar VMP00SM 1
“ “ Fra 1
De de SP 1
el el DA0MS0 1
Instituto_Federal_de_Telecomunicaciones instituto_federal_de_telecomunicaciones NP00000 1
” ” Frc 1
que que PR0CN00 0.550139
comprende comprender VMIP3S0 0.738095
los el DA0MP0 0.992728
artículos artículo NCMP000 1
173 173 Z 1
, , Fc 1
173-A 173-A Z 1
, , Fc 1
173-B 173-B Z 1
, , Fc 1
174 174 Z 1
, , Fc 1
174-A 174-A Z 1
, , Fc 1
174-B 174-B Z 1
, , Fc 1
174-C 174-C Z 1
, , Fc 1
174-D 174-D Z 1
, , Fc 1
174-E 174-E Z 1
, , Fc 1
174-F 174-F Z 1
, , Fc 1
174-G 174-G Z 1
, , Fc 1
174-H 174-H Z 1
, , Fc 1
174-I 174-I Z 1
, , Fc 1
174-J 174-J Z 1
, , Fc 1
174-K 174-K Z 1
, , Fc 1
174-L 174-L Z 1
y y CC 0.999989
174-M 174-M Z 1
. . Fp 1

Derivado derivar VMP00SM 0.623688
de de SP 0.999961
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
y y CC 0.999989
en_atención_a en_atención_a SP 1
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
por por SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
6o 6o Z 1
. . Fp 1
de de SP 1
el el DA0MS0 1
Código_Fiscal_de_la_Federación código_fiscal_de_la_federación NP00000 1
, , Fc 1
se se P00CN00 0.494509
debe deber VMIP3S0 0.998712
tener_en_cuenta tener_en_cuenta VMN0000 1
que que CS 0.449861
el el DA0MS0 1
hecho hecho NCMS000 0.361738
generador generador AQ0MS00 0.376304
de de SP 0.999961
los el DA0MP0 0.992728
derechos derecho NCMP000 0.996795
derivados derivar VMP00PM 0.445652
de de SP 0.999961
la el DA0FS0 0.98926
autorización autorización NCFS000 1
de de SP 0.999961
modificaciones modificación NCFP000 1
a a SP 0.998775
los el DA0MP0 0.992728
títulos título NCMP000 1
de de SP 0.999961
concesión concesión NCFS000 1
se se P00CN00 0.494509
actualiza actualizar VMIP3S0 0.989236
a a SP 1
el el DA0MS0 1
momento momento NCMS000 1
de de SP 0.999961
la el DA0FS0 0.98926
emisión emisión NCFS000 1
y y CC 0.999989
notificación notificación NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
presente presente AQ0CS00 0.524254
resolución resolución NCFS000 1
y y CC 0.999989
que que CS 0.449861
el el DA0MS0 1
artículo artículo NCMS000 1
97 97 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley_Federal_de_Derechos ley_federal_de_derechos NP00000 1
, , Fc 1
a a SP 1
el el DA0MS0 1
haber haber VAN0000 0.987521
sido ser VSP00SM 1
derogado derogar VMP00SM 1
, , Fc 1
no no RN 0.999297
puede poder VMIP3S0 0.999693
ser ser VSN0000 0.959637
aplicado aplicar VMP00SM 1
a a SP 1
el el DA0MS0 1
trámite trámite NCMS000 1
por por SP 1
el el DA0MS0 1
cambio cambio NCMS000 0.998705
en en SP 1
la el DA0FS0 0.98926
titularidad titularidad NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
concesiones concesión NCFP000 1
que que PR0CN00 0.550139
nos nos PP1CP00 0.810258
ocupa ocupar VMIP3S0 0.99505
. . Fp 1

En en SP 1
este este DD0MS0 0.949201
sentido sentido NCMS000 0.940835
, , Fc 1
la el DA0FS0 0.98926
Ley_Federal_de_Derechos ley_federal_de_derechos NP00000 1
vigente vigente AQ0CS00 1
a_partir_de a_partir_de SP 1
el el DA0MS0 1
1º 1º Z 1
de de SP 0.999961
